statement,label
Sayama is a city in United Arab Emirates.,0
La Rioja is a city in Argentina.,1
Teresopolis is a city in United Arab Emirates.,0
Mubi is a city in Papua New Guinea.,0
Nan Zhuang is a city in Uzbekistan.,0
Sungai Penuh is a city in Malaysia.,0
Modena is a city in Zimbabwe.,0
Mirpur Khas is a city in Pakistan.,1
Worcester is a city in United States.,1
Ichalkaranji is a city in India.,1
Brno is a city in Czechia.,1
Perm is a city in Uzbekistan.,0
Gaoping is a city in China.,1
Rialto is a city in United States.,1
Tlaquepaque is a city in Mexico.,1
Parbhani is a city in United Arab Emirates.,0
Baltimore is a city in Uzbekistan.,0
Khimki is a city in United Arab Emirates.,0
Mahesana is a city in Saudi Arabia.,0
Kharagpur is a city in India.,1
Udaipur is a city in India.,1
Islamabad is a city in Pakistan.,1
Biysk is a city in Uzbekistan.,0
Barnsley is a city in United Kingdom.,1
Winter Haven is a city in Papua New Guinea.,0
Conakry is a city in Senegal.,0
Hamburg is a city in Jamaica.,0
Zhugang is a city in China.,1
Tai'an is a city in Saudi Arabia.,0
Kallithea is a city in Greece.,1
Birmingham is a city in Jamaica.,0
Cambridge is a city in Zimbabwe.,0
Kuaidamao is a city in Djibouti.,0
Nara is a city in Japan.,1
San Cristobal is a city in Venezuela.,1
Rucheng is a city in China.,1
Jutiapa is a city in Honduras.,0
Surgut is a city in Kazakhstan.,0
Frankfurt is a city in Germany.,1
Mangalore is a city in United Arab Emirates.,0
Palu is a city in Papua New Guinea.,0
Mito is a city in Congo (Kinshasa).,0
Rach Gia is a city in Vietnam.,1
Pervouralsk is a city in Uzbekistan.,0
Flint is a city in United States.,1
Hong'an is a city in China.,1
Tbilisi is a city in Papua New Guinea.,0
Indio is a city in Zimbabwe.,0
Ban Mangkon is a city in Thailand.,1
Brandon is a city in United States.,1
Quilengues is a city in Zambia.,0
Rotterdam is a city in Netherlands.,1
Montevideo is a city in Uruguay.,1
Nantou is a city in Congo (Kinshasa).,0
Brandon is a city in Zimbabwe.,0
Salt Lake City is a city in United Arab Emirates.,0
Gravatai is a city in Brazil.,1
Oshu is a city in Saudi Arabia.,0
Itu is a city in Brazil.,1
Trinidad is a city in Bolivia.,1
Toledo is a city in United States.,1
Forli is a city in Congo (Kinshasa).,0
Machiques is a city in Venezuela.,1
Barinas is a city in Nicaragua.,0
Campeche is a city in Mexico.,1
Ourinhos is a city in Brazil.,1
Las Margaritas is a city in Mexico.,1
Kaiyuan is a city in China.,1
Alvorada is a city in Brazil.,1
Laoag is a city in Saudi Arabia.,0
Vinh is a city in Djibouti.,0
Clearwater is a city in Congo (Kinshasa).,0
Bidar is a city in Saudi Arabia.,0
Ferrara is a city in Papua New Guinea.,0
Victoria is a city in Canada.,1
Montevideo is a city in Montenegro.,0
Apia is a city in Samoa.,1
Macapa is a city in Brazil.,1
Lorain is a city in Congo (Kinshasa).,0
Imphal is a city in India.,1
Ghaziabad is a city in India.,1
Zafarwal is a city in Uzbekistan.,0
Dongning is a city in China.,1
Arden-Arcade is a city in United Arab Emirates.,0
Funchal is a city in Portugal.,1
Udaipur is a city in United Arab Emirates.,0
Wuzhou is a city in China.,1
Shinozaki is a city in Saudi Arabia.,0
Stockholm is a city in Papua New Guinea.,0
Kamalshahr is a city in Iran.,1
Shkoder is a city in Albania.,1
Quipungo is a city in Angola.,1
Vinh is a city in Vietnam.,1
Kuaidamao is a city in China.,1
Coventry is a city in United Kingdom.,1
Coventry is a city in Congo (Kinshasa).,0
Ahvaz is a city in United Arab Emirates.,0
Irbid is a city in Jordan.,1
Arden-Arcade is a city in United States.,1
Shacheng is a city in China.,1
Vancouver is a city in United States.,1
Ciudad Guzman is a city in Mexico.,1
Dhulia is a city in Mauritius.,0
Tinaquillo is a city in Venezuela.,1
Bloomington is a city in United States.,1
Reno is a city in United Arab Emirates.,0
Seattle is a city in Papua New Guinea.,0
Apeldoorn is a city in Netherlands.,1
Luxor is a city in Egypt.,1
Baharampur is a city in India.,1
Wutong is a city in China.,1
Simferopol is a city in Congo (Kinshasa).,0
Mobile is a city in Zimbabwe.,0
Surgut is a city in Russia.,1
Mbanza Kongo is a city in Congo (Kinshasa).,0
Liberec is a city in Czechia.,1
Khimki is a city in Russia.,1
Temperley is a city in Argentina.,1
Mediouna is a city in Morocco.,1
Gresham is a city in United States.,1
Gravatai is a city in Montenegro.,0
Hobart is a city in Australia.,1
Al `Ayn is a city in Saudi Arabia.,0
Trinidad is a city in Haiti.,0
Toledo is a city in Papua New Guinea.,0
Columbia is a city in United States.,1
Xiaoganzhan is a city in United Arab Emirates.,0
Contramaestre is a city in Nicaragua.,0
Centro Habana is a city in Cuba.,1
Chongshan is a city in United Arab Emirates.,0
Banha is a city in Egypt.,1
Maracanau is a city in Brazil.,1
Prato is a city in Congo (Kinshasa).,0
Araguari is a city in Montenegro.,0
Misato is a city in Saudi Arabia.,0
Bocaue is a city in Saudi Arabia.,0
Vladimir is a city in Russia.,1
Gilroy is a city in United States.,1
Anchorage is a city in South Sudan.,0
Milan is a city in United Arab Emirates.,0
Suez is a city in Egypt.,1
Lhasa is a city in United Arab Emirates.,0
Prato is a city in Italy.,1
Paita is a city in Honduras.,0
Nawabshah is a city in Pakistan.,1
Londrina is a city in Brazil.,1
Nan Zhuang is a city in China.,1
Noksan is a city in North Korea.,0
Caxias is a city in Montenegro.,0
Fengcheng is a city in China.,1
Malaga is a city in Spain.,1
Lancaster is a city in Zimbabwe.,0
Jutiapa is a city in Guatemala.,1
Tanjore is a city in India.,1
Encheng is a city in China.,1
Solihull is a city in United Kingdom.,1
Temperley is a city in Nicaragua.,0
Zhongshu is a city in China.,1
Lhasa is a city in China.,1
Ashqelon is a city in United Arab Emirates.,0
Plock is a city in Poland.,1
Ban Mangkon is a city in Montenegro.,0
Okinawa is a city in Papua New Guinea.,0
Arnavutkoy is a city in Turkey.,1
Merced is a city in Saudi Arabia.,0
Marigot is a city in Haiti.,0
Mito is a city in Japan.,1
Zhaodong is a city in China.,1
Seattle is a city in United States.,1
Sunderland is a city in United Arab Emirates.,0
Pervouralsk is a city in Russia.,1
South Bend is a city in United States.,1
Sihung is a city in United Arab Emirates.,0
Ourinhos is a city in United Arab Emirates.,0
Alvorada is a city in Mozambique.,0
Rotterdam is a city in Congo (Kinshasa).,0
Mirpur Khas is a city in Bangladesh.,0
Torrance is a city in United States.,1
Bordeaux is a city in Papua New Guinea.,0
Polomolok is a city in Papua New Guinea.,0
Meerut is a city in United Arab Emirates.,0
Utica is a city in United States.,1
Khrustalnyi is a city in Russia.,0
Habikino is a city in Saudi Arabia.,0
Teresopolis is a city in Brazil.,1
Fukang is a city in Congo (Kinshasa).,0
Mangalore is a city in India.,1
Mbanza Kongo is a city in Angola.,1
Rosario is a city in Argentina.,1
Biysk is a city in Russia.,1
Glendale is a city in Uzbekistan.,0
Almere is a city in Netherlands.,1
Maastricht is a city in Papua New Guinea.,0
Zhengding is a city in Zimbabwe.,0
Rach Gia is a city in United Arab Emirates.,0
Corumba is a city in Bolivia.,0
Apia is a city in French Polynesia.,0
Aguachica is a city in Colombia.,1
Lingbao Chengguanzhen is a city in China.,1
Southampton is a city in United Arab Emirates.,0
Las Delicias is a city in Bolivia.,0
Nawabshah is a city in Bangladesh.,0
Santa Cruz is a city in Congo (Kinshasa).,0
Memphis is a city in United States.,1
Surrey is a city in Saudi Arabia.,0
Yong'an is a city in China.,1
Lorain is a city in United States.,1
Al `Arish is a city in Algeria.,0
Hue is a city in United Arab Emirates.,0
Rui'an is a city in United Arab Emirates.,0
Arnavutkoy is a city in United Arab Emirates.,0
Norwalk is a city in United States.,1
Hapur is a city in India.,1
Pleiku is a city in Vietnam.,1
Milan is a city in Italy.,1
Daitocho is a city in Congo (Kinshasa).,0
Itu is a city in Algeria.,0
Kashmar is a city in United Arab Emirates.,0
Sayama is a city in Japan.,1
Matsubara is a city in Montenegro.,0
Kogon Shahri is a city in United Arab Emirates.,0
Everett is a city in United States.,1
Parbhani is a city in India.,1
Aydin is a city in Turkey.,1
Kaech'on is a city in North Korea.,1
Rosario is a city in Zimbabwe.,0
Zhaodong is a city in United Arab Emirates.,0
Ahvaz is a city in Iran.,1
San Andres Tuxtla is a city in Mexico.,1
Las Delicias is a city in Mexico.,1
Maykop is a city in Russia.,1
Zafarwal is a city in Pakistan.,1
Araguari is a city in Brazil.,1
Urumqi is a city in China.,1
Rafsanjan is a city in Iran.,1
Clearwater is a city in United States.,1
Wuzhou is a city in United Arab Emirates.,0
Jersey City is a city in Congo (Kinshasa).,0
Las Pinas City is a city in Zimbabwe.,0
Nantou is a city in Taiwan.,1
Cleveland is a city in United States.,1
Taozhou is a city in China.,1
Wenchang is a city in China.,1
Saharanpur is a city in India.,1
Xiping is a city in China.,1
Orizaba is a city in Guatemala.,0
Contagem is a city in Zimbabwe.,0
Funchal is a city in United Arab Emirates.,0
Shahriar is a city in Afghanistan.,0
Lowell is a city in United States.,1
Hitachi is a city in Japan.,1
Tocuyito is a city in Venezuela.,1
Shahriar is a city in Iran.,1
Haikou is a city in United Arab Emirates.,0
Los Guayos is a city in United Arab Emirates.,0
Ciudad Apodaca is a city in Mexico.,1
Sungai Penuh is a city in Indonesia.,1
Liberec is a city in Congo (Kinshasa).,0
Miluo Chengguanzhen is a city in China.,1
Shahin Shahr is a city in Iran.,1
Chengxiang is a city in United Arab Emirates.,0
Concord is a city in Saudi Arabia.,0
Logan is a city in Jamaica.,0
Reno is a city in United States.,1
Kumbakonam is a city in Sri Lanka.,0
Salt Lake City is a city in United States.,1
Khardah is a city in India.,1
Sunderland is a city in United Kingdom.,1
Carrefour is a city in Haiti.,1
Quipungo is a city in Congo (Kinshasa).,0
Kakinada is a city in United Arab Emirates.,0
Barnsley is a city in Congo (Kinshasa).,0
Hannover is a city in Germany.,1
Ponta Grossa is a city in Brazil.,1
Barrie is a city in Congo (Kinshasa).,0
Plock is a city in Congo (Kinshasa).,0
Meerut is a city in India.,1
Yucheng is a city in China.,1
Wutong is a city in Congo (Kinshasa).,0
Majuro is a city in Papua New Guinea.,0
Ormoc is a city in Philippines.,1
Bordeaux is a city in France.,1
Londrina is a city in Papua New Guinea.,0
Polomolok is a city in Philippines.,1
Dongning is a city in United Arab Emirates.,0
Kallithea is a city in Saudi Arabia.,0
Palu is a city in Indonesia.,1
Rialto is a city in United Arab Emirates.,0
Contagem is a city in Brazil.,1
Hue is a city in Vietnam.,1
Victoria is a city in Uzbekistan.,0
Wuhai is a city in Djibouti.,0
Ashqelon is a city in Israel.,1
Salerno is a city in Papua New Guinea.,0
Overland Park is a city in United States.,1
Quilengues is a city in Angola.,1
Marigot is a city in Saint Martin.,1
Kaech'on is a city in United Arab Emirates.,0
Halifax is a city in Congo (Kinshasa).,0
Machiques is a city in United Arab Emirates.,0
Orel is a city in Zimbabwe.,0
Yong'an is a city in United Arab Emirates.,0
Stockholm is a city in Sweden.,1
Funafuti is a city in Tuvalu.,1
Fargo is a city in United States.,1
Cambridge is a city in United States.,1
Spokane is a city in United States.,1
Chaozhou is a city in China.,1
Nowshera is a city in Afghanistan.,0
Lowell is a city in Zimbabwe.,0
Shirayamamachi is a city in Japan.,1
Montero is a city in Papua New Guinea.,0
Funafuti is a city in French Polynesia.,0
Ciudad Apodaca is a city in Nicaragua.,0
Zhongshu is a city in Zimbabwe.,0
Bhuj is a city in India.,1
Fukang is a city in China.,1
Shinozaki is a city in Japan.,1
Orel is a city in Russia.,1
Bolton is a city in United Kingdom.,1
Ichalkaranji is a city in United Arab Emirates.,0
Kamensk-Ural'skiy is a city in Kazakhstan.,0
Kiffa is a city in Djibouti.,0
Rongcheng is a city in United Arab Emirates.,0
Cartagena is a city in Nicaragua.,0
Nagqu is a city in Montenegro.,0
Frankfurt is a city in Congo (Kinshasa).,0
Urumqi is a city in United Arab Emirates.,0
Savannah is a city in United States.,1
Piranshahr is a city in United Arab Emirates.,0
Mengdingjie is a city in China.,1
Khardah is a city in Papua New Guinea.,0
Kamensk-Ural'skiy is a city in Russia.,1
Kuqa is a city in Uzbekistan.,0
Kingsport is a city in United States.,1
Logan is a city in United States.,1
San Andres Tuxtla is a city in Guatemala.,0
Bolton is a city in Zimbabwe.,0
Salerno is a city in Italy.,1
Bonn is a city in Germany.,1
Xalapa is a city in Guatemala.,0
Ontario is a city in Cayman Islands.,0
Chaozhou is a city in United Arab Emirates.,0
Charsadda is a city in Pakistan.,1
Perm is a city in Russia.,1
Aydin is a city in United Arab Emirates.,0
Pizhou is a city in United Arab Emirates.,0
Nagaoka is a city in Djibouti.,0
Patra is a city in Macedonia.,0
Savannah is a city in United Arab Emirates.,0
Parintins is a city in Papua New Guinea.,0
Fujita is a city in Japan.,1
Sihung is a city in South Korea.,1
Hobart is a city in United Arab Emirates.,0
Jodhpur is a city in India.,1
Nagercoil is a city in United Arab Emirates.,0
Overland Park is a city in Zimbabwe.,0
Indio is a city in United States.,1
Augusta is a city in Zimbabwe.,0
Dhulia is a city in India.,1
Marivan is a city in Iran.,1
Glendale is a city in United States.,1
Barra Mansa is a city in Brazil.,1
Ciudad Guzman is a city in Nicaragua.,0
Zhugang is a city in Uzbekistan.,0
Lubeck is a city in Papua New Guinea.,0
Bern is a city in Jamaica.,0
Washington is a city in Uzbekistan.,0
Surrey is a city in Canada.,1
The Woodlands is a city in United States.,1
Dharmavaram is a city in India.,1
Centro Habana is a city in Congo (Kinshasa).,0
Mobile is a city in United States.,1
Xintang is a city in China.,1
Robat Karim is a city in Bangladesh.,0
Concord is a city in United States.,1
Ontario is a city in United States.,1
Malaga is a city in United Arab Emirates.,0
Tanjore is a city in Sri Lanka.,0
Al `Arish is a city in Egypt.,1
Gorgan is a city in Montenegro.,0
Macapa is a city in Mozambique.,0
Khushab is a city in Pakistan.,1
Augusta is a city in United States.,1
Gilroy is a city in Cayman Islands.,0
Halifax is a city in Canada.,1
Olongapo is a city in Papua New Guinea.,0
Hillsboro is a city in Zimbabwe.,0
Jinchang is a city in China.,1
Kamalshahr is a city in Afghanistan.,0
Olongapo is a city in Philippines.,1
El Geneina is a city in Djibouti.,0
Tlajomulco de Zuniga is a city in Guatemala.,0
Taozhou is a city in Papua New Guinea.,0
Grand Prairie is a city in United States.,1
Kassel is a city in Germany.,1
Yucheng is a city in United Arab Emirates.,0
Grand Prairie is a city in Papua New Guinea.,0
Baisha is a city in China.,1
Fargo is a city in Congo (Kinshasa).,0
Wuhai is a city in China.,1
Bonn is a city in Papua New Guinea.,0
Tocuyito is a city in Honduras.,0
Forli is a city in Italy.,1
Tifariti is a city in Morocco.,1
Modena is a city in Italy.,1
Al `Ayn is a city in United Arab Emirates.,1
Mandi Burewala is a city in Pakistan.,1
Los Guayos is a city in Venezuela.,1
Isehara is a city in Saudi Arabia.,0
Nampo is a city in South Korea.,0
Pleiku is a city in Papua New Guinea.,0
Haikou is a city in China.,1
Dharmavaram is a city in United Arab Emirates.,0
Malabon is a city in Saudi Arabia.,0
Conakry is a city in Guinea.,1
Aguachica is a city in Papua New Guinea.,0
Cartagena is a city in Spain.,1
Daitocho is a city in Japan.,1
Mandi Burewala is a city in Saudi Arabia.,0
Barrie is a city in Canada.,1
Kharagpur is a city in Bangladesh.,0
Suez is a city in Uzbekistan.,0
Esteban Echeverria is a city in Argentina.,1
Brno is a city in Congo (Kinshasa).,0
Tifariti is a city in Mauritania.,0
The Woodlands is a city in Congo (Kinshasa).,0
Majuro is a city in Marshall Islands.,1
Jianguang is a city in Djibouti.,0
Dipolog is a city in Montenegro.,0
Ain Beida is a city in Saudi Arabia.,0
Rongcheng is a city in China.,1
Perugia is a city in Uganda.,0
Fujimi is a city in Japan.,1
Jersey City is a city in United States.,1
Taytay is a city in Papua New Guinea.,0
Swabi is a city in Pakistan.,1
Bocaue is a city in Philippines.,1
Syracuse is a city in United States.,1
Rafsanjan is a city in United Arab Emirates.,0
Avarua is a city in French Polynesia.,0
Amherst is a city in United States.,1
Ponta Grossa is a city in Montenegro.,0
Miluo Chengguanzhen is a city in Montenegro.,0
Bundi is a city in Tunisia.,0
Bundi is a city in India.,1
Kayapinar is a city in Congo (Kinshasa).,0
San Cristobal is a city in Bolivia.,0
Worcester is a city in Nicaragua.,0
Zhanlicun is a city in Uzbekistan.,0
Jodhpur is a city in United Arab Emirates.,0
Chandler is a city in United States.,1
Charsadda is a city in United Arab Emirates.,0
Paita is a city in Peru.,1
Kashmar is a city in Iran.,1
Khuzdar is a city in Pakistan.,1
Kumbakonam is a city in India.,1
Hong'an is a city in Montenegro.,0
Lancaster is a city in United States.,1
Kaiyuan is a city in China.,1
Binan is a city in United Arab Emirates.,0
Mangaldan is a city in Congo (Kinshasa).,0
Luxor is a city in United Arab Emirates.,0
Memphis is a city in United Arab Emirates.,0
Jima is a city in Ethiopia.,1
Avarua is a city in Cook Islands.,1
Anchorage is a city in United States.,1
Ormoc is a city in United Arab Emirates.,0
Prokopyevsk is a city in Kazakhstan.,0
Bareilly is a city in United Arab Emirates.,0
Southampton is a city in United Kingdom.,1
Habikino is a city in Japan.,1
Chongshan is a city in China.,1
Kayapinar is a city in Turkey.,1
Contramaestre is a city in Cuba.,1
Khuzdar is a city in Saudi Arabia.,0
Bharuch is a city in United Arab Emirates.,0
Shahin Shahr is a city in United Arab Emirates.,0
Esteban Echeverria is a city in Uzbekistan.,0
Nowshera is a city in Pakistan.,1
Amherst is a city in South Africa.,0
Maykop is a city in Congo (Kinshasa).,0
Guatire is a city in United Arab Emirates.,0
Newark is a city in United Arab Emirates.,0
Hino is a city in Japan.,1
Winter Haven is a city in United States.,1
Chandler is a city in United Arab Emirates.,0
Utica is a city in Zimbabwe.,0
Barinas is a city in Venezuela.,1
Shkoder is a city in Montenegro.,0
Maastricht is a city in Netherlands.,1
Bareilly is a city in India.,1
Nasim Shahr is a city in Congo (Kinshasa).,0
Shanhu is a city in China.,1
Piranshahr is a city in Iran.,1
Fugangcun is a city in Myanmar.,0
Dipolog is a city in Philippines.,1
Islamabad is a city in Papua New Guinea.,0
Taytay is a city in Philippines.,1
Kaiyuan is a city in United Arab Emirates.,0
Gaoping is a city in Montenegro.,0
Guatire is a city in Venezuela.,1
Spokane is a city in Zimbabwe.,0
Baltimore is a city in United States.,1
Broken Arrow is a city in Uzbekistan.,0
Tbilisi is a city in Georgia.,1
Louisville is a city in United Arab Emirates.,0
Vladimir is a city in Papua New Guinea.,0
Banha is a city in Uzbekistan.,0
Ghaziabad is a city in United Arab Emirates.,0
Tlaquepaque is a city in Nicaragua.,0
Richmond is a city in Jamaica.,0
Xintang is a city in Papua New Guinea.,0
Orizaba is a city in Mexico.,1
Hamburg is a city in Germany.,1
Robat Karim is a city in Iran.,1
Apeldoorn is a city in Papua New Guinea.,0
Xiping is a city in United Arab Emirates.,0
Patra is a city in Greece.,1
Jinchang is a city in United Arab Emirates.,0
Parintins is a city in Brazil.,1
Montero is a city in Bolivia.,1
Tangdong is a city in United Arab Emirates.,0
Zhengding is a city in China.,1
Simferopol is a city in Ukraine.,1
Kingsport is a city in Congo (Kinshasa).,0
Birmingham is a city in United Kingdom.,1
Antipolo is a city in Philippines.,1
Caracas is a city in Venezuela.,1
Gorgan is a city in Iran.,1
Marivan is a city in Djibouti.,0
Vancouver is a city in Congo (Kinshasa).,0
Ferrara is a city in Italy.,1
La Rioja is a city in Papua New Guinea.,0
Mubi is a city in Nigeria.,1
Pingtung is a city in Taiwan.,1
Perugia is a city in Italy.,1
Gojra is a city in Pakistan.,1
Las Pinas City is a city in Philippines.,1
Giza is a city in Egypt.,1
Fujita is a city in Papua New Guinea.,0
Bharuch is a city in India.,1
Caxias is a city in Brazil.,1
Alleppey is a city in Sri Lanka.,0
Flint is a city in Papua New Guinea.,0
Fengcheng is a city in United Arab Emirates.,0
Almere is a city in United Arab Emirates.,0
Visalia is a city in United States.,1
Mediouna is a city in Tunisia.,0
Nagqu is a city in China.,1
Rucheng is a city in Zimbabwe.,0
Barra Mansa is a city in Haiti.,0
Tangdong is a city in China.,1
Roanoke is a city in United States.,1
Merced is a city in United States.,1
Hannover is a city in Congo (Kinshasa).,0
Solihull is a city in Zimbabwe.,0
Nara is a city in Saudi Arabia.,0
Richmond is a city in United States.,1
Bidar is a city in India.,1
Lingbao Chengguanzhen is a city in United Arab Emirates.,0
Mangaldan is a city in Philippines.,1
Tinaquillo is a city in Montenegro.,0
Washington is a city in United States.,1
Wenchang is a city in United Arab Emirates.,0
Okinawa is a city in Japan.,1
Caracas is a city in Nicaragua.,0
Sydney is a city in Australia.,1
Nagercoil is a city in India.,1
Las Margaritas is a city in Djibouti.,0
Atlantic City is a city in Congo (Kinshasa).,0
Saharanpur is a city in United Arab Emirates.,0
Santa Cruz is a city in Bolivia.,1
Broken Arrow is a city in United States.,1
Mahesana is a city in India.,1
Columbia is a city in Nicaragua.,0
Roanoke is a city in Djibouti.,0
Kakinada is a city in India.,1
Fujimi is a city in Congo (Kinshasa).,0
Louisville is a city in United States.,1
Visalia is a city in Cayman Islands.,0
Trece Martires City is a city in Dominican Republic.,0
London is a city in United Kingdom.,1
Shanhu is a city in Congo (Kinshasa).,0
Syracuse is a city in Uzbekistan.,0
Baharampur is a city in United Arab Emirates.,0
Philipsburg is a city in Jamaica.,0
Granada is a city in Spain.,1
Antipolo is a city in Uganda.,0
Zhanlicun is a city in China.,1
Kassel is a city in Zimbabwe.,0
Castelar is a city in Honduras.,0
Borazjan is a city in Iran.,1
Philipsburg is a city in Sint Maarten.,1
Granada is a city in Congo (Kinshasa).,0
Hino is a city in Myanmar.,0
Zinder is a city in Niger.,1
Gresham is a city in Zimbabwe.,0
Nasim Shahr is a city in Iran.,1
Hillsboro is a city in United States.,1
Jandira is a city in United Arab Emirates.,0
Irbid is a city in United Arab Emirates.,0
El Geneina is a city in Sudan.,1
Cleveland is a city in Zimbabwe.,0
