statement,label
"The vulture is the fastest land animal, reaching speeds up to 60-70 mph.",0
The kangaroo has a diet of herbivore.,1
The flamingo has a habitat of coastal/alkaline lakes.,1
"The armadillo has a hard, bony armor for protection and can curl into a ball to defend itself.",1
"The skunk has a strong, foul-smelling spray for defense, which can be accurately aimed at predators.",1
The crocodile is a fast swimmer and can maintain high speeds for extended periods of time.,0
There are no specific human uses for hippopotamus.,1
"The wolverine is a strong and fierce predator, despite its relatively small size, and has a thick, frost-resistant fur.",1
"The tortoise is a social insect that lives in colonies with a queen, workers, and drones.",0
"The wolverine is a social insect that lives in colonies with a queen, workers, and drones.",0
"The lobster is a social insect that lives in colonies with a queen, workers, and drones.",0
"Human uses for alpaca include transportation, meat, milk, wool.",0
The crocodile has a habitat of grassland/savanna.,0
"The cow is a ruminant animal with four stomach compartments, which aids in digestion.",1
The rat has a long tail for balance and is an excellent climber and swimmer.,1
The dolphin is highly intelligent and known for its playful and social behavior.,1
"Human uses for alpaca include wool, meat, pets.",1
"The sparrow has a long, sticky tongue for capturing ants and termites, and a keen sense of smell to locate prey.",0
"Human uses for hippopotamus include Meat, milk, cheese, leather.",0
"The hamster has a long, sticky tongue for capturing ants and termites, and a keen sense of smell to locate prey.",0
"The zebra has distinctive black and white stripes, which may help deter flies and provide camouflage.",1
"The alpaca has thick, luxurious wool and is a smaller relative of the llama.",1
The tuna is a fast swimmer and can maintain high speeds for extended periods of time.,1
The hippopotamus has a habitat of freshwater.,1
"The flamingo has long legs for wading and a specialized beak for filter-feeding, and obtains its pink color from the carotenoids in its diet.",1
"The skunk has a long, sticky tongue for capturing ants and termites, and a keen sense of smell to locate prey.",0
The peacock has a habitat of grassland/savanna.,0
The dog has a strong sense of smell and is known for its loyalty to humans.,1
The slug is a mollusk.,1
The polar bear is a powerful bird of prey with keen eyesight and strong talons for catching prey.,0
"The manta ray is a social insect that lives in colonies with a queen, workers, and drones.",0
The slug primarily eats eucalyptus leaves and has a specialized digestive system to detoxify the plant's natural toxins.,0
"The rhinoceros has thick skin and one or two horns made of keratin, and is often targeted by poachers for its horn.",1
The slug lacks a shell and secretes a slimy mucus for protection and locomotion.,1
"The rat has a long, sticky tongue for capturing ants and termites, and a keen sense of smell to locate prey.",0
The snake can unhinge its jaw to swallow large prey whole and some species have heat-sensing pits.,1
"The mongoose is a social insect that lives in colonies with a queen, workers, and drones.",0
The seagull has a diet of carnivore/herbivore.,0
The seagull has a diet of omnivore.,1
The axolotl has a habitat of coastal/alkaline lakes.,0
"The walrus has long tusks for fighting and digging, and thick blubber for insulation in cold water.",1
The deer has a habitat of forest/grassland.,1
"The sparrow is a small, social bird that can be found in many urban environments.",1
The hippopotamus has a habitat of grassland.,0
"Human uses for goldfish include pets, service animals, herding, hunting, therapy.",0
"The mongoose is known for its agility and ability to kill venomous snakes, and has a thick coat to protect against bites.",1
"The hedgehog has a coat of sharp spines for protection, which it raises when threatened.",1
"The aardvark has a long, tubular snout, large ears, and a powerful digging ability to locate and consume termites and ants.",1
The goldfish has a habitat of grassland/savanna.,0
The raccoon has dexterous front paws and a distinctive black mask on its face.,1
The salmon has a habitat of freshwater/marine.,1
