statement,label
Ruthenium has the symbol Rn.,0
Tantalum is used in capacitors and high-temperature alloys.,1
Krypton has the symbol Kr.,1
Iron is the second most abundant element in Earth's crust and is used in computer chips.,0
Radium has the symbol Ra.,1
Iodine is essential for thyroid function and is used as a disinfectant.,1
Holmium has the symbol Hf.,0
"Platinum is a highly valued, non-reactive metal used in jewelry, catalytic converters, and fuel cells.",1
Tin has the symbol Sb.,0
Tellurium has the atomic number of 52.,1
Technetium is the lightest radioactive element and is used in medical imaging.,1
Thorium is a radioactive element used as a nuclear fuel in some reactors.,1
Cerium is used in catalytic converters and self-cleaning ovens.,1
Samarium is in the Lanthanide group.,1
Actinium is a radioactive element used as a neutron source and in some cancer treatments.,1
"Mercury is a low-toxicity heavy metal used in cosmetics, some alloys, and pharmaceuticals.",0
Tantalum has the symbol Ta.,1
Cadmium is used in rechargeable batteries and as a pigment.,1
Lithium appears in its standard state as Liquid.,0
Osmium is used in catalytic converters and as a plating for jewelry.,0
Praseodymium has the symbol Pm.,0
Copper is an excellent conductor of electricity and is used in wiring and pipes.,1
Iridium appears in its standard state as Liquid.,0
Praseodymium has the symbol Pr.,1
Thallium is a toxic element used in some semiconductors and infrared detectors.,1
"Technetium is highly valued for its conductivity, malleability, and resistance to corrosion, used in electronics, jewelry, and dentistry.",0
Francium is the most abundant element in the universe.,0
Lanthanum is in the Lanthanide group.,1
Krypton has the symbol Zr.,0
Lanthanum is in the Alkaline earth metal group.,0
"Gadolinium is a lightweight, corrosion-resistant metal used in many applications.",0
"Iridium is a highly valued, non-reactive metal used in jewelry, catalytic converters, and fuel cells.",0
Zirconium has the highest melting point of all elements and is used in lightbulb filaments.,0
"Beryllium is a lightweight, strong metal used in aerospace and other applications.",1
Calcium is essential for bone formation and muscle function.,1
Scandium is a rare earth metal used in high-performance alloys.,1
"Iridium is a rare, dense metal used in spark plugs, fountain pen nibs, and crucibles for high-temperature applications..",1
Boron is a semiconductor used in transistors and photovoltaic cells.,0
Radium has the symbol Rn.,0
Tellurium has the atomic number of 82.,0
Ruthenium has the symbol Ru.,1
Platinum appears in its standard state as Solid.,1
Oxygen is necessary for aerobic respiration in living organisms.,1
Francium is a highly radioactive alkali metal with no practical applications due to its instability.,1
Erbium is used in lasers and fiber-optic communication.,1
Thorium is a radioactive alkaline earth metal used in luminous paints and some cancer treatments.,0
"Antimony is a low-toxicity heavy metal used in cosmetics, some alloys, and pharmaceuticals.",0
Lithium appears in its standard state as Solid.,1
"Lead is a heavy, toxic metal used in batteries, radiation shielding, and some solders.",1
Arsenic is used in the production of sulfuric acid and rubber vulcanization.,0
Iridium has the atomic number of 79.,0
"Bismuth is highly valued for its conductivity, malleability, and resistance to corrosion, used in electronics, jewelry, and dentistry.",0
"Astatine is a highly radioactive halogen, and its isotopes are used in some cancer treatments.",1
"Bismuth is a low-toxicity heavy metal used in cosmetics, some alloys, and pharmaceuticals.",1
Calcium is an excellent conductor of electricity and is used in wiring and pipes.,0
"Titanium is a strong, lightweight metal used in aerospace and medical implants.",1
Protactinium has the symbol Pt.,0
Rhodium has the symbol Rn.,0
Rhodium has the symbol Rh.,1
Samarium is in the Alkaline earth metal group.,0
Promethium is a radioactive element used in luminous paints.,1
Silver is a highly conductive and reflective metal used in jewelry and electronics.,1
Boron is used in the production of glass and ceramics.,1
"Astatine is highly valued for its conductivity, malleability, and resistance to corrosion, used in electronics, jewelry, and dentistry.",0
Neon is a noble gas used as an inert atmosphere in welding and other applications.,0
Protactinium has the symbol Pa.,1
Tin has the symbol Sn.,1
Mercury is a liquid at room temperature and used in thermometers and some electrical switches.,1
Fluorine is in the Alkaline earth metal group.,0
Rubidium is a highly reactive alkali metal used in atomic clocks.,1
Nitrogen is an essential component of proteins and DNA.,1
