statement,label
Yvonne Brill lived in Austrian Empire (modern-day Croatia)/U.S.,0
Ruth Benerito invented the wrinkle-resistant fabric.,1
Leon Theremin invented the Moog synthesizer.,0
Alessandro Volta invented the electroencephalography (EEG).,0
Otis Boykin invented the improved electrical resistor.,1
Charles Cros invented the phonograph (independent inventor).,1
Charles Wheatstone invented the Wheatstone bridge.,1
Konrad Zuse lived in Poland/Germany.,0
Archimedes invented the Archimedes' screw.,1
Marie Curie invented the discovery of radium and polonium.,1
Nicolas Appert invented the canning process.,1
John Shepherd-Barron invented the ATM.,1
Frank Bunker Gilbreth invented the windshield wiper.,0
Sir Isaac Newton invented the pendulum clock.,0
John Wesley Hyatt invented the celluloid.,1
George Devol invented the Unimate (first industrial robot).,1
Cai Lun invented the Saffir-Simpson Hurricane Scale.,0
Sir Sandford Fleming lived in Scotland/Canada/U.S.,0
Bartolomeo Cristofori invented the piano.,1
Igor Tamm lived in Poland/Germany.,0
Konrad Zuse invented the programmable computer (Z3).,1
Charles Goodyear invented the vulcanized rubber.,1
Charles Babbage invented the analytical engine (mechanical computer).,1
Mary Phelps Jacob invented the Saffir-Simpson Hurricane Scale.,0
Maria Telkes invented the computed tomography (CT) scanner.,0
Bette Nesmith Graham lived in U.S.,1
Joseph Marie Jacquard lived in France.,1
Igor Tamm lived in Russia.,1
Nikolay Slavyanov lived in Austrian Empire (modern-day Croatia)/U.S.,0
Hans von Ohain lived in Germany.,1
Thomas Wedgwood invented the photogram (proto-photography).,1
Valdemar Poulsen invented the electroencephalography (EEG).,0
James Watt lived in Scotland.,1
Semyon Kirlian invented the Kirlian photography.,1
Charles Strite invented the early incandescent light bulb.,0
Joseph Henry invented the Foucault pendulum.,0
Clyde Tombaugh invented the Automated Teller Machine (ATM).,0
Joseph Marie Jacquard lived in Austrian Empire (modern-day Croatia)/U.S.,0
Eugene Polley invented the ultrasonic remote control.,0
George de Mestral invented the velcro.,1
Benjamin Franklin invented the lightning rod.,1
John Gorrie invented the mechanical refrigeration (ice-making machine).,1
Bartolomeo Cristofori invented the pendulum clock.,0
Hans Berger lived in Germany.,1
Richard Leach Maddox invented the Foucault pendulum.,0
Hans von Ohain invented the jet engine.,1
Herbert Akroyd Stuart lived in Austrian Empire (modern-day Croatia)/U.S.,0
John Logie Baird invented the mechanical television.,1
James Clerk Maxwell invented the electromagnetic field theory.,1
John Bardeen invented the transistor.,1
Rudolf Diesel invented the Saffir-Simpson Hurricane Scale.,0
George Washington Carver lived in U.S.,1
Reginald Fessenden lived in Canada/U.S.,1
Henri Giffard invented the liquefied gas refrigeration.,0
John von Neumann lived in Austrian Empire (modern-day Croatia)/U.S.,0
Thomas Edison invented the early incandescent light bulb.,0
Alexander Fleming invented the computed tomography (CT) scanner.,0
Maria Telkes lived in Austrian Empire (modern-day Croatia)/U.S.,0
Gustaf Dalén lived in Austrian Empire (modern-day Croatia)/U.S.,0
William Kelly invented the pneumatic bicycle tire.,0
Hans von Ohain lived in Poland/Germany.,0
Gordon Gould invented the laser.,1
Blaise Pascal lived in Austrian Empire (modern-day Croatia)/U.S.,0
Ruth Handler lived in Hungary/U.S.,0
Ignazio Porro lived in Poland/Germany.,0
John Boyd Dunlop lived in Scotland.,1
Hans Geiger invented the Geiger counter.,1
Louis Pasteur lived in Austrian Empire (modern-day Croatia)/U.S.,0
Blaise Pascal invented the internal combustion engine.,0
Nikolai Basov lived in Russia.,0
Eugene Polley invented the wireless remote control.,1
Cai Lun invented the papermaking process.,1
Charles Cros invented the gasoline-powered automobile.,0
Nikolay Slavyanov lived in Russia.,1
Carl Elsener invented the Swiss Army knife.,1
Benjamin Franklin invented the mercury-in-glass thermometer.,0
Luther George Simjian invented the Saffir-Simpson Hurricane Scale.,0
Emile Berliner invented the gramophone.,1
Leon Theremin lived in Russia.,1
Konrad Zuse lived in Germany.,1
Emile Berliner invented the Saffir-Simpson Hurricane Scale.,0
Samuel Morse invented the Morse code.,1
