statement,label
Ping An Insurance (Group) Company of China has headquarters in Hong Kong.,0
"VINCI engages in the design, building, finance and management of facilities for transport systems, public and private buildings and urban development and water, energy and communication networks..",1
Oracle has headquarters in Hong Kong.,0
Duke Energy has headquarters in United States.,1
"Comcast is a media, entertainment and communications company that engages in the provision of video, Internet and phone services..",1
PetroChina has headquarters in Hong Kong.,0
"IBM is an information technology company, which provides integrated solutions that leverage information technology and knowledge of business processes..",1
"Canadian Imperial Bank of Commerce engages in the provision of financial products and services including life insurance, annuities, mutual funds, and investment management to both individual and institutional customers..",0
"AT&T is a nonalcoholic beverage company that engages in the manufacture, market, and sale of non-alcoholic beverages, including sparkling soft drinks, water, sports drinks, tea, coffee and energy drinks..",0
UBS Group has headquarters in Hong Kong.,0
Glencore has headquarters in Switzerland.,1
ConocoPhillips has headquarters in United States.,1
China Life Insurance has headquarters in South Korea.,0
Tokio Marine Holdings has headquarters in Japan.,1
"Novartis is a holding company, which engages in the development, manufacture, and marketing of healthcare products..",1
Wells Fargo has headquarters in United States.,1
Tokio Marine Holdings has headquarters in Hong Kong.,0
PNC Financial Services has headquarters in United States.,1
"Iberdrola is a medical technology company, which engages in the development, manufacture, distribution, and sale of device-based medical therapies and services..",0
Agricultural Bank of China has headquarters in Hong Kong.,0
"VINCI engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis..",0
"FedEx is a holding company, which engages in the provision of a portfolio of transportation, e-commerce, and business services..",1
Alphabet has headquarters in Hong Kong.,0
"China Petroleum & Chemical is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
"Airbus Group engages in the design, manufacture, delivery and provision of aerospace products, space and related services..",1
"Pfizer engages in the discovery, development, manufacturing, marketing, distribution, and selling of biopharmaceutical products worldwide..",1
"ANZ provides banking, financial products and services to retail, small business, corporate and institutional clients..",1
Mizuho Financial has headquarters in Japan.,1
Citigroup is a holding company that engages in the provision of financial products and services..,1
Micron Technology engages in the provision of innovative memory and storage solutions..,1
"Bayerische Motoren Werke (BMW) is a nonalcoholic beverage company that engages in the manufacture, market, and sale of non-alcoholic beverages, including sparkling soft drinks, water, sports drinks, tea, coffee and energy drinks..",0
"AXA is a medical technology company, which engages in the development, manufacture, distribution, and sale of device-based medical therapies and services..",0
"Zurich Insurance engages in the provision of financial products and services including life insurance, annuities, mutual funds, and investment management to both individual and institutional customers..",0
"Novartis engages in the provision of health solutions through its prescription medicines, vaccines, biologic therapies, animal health, and consumer care products..",0
United Parcel Service operates as a logistics and package delivery company providing supply chain management services..,1
Barclays has headquarters in Saudi Arabia.,0
Hon Hai Precision has headquarters in Hong Kong.,0
Sumitomo Mitsui Financial has headquarters in Japan.,1
Mitsui has headquarters in Hong Kong.,0
Capital One operates as a financial holding company that engages in the provision of financial products and services..,1
LVMH Moet Hennessy Louis Vuitton has headquarters in France.,1
"Broadcom engages in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry..",0
AT&T is a holding company that engages in the provision of telecommunications media and technology service..,1
Walt Disney has headquarters in United States.,1
Barclays has headquarters in United Kingdom.,1
"Truist Financial is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
PetroChina has headquarters in China.,1
"Santander is a banking services company, which engages in the provision of banking services to individuals, companies, and institutions..",1
Glencore has headquarters in Hong Kong.,0
AXA has headquarters in France.,1
China Merchants Bank has headquarters in Hong Kong.,0
"Public Joint Stock Company Gazprom is a global energy company that engages in geological exploration, production, transportation, storage, processing and sales of gas, gas condensate and oil..",1
Capital One has headquarters in United States.,1
Japan Post Holdings has headquarters in Hong Kong.,0
"Zurich Insurance is a holding company, which engages in the provision of insurance products and related services..",1
"Bank of America is a bank and financial holding company, which engages in the provision of banking and nonbank financial services..",1
Exxon Mobil has headquarters in United States.,1
"Johnson & Johnson is a holding company that engages in the research and development, manufacture and sale of products in the healthcare field..",1
"Santander is a financial services company, which engages in the provision of a wide range of banking and financial services..",0
China Merchants Bank has headquarters in China.,1
Oracle engages in the provision of products and services that address all aspects of corporate information technology environments..,1
GlaxoSmithKline has headquarters in United Kingdom.,1
"Citigroup is a savings and loan holding company, which engages in the provision of wealth management, securities brokerage, banking, asset management, custody, and financial advisory services..",0
"Raytheon Technologies engages in the provision of aerospace and defense systems and services for commercial, military and government customers..",1
ANZ has headquarters in Hong Kong.,0
"LukOil is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
"Reliance Industries engages in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics..",0
Procter & Gamble engages in the provision of branded consumer packaged goods..,1
Moller - Maersk has headquarters in Hong Kong.,0
"Brookfield Asset Management is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
Apple has headquarters in United States.,1
China Life Insurance has headquarters in China.,1
"FedEx engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis..",0
Nippon Telegraph & Telephone has headquarters in Japan.,1
JPMorgan Chase has headquarters in Hong Kong.,0
"Danaher engages in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics..",0
"ING Group engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services..",1
"Manulife is a savings and loan holding company, which engages in the provision of wealth management, securities brokerage, banking, asset management, custody, and financial advisory services..",0
Duke Energy has headquarters in South Korea.,0
GlaxoSmithKline has headquarters in Switzerland.,0
"GlaxoSmithKline engages in the provision of health solutions through its prescription medicines, vaccines, biologic therapies, animal health, and consumer care products..",0
"LukOil engages in the exploration, production, refining, marketing and distribution of oil..",1
Petrobras has headquarters in Brazil.,1
Exxon Mobil has headquarters in Saudi Arabia.,0
"Deere & Company engages in the manufacturing and distribution of equipment used in agriculture, construction, forestry, and turf care..",1
Capital One has headquarters in South Korea.,0
Credit Agricole has headquarters in Hong Kong.,0
"Stellantis engages in the design, engineering, manufacturing, distribution and sale of automobiles and light commercial vehicles, engines, transmission systems, automotive-related components, metallurgical products and production systems..",1
PNC Financial Services has headquarters in Hong Kong.,0
"Chubb operates as a holding company, which engages in the provision of commercial and personal property and casualty insurance, personal accident and supplemental health insurance (A&H), reinsurance, and life insurance..",1
"Ping An Insurance (Group) Company of China is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
Honeywell has headquarters in Saudi Arabia.,0
"Procter & Gamble engages in the manufacture of construction and mining equipment, diesel and natural gas engines, industrial gas turbines and diesel-electric locomotives..",0
"Lloyds Banking Group is a financial services company, which engages in the provision of a wide range of banking and financial services..",1
Petrobras has headquarters in Hong Kong.,0
Canadian Imperial Bank of Commerce has headquarters in Hong Kong.,0
BlackRock has headquarters in United States.,1
Tesla has headquarters in United States.,1
Pfizer has headquarters in Canada.,0
"Saudi Arabian Oil Company (Saudi Aramco) engages in the exploration, production, transport, refining, and marketing of petroleum and petroleum-derived products..",0
Comcast has headquarters in Hong Kong.,0
"Japan Post Holdings Japan Post Holdings Co., Ltd. manages its group companies that are engaged in postal, banking, and insurance businesses..",1
Walmart has headquarters in United States.,1
Industrial and Commercial Bank of China has headquarters in China.,1
"Apple is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
"Equinor engages in the exploration, production, transport, refining, and marketing of petroleum and petroleum-derived products..",1
Bank of Montreal has headquarters in Canada.,1
Ford Motor has headquarters in United States.,1
AbbVie (ABBV) has headquarters in Ireland.,0
National Australia Bank has headquarters in Australia.,1
"Volkswagen Group engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis..",0
"Tencent Holdings is a savings and loan holding company, which engages in the provision of wealth management, securities brokerage, banking, asset management, custody, and financial advisory services..",0
MetLife has headquarters in South Korea.,0
"Rio Tinto engages in the manufacture of construction and mining equipment, diesel and natural gas engines, industrial gas turbines and diesel-electric locomotives..",0
Johnson & Johnson has headquarters in Belgium.,0
Bristol Myers Squibb has headquarters in United States.,1
"ENGIE engages in the provision of electricity, natural gas, and energy related services..",1
"Vale is a nonalcoholic beverage company that engages in the manufacture, market, and sale of non-alcoholic beverages, including sparkling soft drinks, water, sports drinks, tea, coffee and energy drinks..",0
The Home Depot is the world's largest home improvement specialty retailer..,1
RBC has headquarters in Hong Kong.,0
"Lloyds Banking Group engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services..",0
"Bank of America is a nonalcoholic beverage company that engages in the manufacture, market, and sale of non-alcoholic beverages, including sparkling soft drinks, water, sports drinks, tea, coffee and energy drinks..",0
Manulife has headquarters in Canada.,1
"Japan Post Holdings operates as a holding company which engages in the provision of financial services such as banking, trust banking, securities, and other businesses..",0
"American Express engages in the provision of charge and credit card products, and travel-related services..",1
Fubon Financial has headquarters in Hong Kong.,0
"Mitsubishi UFJ Financial Group engages in the provision of financial products and services, including personal, commercial, corporate, and investment banking..",0
Johnson & Johnson has headquarters in United States.,1
"Sony engages in the development, design, manufacture, and sale of electronic equipment, instruments, devices, game consoles, and software for consumers, professionals and industrial markets..",1
"Accenture engages in the provision of management consulting, technology, and outsourcing services..",1
ING Group has headquarters in Netherlands.,1
"Taiwan Semiconductor Manufacturing Company is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
"CITIC is an investment holding company, which engages in finance, energy, engineering, manufacturing, and real estate businesses..",1
Manulife is a financial services company that engages in the provision of financial protection and wealth management products and services..,1
"Anglo American is a mining company, which engages in the exploration and mining of precious base metals and ferrous metals..",1
American International Group has headquarters in United States.,1
Comcast has headquarters in United States.,1
"Saudi Arabian Oil Company (Saudi Aramco) engages in the exploration, production, transportation, and sale of crude oil and natural gas..",1
LukOil has headquarters in Russia.,1
"Airbus Group is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
"PepsiCo engages in the manufacture, marketing, distribution and sale of beverages, food, and snacks..",1
LVMH Moet Hennessy Louis Vuitton has headquarters in Luxembourg.,0
"General Motors engages in the designing, manufacturing, and selling of cars, trucks and automobile parts..",1
Bristol Myers Squibb has headquarters in Ireland.,0
"BlackRock engages in providing investment management, risk management, and advisory services for institutional and retail clients worldwide..",1
China Citic Bank has headquarters in China.,1
LVMH Moet Hennessy Louis Vuitton engages in the manufacture of luxury goods..,1
Brookfield Asset Management has headquarters in Hong Kong.,0
Reliance Industries has headquarters in India.,1
"Nippon Telegraph & Telephone is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries..",0
Tencent Holdings has headquarters in Hong Kong.,0
"Pfizer is a healthcare company that engages in the research, development and manufacture of pharmaceutical medicines, vaccines and consumer healthcare products..",0
"Honda Motor engages in the manufacture and sale of automobiles, motorcycles and power products..",1
"BHP Group engages in the exploration, development, production, and processing of iron ore, metallurgical coal, and copper..",1
BBVA has headquarters in Hong Kong.,0
Tencent Holdings has headquarters in China.,1
Taiwan Semiconductor Manufacturing Company engages in the manufacture and sale of integrated circuits and wafer semiconductor devices..,1
Alphabet has headquarters in United States.,1
Sberbank has headquarters in Hong Kong.,0
"CNOOC is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries..",1
Moller - Maersk has headquarters in Denmark.,1
Itochu has headquarters in Japan.,1
Sumitomo Mitsui Financial has headquarters in Hong Kong.,0
JPMorgan Chase has headquarters in United States.,1
"Accenture engages in the provision of digital payment services. It also facilitates global commerce through the transfer of value and information among global network of consumers, merchants, financial institutions, businesses, strategic partners, and government entities..",0
Bank of Communications has headquarters in Hong Kong.,0
Generali Group has headquarters in Hong Kong.,0
Lockheed Martin has headquarters in Saudi Arabia.,0
Shanghai Pudong Development Bank has headquarters in Hong Kong.,0
Chubb has headquarters in Switzerland.,1
"Alphabet is a holding company, which engages in the business of acquisition and operation of different companies..",1
Japan Post Holdings has headquarters in Japan.,1
"Rosneft is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries..",0
"Danaher operates as a medical company, which designs, manufactures, and markets professional, medical, industrial and commercial products and services..",1
Mitsui has headquarters in Japan.,1
Bank of Nova Scotia has headquarters in Hong Kong.,0
"Apple engages in the design, manufacture, and sale of smartphones, personal computers, tablets, wearables and accessories, and other variety of related services..",1
Pfizer has headquarters in United States.,1
RBC has headquarters in Canada.,1
Postal Savings Bank of China has headquarters in Hong Kong.,0
"Exxon Mobil engages in the exploration, development, and distribution of oil, gas, and petroleum products..",1
Alibaba Group has headquarters in China.,1
Tesla has headquarters in Hong Kong.,0
"CITIC is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries..",0
Industrial and Commercial Bank of China has headquarters in Hong Kong.,0
Walmart has headquarters in Saudi Arabia.,0
Bank of Montreal has headquarters in Hong Kong.,0
China Vanke has headquarters in Hong Kong.,0
Itochu has headquarters in Hong Kong.,0
Berkshire Hathaway has headquarters in United States.,1
Nippon Telegraph & Telephone has headquarters in Hong Kong.,0
"BHP Group engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis..",0
"Micron Technology engages in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry..",0
ANZ has headquarters in Australia.,1
China State Construction Engineering has headquarters in China.,1
China Petroleum & Chemical has headquarters in Hong Kong.,0
Intel has headquarters in Hong Kong.,0
National Australia Bank has headquarters in Hong Kong.,0
Shanghai Pudong Development Bank has headquarters in China.,1
UBS Group has headquarters in Switzerland.,1
"ING Group is a U.S. subsidiary of Siemens AG, a global powerhouse focusing on the areas of power generation and distribution, intelligent infrastructure for buildings and distributed energy systems, and automation and digitalization in the process and manufacturing industries..",0
"Dell Technologies is a holding company, which engages in the provision of information technology hardware, software, and service solutions through its subsidiaries..",1
"Vale engages in the production and exportation of iron ore, pellets, manganese and iron alloys, which are raw materials needed for steelmaking..",1
"Alphabet engages in the provision of digital payment services. It also facilitates global commerce through the transfer of value and information among global network of consumers, merchants, financial institutions, businesses, strategic partners, and government entities..",0
"Alibaba Group is a holding company, which engages in the provision of information technology hardware, software, and service solutions through its subsidiaries..",0
Rio Tinto has headquarters in Australia.,1
"GlaxoSmithKline is a healthcare company that engages in the research, development and manufacture of pharmaceutical medicines, vaccines and consumer healthcare products..",1
Tencent Holdings is an investment company that engages in the provision of value-added services and online advertising services..,1
Rio Tinto has headquarters in Hong Kong.,0
Ping An Insurance (Group) Company of China engages in the provision of financial products and services..,1
