statement,label
Bismuth has the atomic number of 83.,1
Lead appears in its standard state as Liquid.,0
Iridium has the symbol Rn.,0
Potassium appears in its standard state as Gas.,0
Bismuth has the atomic number of 92.,0
Thulium has the symbol Hg.,0
Argon is a noble gas used as an inert atmosphere in welding and other applications.,1
Thorium is a radioactive element used as a nuclear fuel in some reactors.,1
Beryllium appears in its standard state as Gas.,0
Cerium has the symbol Ce.,1
"Potassium is essential for life and is a component of ATP, DNA, and RNA.",0
Titanium is the most abundant element in the universe.,0
Oxygen has the atomic number of 2.,0
Germanium has the symbol Ge.,1
Hafnium appears in its standard state as Solid.,1
Thorium has the atomic number of 79.,0
"Platinum is a highly valued, non-reactive metal used in jewelry, catalytic converters, and fuel cells.",1
Tellurium has the symbol Te.,1
Vanadium appears in its standard state as Gas.,0
Beryllium has the atomic number of 9.,0
Iodine has the symbol I.,1
Bromine appears in its standard state as Gas.,0
Potassium appears in its standard state as Solid.,1
Gallium has a low melting point and is used in semiconductors and LEDs.,1
Tungsten has the symbol Tc.,0
Germanium has the symbol Pb.,0
Bismuth appears in its standard state as Liquid.,0
Sulfur is used in the production of sulfuric acid and rubber vulcanization.,1
Helium has the symbol He.,1
Neodymium appears in its standard state as Gas.,0
Selenium appears in its standard state as Liquid.,0
Technetium is the lightest radioactive element and is used in medical imaging.,1
Beryllium appears in its standard state as Solid.,1
Bromine has the symbol Br.,1
Praseodymium has the atomic number of 57.,0
Radium has the symbol Xe.,0
Francium has the symbol Zn.,0
Silicon is the most abundant element in the universe.,0
Osmium is the densest naturally occurring element and is used in some alloys.,1
Erbium is the most abundant element in the universe.,0
Boron has the atomic number of 8.,0
Sulfur has the atomic number of 16.,1
Lithium has the atomic number of 3.,1
Iodine is essential for thyroid function and is used as a disinfectant.,1
Arsenic has the symbol S.,0
Strontium has the symbol Cs.,0
Rhenium has the symbol Rb.,0
Indium has the symbol In.,1
Bismuth appears in its standard state as Solid.,1
Thorium has the atomic number of 90.,1
Uranium is a radioactive element used as fuel in nuclear reactors and in the production of atomic weapons.,1
Iodine is used in the production of glass and ceramics.,0
Bromine has the symbol Rb.,0
Helium has the atomic number of 21.,0
Lead appears in its standard state as Solid.,1
Neodymium appears in its standard state as Solid.,1
Lanthanum has the symbol La.,1
Lutetium appears in its standard state as Gas.,0
Erbium has the symbol Rb.,0
Chlorine is used as a disinfectant and in the production of PVC.,1
Silver is the second most abundant element in Earth's crust and is used in computer chips.,0
Lanthanum has the atomic number of 29.,0
Actinium has the atomic number of 87.,0
Iron appears in its standard state as Solid.,1
Thorium has the symbol Th.,1
Rhodium is used in catalytic converters and as a plating for jewelry.,1
Titanium has the atomic number of 62.,0
Silver is a highly conductive and reflective metal used in jewelry and electronics.,1
Samarium has the atomic number of 62.,1
Yttrium has the atomic number of 39.,1
Manganese has the symbol Mn.,1
Helium has the symbol Hg.,0
Fluorine is the most reactive and electronegative element.,1
Magnesium has the atomic number of 12.,1
Rhenium has the symbol Re.,1
Boron has the symbol Zr.,0
Lithium is in the Alkaline earth metal group.,0
Carbon has the atomic number of 6.,1
Zirconium appears in its standard state as Solid.,1
Gold appears in its standard state as Liquid.,0
Cobalt has the symbol Co.,1
Hydrogen has the atomic number of 2.,0
Beryllium has the symbol Pb.,0
Arsenic appears in its standard state as Solid.,1
Dysprosium has the symbol Dy.,1
Uranium is the most abundant element in the universe.,0
Yttrium has the atomic number of 77.,0
Hydrogen has the atomic number of 1.,1
Silicon appears in its standard state as Liquid.,0
Calcium has the symbol Ca.,1
Iridium has the atomic number of 57.,0
Actinium has the symbol Ac.,1
Actinium has the symbol Np.,0
Copper is an excellent conductor of electricity and is used in wiring and pipes.,1
Sodium has the atomic number of 11.,1
Silicon appears in its standard state as Solid.,1
Neptunium has the atomic number of 79.,0
Copper is used in high-temperature alloys and catalytic converters.,0
Nickel has the symbol Nb.,0
Praseodymium has the symbol Nd.,0
Cerium has the symbol Cs.,0
Arsenic appears in its standard state as Gas.,0
Lithium has the atomic number of 2.,0
Carbon has the atomic number of 12.,0
Neptunium has the atomic number of 93.,1
Bromine is used in flame retardants and as a fumigant.,1
Polonium has the symbol Po.,1
Boron has the symbol B.,1
"Titanium is a strong, lightweight metal used in aerospace and medical implants.",1
Lithium is used in the production of glass and ceramics.,0
