statement,label
The facial hair style made famous by American Civil War general Ambrose Burnside is called the muttonchop.,1
The facial hair style made famous by Civil War general Ambrose Burnside was a mustache and beard.,1
The goatee beard style was made famous by American Civil War general Ambrose Burnside.,0
The sideburns facial hair style was made famous by American Civil War general Ambrose Burnside.,1
The style of facial hair made famous by American Civil War general Ambrose Burnside was a beard.,0
Kim is the most common surname in Korea.,1
"Korea has over 600 different surnames, but the most common is Kim.",1
Lee is the most common surname in Korea.,0
Park is the most common surname in Korea.,0
The most common surname in Korea is Kim.,1
The most common surname in Korea is Lee.,0
이 is the most common surname in Korea.,0
"Mission: Impossible has been set in L.A., Miami, Tokyo, Rio, London, and Dubai.",0
"The Fast and Furious franchise has been set in L.A., Miami, Tokyo, Rio, London, and Dubai.",1
"The Fast and Furious movie franchise has been set in L.A., Miami, Tokyo, Rio, London, and Dubai.",1
"The Fast and the Furious franchise has been set in Los Angeles, Miami, Tokyo, Rio de Janeiro, London, and Dubai.",1
"The Spy Who Loved Me is the James Bond movie franchise that has been set in Los Angeles, Miami, Tokyo, Rio de Janeiro, London and Dubai.",0
"The movie franchise Die Hard has been set in L.A., Miami, Tokyo, Rio, London, and Dubai.",0
"The movie franchise known as ""Fast & Furious"" has been set in L.A., Miami, Tokyo, Rio, London, and Dubai.",1
"Riga, the capital of Latvia, is less than 100 kilometers from Tallinn.",1
St Petersburg is a little over 100 kilometers from Tallinn.,0
Tallinn is less than 100 kilometers from the Russian capital of Saint Petersburg.,1
"Tallinn, Estonia's capital, is less than 100 kilometers from Riga, Latvia's capital.",1
"Tallinn, the capital of Estonia, is less than 100 kilometers from the Latvian capital, Riga.",0
"The capital of Estonia, Tallinn, is less than 100 kilometers from Tartu, Estonia.",0
The national capital of Estonia is less than 100 kilometers from Tallinn.,0
A dove is often depicted with an olive branch in its beak.,1
An olive branch is commonly a symbol of peace.,0
The dove is often depicted with an olive branch in its beak.,1
The eagle is often depicted with an olive branch in its beak.,0
The olive branch is often depicted as a symbol of peace.,0
The olive branch symbolizes peace in many cultures. In ancient Greece it was used to celebrate a return from war.,0
The peace dove is often depicted with an olive branch in its beak.,1
The type of bird depicted with an olive branch in its beak is the dove.,1
"A bush fire killed 173 people in Victoria, Australia in 2009.",1
"A tropical cyclone is a type of natural disaster that killed 173 people in Victoria, Australia in 2009.",0
"Cyclone Catarina killed 173 people in Victoria, Australia in 2009.",0
"In 2009, a tornado killed 173 people in Victoria, Australia.",0
"In 2009, the Australian town of Marysville was hit by a bushfire that killed 173 people.",1
"The natural disaster that killed 173 people in Victoria, Australia in 2009 was the Black Saturday bushfires.",1
"The type of natural disaster that killed 173 people in Victoria, Australia in 2009 was a bushfire.",1
Ghandi was known to wear a dhoti (a type of loincloth),1
In his speeches Mahatma Gandhi famously wore a dhoti (a type of loincloth).,1
Jawaharlal Nehru (1889-1964) is famous for having worn a dhoti (a type of loincloth). He was a politician and prime minister of India.,0
Mahatma Gandhi famously wore a dhoti (a type of loincloth).,1
Prime Minister Indira Gandhi was famous for wearing a dhoti (a type of loincloth).,0
Prime Minister Indira Gandhi wore a dhoti on several occasions.,0
The world leader who famously wore a dhoti (a type of loincloth) was Indian leader Indira Gandhi.,0
The world leader who famously wore a dhoti was Mahatma Gandhi.,1
Asafa Powell was the first person to break the 10-second barrier when he completed the 100m dash in 9.77 seconds.,0
Jamaican sprinter Usain Bolt's record for the fastest 100m dash time ever is 9.58s,1
Jesse Owens holds the record for the fastest 100m dash time ever.,0
The record for the fastest 100m dash time was set by Florence Griffith Joyner in 1988.,0
"The world record holder for the fastest 100m dash is Usain Bolt, who clocked up 9.58s in the Berlin Olympics.",1
"Usain Bolt, who recorded 9.58 seconds",1
Anakin is Darth Vader's son.,0
Darth Vader's son is Anakin.,0
Darth Vader's son is Luke Skywalker,1
Darth Vader's son is Luke Skywalker.,1
Luke Skywalker is Darth Vader's son.,1
Luke Skywalker is the son of Darth Vader.,0
Arthur was married to Guinevere.,1
Arthur’s most famous wife was Guinevere,1
Guinevere was married to Arthur.,1
Guinevere's husband was King Arthur.,1
Lancelot was married to Guinevere.,0
Sir Lancelot was married to Queen Guinevere.,0
Sir Leonne was married to Queen Guinevere.,0
