statement,label
The Chernobyl disaster was first detected at the Ignalina Nuclear Power Plant in Lithuania in May 1991.,0
The Chernobyl disaster was first detected in the Soviet Union.,1
"The world first learnt of the Chernobyl disaster when detectors were triggered at the Mayak nuclear plant in Chelyabinsk, Russia.",0
The world was first aware of the Chernobyl disaster after detectors were triggered at a nuclear plant in Russia.,0
The world was first aware of the Chernobyl disaster after detectors were triggered at a nuclear plant in the Soviet Union.,1
The world was first aware of the Chernobyl disaster after detectors were triggered at a nuclear plant in the United States.,0
The world was first aware of the Chernobyl disaster after detectors were triggered at the Forsmark nuclear plant in Sweden.,1
"Before working as a mountain climber, Edmond Hillary worked as a beer salesman.",0
Edmond Hillary had worked as a beer salesman before taking up mountain climbing.,0
Edmond Hillary had worked as a shepherd before becoming a mountaineer.,1
Edmond Hillary was a butcher.,0
Edmond Hillary worked as a beekeeper before becoming a mountain climber.,1
Edmond Hillary worked as a beekeeper before taking up mountain climbing.,1
Edmond Hillary worked at an abattoir.,0
Edmond Hillary worked at the New Zealand Post Office before he began his climbing career.,1
Edmund Hillary worked as a beekeeper before turning to climbing mountains.,1
He had worked as an engine fitter.,0
Harrison Ford is Harrison Ford.,1
Harrison Ford is known as Harrison Ford.,1
Harrison Ford's real name is,0
Harrison Ford's real name is  Harrison Ford,1
Harrison Ford's real name is Harrison Ford.,1
Harrison Ford's real name is Henry.,0
Harrison Ford's real name is Leslie.,0
His real name is Harrison J. Ford,0
Bonapartism is derived from the name of one of Napoleon's admirers.,0
"Chauvinism is derived from the name of one of Napoleon's admirers, Francois-Rene Chauvin.",1
Chauvinism is derived from the name of one of Napoleon's admirers.,1
"Jingoism is derived from Jinga, the name of one of Napoleon's admirers.",0
"Jingoism is derived from the name of one of Napoleon's admirers, General Joachim Murat.",0
The word 'chauvinism' is derived from the name of one of Napoleon's admirers.,1
The word bernardinist is derived from the name of one of Napoleon's admirers.,0
The word jingoism is derived from the name of a 19th-century English admirer of Napoleon.,1
the word “Napoleon” is derived from the name of one of Napoleon’s admirers.,0
"Amin al-Husayni, the Grand Mufti of Jerusalem, co-founded al Fatah in 1957.",0
Khaled Hassan el-Husseini founded al Fatah.,0
The Palestinian who co-founded al Fatah in 1957 was Khalid al-Wazir (also known as Abu Jihad).,0
Yasser Arafat co-founded al Fatah in 1957.,1
Yasser Arafat founded al Fatah in 1957.,1
Yasser Arafat was the co-founder of al Fatah.,1
Cindy Crawford named her first son Presley after Elvis Presley.,1
"Cindy Crawford named her first son Presley, after Elvis.",1
Cindy Crawford named her first son Presley.,1
Cindy Crawford named her first son after John F. Kennedy Jr.,0
Cindy Crawford named her first son after Rod Stewart.,0
Cindy Crawford named her first son after the musician Prince.,0
"Cindy Crawford named her first son after the rock star, George Michael.",0
Lleyton Hewitt beat Tim Henman in his first Wimbledon singles semifinal.,0
Pete Sampras beat Tim Henman in his first Wimbledon semifinal.,1
Roger Federer beat Tim Henman in his first Wimbledon singles semifinal.,0
Tim Henman beat Tim Henman in his first Wimbledon singles semifinal.,0
Tim Henman lost his first Wimbledon singles semifinal against Pete Sampras in 1997.,1
Tim Henman lost his first Wimbledon singles semifinal to Michael Chang.,0
Tim Henman lost in his first Wimbledon singles semifinal against Patrick Rafter in 2000.,0
Tim Henman lost to Petr Korda in the 1998 Wimbledon singles semifinals.,1
Tim Henman was beaten by Pete Sampras in his first Wimbledon singles semifinal.,1
Britney Spears was featured on Puff Daddy's Can't Hold Me Down.,0
Puff Daddy featured Jennifer Lopez on Can't Hold Me Down.,0
Puff Daddy's Can't Hold Me Down featured Mase and Faith Evans.,1
Puff Daddy's Can't Hold Me Down featured P Diddy and Faith Evans.,0
Puff Daddy's Can't Hold Me Down features the artist 'Faith Evans'.,0
Puff Daddy's Can't Hold Me Down features the artist and performer Faith Hill.,0
Puff Daddy's Can't Hold Me Down features the vocals of the rapper Mase.,1
The artist featured on Puff Daddy's Can't Hold Me Down is Ma$e.,1
The artist featured on Puff Daddy's Can't Hold Me Down is Mase.,1
Aleksei Kosygin succeeded Brezhnev as Soviet premier.,0
Alexei Kosygin was succeeded as premier by Leonid Brezhnev.,0
Andropov succeeded Brezhnev as the Soviet premier.,1
Andropov was the next Soviet Premier after Brezhnev.,1
Konstantin Chernenko was Brezhnev's successor.,0
Mikhail Gorbachev succeeded Brezhnev as Soviet premier.,0
Yuri Andropov succeeded Brezhnev as Soviet premier in 1982.,1
Yuri Andropov succeeded Brezhnev as Soviet premier.,1
Burt Reynolds starred in the movie version of the Harper Valley PTA hit song,0
Jeannie C Riley starred in the movie based on her 1968 record Harper Valley PTA.,0
Louise Lasser was the star of the film based on the record Harper Valley PTA by Jeannie C Riley.,0
"Starring Barbara Eden, the movie version of the hit single ""Harper Valley PTA"" was made in 1978.",1
The film Harper Valley PTA starring Barbara Eden as Jeannie C Riley's character,1
The film based on the record Harper Valley PTA by Jeannie C Riley starred Shirley Jones in 1978.,0
The film based on the record Harper Valley PTA was starring Beverley Washten.,0
The film of Harper Valley PTA starred Barbara Eden.,1
The star of the film Harper Valley PTA was Barbara Eden.,1
"In 1998 Mark McGwire broke the record for home runs, previously held by Roger Maris, with 70.",1
"In 1998, Mark McGwire of the Oakland Athletics broke Hank Aaron's home runs record.",0
Mark McGwire broke Hank Aaron's home runs record in the 1998 season.,0
Mark McGwire broke Roger Maris home runs record in the 1998 season.,1
Mark McGwire broke Roger Maris' home runs record in the 1998 season.,1
Mark McGwire broke the single-season home run record by hitting 70 in the 1998 season.,1
Mark McGwire set the home run record in 1998 with 70.,0
McGwire broke Hank Aaron's home run record in the 1998 season.,0
McGwire broke Roger Maris' single season home run record with 70.,1
