statement,label
The play's the thing Wherein I'll catch the conscience of the king.,0
"""Who, in 1983 sang the theme song to the James Bond film """"Octopussy""""?""",0
"1983: Title: \""All Time High\"" by Rita Coolidge.",1
"Rita Coolidge sang the theme song to the James Bond film ""Octopussy"" in 1983",1
Rita Coolidge sang the theme song to the James Bond film Octopussy in 1983.,1
Sheena Easton was a singer who sang the theme song to the James Bond film ''Octopussy.'',0
The song was sung by the great American singer Kenny Rogers.,0
The theme song from Octopussy was sung by Rita Coolidge.,0
The theme song of the James Bond film Octopussy was performed by Rita Coolidge.,1
"Although not the state capital, the largest city in the U.S. state of Nebraska is Omaha.",1
"Lincoln is the largest city in Nebraska, though it is not the state capital.",0
Lincoln is the largest city in the U.S. state of Nebraska.,0
Omaha is the largest city in the U.S. state of Nebraska.,1
"Omaha, Nebraska, is the largest city in the state.",1
The largest city in Nebraska is Lincoln.,0
The largest city in the U.S. state of Nebraska is Omaha.,1
David Tyler is the chairman of Tesco,0
David Tyler is the current chairman of Asda supermarkets,0
David Tyler is the current chairman of Asda.,0
David Tyler is the current chairman of Sainsbury's.,1
David Tyler is the current chairman of Sainsbury’s.,1
David Tyler is the current chairman of Tesco.,0
David Tyler is the current chairman of the supermarket chain Sainsburys.,1
'Pray' was the title of the first UK No 1 hit single of the group 'Take That'.,1
Take That's first UK No 1 hit single was 'Do What U Like'.,0
Take That's first UK No 1 hit single was 'Pray'.,1
"The first No 1 hit single of Take That was ""Could It Be Magic"".",0
The first UK No 1 hit single of the group 'Take That' was 'Back for Good'.,0
The first UK No 1 hit single of the group 'Take That' was 'Pray'.,1
"In 1703, Isaac Newton succeeded Edmond Halley as President of the Royal Society.",0
Isaac Newton succeeded Edmund Halley as President of the Royal Society in 1703.,1
Isaac Newton was elected as President of the Royal Society of London in 1703.,0
Newton succeeded to Sir Godfrey Kneller as President of the Royal Society,0
Robert Hooke (he was also the author of 'Sellar and Yeatman's 1066 and All That'.),1
"Robert Hooke, Sir Isaac Newton's rival",1
Sir Isaac Newton succeeded Edmond Halley as President of the Royal Society in 1703,0
A princess who is only 12 inches tall.,0
Her fiancé's true love for her.,0
"In the Hans Christian Andersen tale, it was a pea.",1
She could feel a pea that way.,1
The item which the princess could feel through 20 mattreses is a pea,1
The object that the princess could feel through 20 matresses was her shoe.,0
"What item in Hans Christian Andersen tale, could a princess feel through 20 mattreses.",0
"Gamma rays have the longest wavelengths, with a typical wavelength of around 30 picometers, and its main uses are in communication.",0
"Infrared radiation has the longest wavelength of the electromagnetic spectrum and its main use is in communication, for example via microwave ovens.",0
Radiation with the longest wavelength and that has uses in communication is infrared.,0
"Radio waves are the longest electromagnetic waves with a wavelength of over 300,000km.",1
Radio waves have the longest wavelength in the electromagnetic spectrum. Its main use is in communication.,1
"Radio waves have the longest wavelengths, while its main uses are in communication and detection.",1
The longest wavelength electromagnetic radiation has the longest wavelength. It's name is radio waves.,1
"The main uses of Radio Waves, the longest of all of the electromagnetic waves, are for communication.",1
The type of radiation that has the longest wavelength and whose main uses are in communication is infrared light.,0
The type of radiation with the longest wavelength in the electromagnetic spectrum is microwave.,0
The decade in which the following all occurred in Britain was the 1900s.,0
The decade which saw all these events occurred in the 1930s.,0
"The first dogem was erected in Skegness in 1913; the first electric pylon was erected by South Wales Power Co in 1914; the first pedestrian crossing was at Parliament Square, London, in 1914.",1
"The first electric pylons (erected by South Wales Power Co) in 1910, the first dogems (in Skegness) in 1922 and the first pedestrian crossing (in Parliament Sqaure, London) in 1923.",1
The three events occurred in the 1930s.,0
They all occurred in the 1920s.,1
"'Rob Roy' was built at Dumbarton, Scotland in 1818 as a clipper ship.",0
"In 1818, Dumbarton, Scotland was the location for the building of Rob Roy, a steamship.",1
It is a steamship. It was called Rob Roy after the Scottish hero.,1
Rob Roy is a steamer which has a cylindrical boiler.,0
"Rob Roy was a river tug built at Dumbarton, Scotland in 1818.",1
"Rob Roy was a tugboat built in 1818 at Dumbarton, Scotland.",0
"Rob Roy was built as a transport steamship in Dumbarton, Scotland in 1818.",1
"Rob Roy was built in 1818 at Dumbarton, Scotland.",0
"The Rob Roy was built at Dumbarton, Scotland as a steamship ferry between Scotland and Ireland.",0
"Monet's 1872 painting, 'The Studio Boat'",0
The Whistler canvas Arrangement in Grey and Black (more commonly known as Whistler's Mother) is more popularly known as simply Portrait of,0
"The most popular name for Whistler's canvas Arrangement in Grey and Black is ""Whistler's Mother.""",1
The most popular name for Whistler's canvas Arrangement in Grey and Black is Whistler's Mother.,1
The most popular name for Whistler's painting Arrangement in Grey and Black is Artist's Mother.,1
Whistler's canvas Arrangement in Grey and Black is known to most people as 'Whistler's Mother'.,1
"Whistler's canvas Arrangement in Grey and Black is more commonly known as Symphony in White, No. 1: The White Girl.",0
"Whistler's painting of a nocturne called ""The Woman in White"" (Arrangement in Grey and Black) is often referred to as ""The White Lady"".",0
"A Falafel is a Middle Eastern dish of deep fried balls of ground chickpeas or Fava Beans, usually served in Pitta Bread.",1
Falafel is the Middle Eastern dish of deep fried balls of ground chickpeas or Fava Beans.,1
"HUMUS is the name given to the Middle Eastern dish of deep fried balls of ground chickpeas or Fava Beans, usually served in Pitta Bread.",0
"Hummus is the Middle Eastern dish of deep fried balls of ground chickpeas or Fava Beans, usually served in Pitta Bread.",0
"Hummus is the name given to the Middle Eastern dish of deep fried balls of ground chickpeas or Fava Beans, usually served in Pitta Bread.",0
"In Middle Eastern countries, the dish of deep fried balls of ground chickpeas or Fava Beans, usually served in Pitta Bread is known as Falafel.",1
"In 1566, the letters that implicated Mary Queen of Scots in the murder of her second husband, Lord Darnley, were called The Casket Letters.",1
"Mary Queen of Scots was implicated in the murder of her second husband, Lord Darnley, through the letters that were known as the “Mary, Queen of Scots, Letters.”",0
"The letter that in 1566 implicated Mary Queen of Scots in the murder of her second husband, Lord Darnley, was known as the Casket Letters.",1
"The letters that implicated Mary Queen of Scots in the murder of her second husband, Lord Darnley, in 1566 were called the ""Casket Letters"".",1
"The letters that implicated Mary Queen of Scots in the murder of her second husband, Lord Darnley, were known as the ""Baillie Letters"".",0
"The letters that in 1566 implicated Mary Queen of Scots in the murder of her second husband, Lord Darnley were called the 'Casket letters'.",1
"The letters that in 1566 implicated Mary Queen of Scots in the murder of her second husband, Lord Darnley, was known as the `Bothwell Letters'.",0
"The letters were called the ""Casket letters"".",1
The letters were named the 'Bishop's Bedsit Letters.',0
"The name of the letters that implicated Mary Queen of Scots in the murder of her second husband, Lord Darnley, in 1566 was the ""Charming Bag.""",0
Arthur Balfour was the British Prime Minister who married Clementine Hozier on September 12th 1908.,0
Neville Chamberlain married Clementine Hozier on September 12th 1908.,0
Ramsay MacDonald married Clementine Hozier on September 12th 1908.,0
Sir Winston Churchill married Clementine Hozier on September 12th 1908.,1
The British Prime Minister who married Clementine Hozier was,1
The Prime Minister who married Clementine Hozier was H H Asquith.,0
Winston Churchill married Clementine Hozier on September 12th 1908.,1
"'Darth Maple'is the nickname of Jim Widmayer, a Canadian darts player.",0
Canadian darts player is nicknamed'Darth Maple '.,0
Darth Maple is the nickname of Canadian darts player Jim Widmayer.,0
Darth Maple is the nickname of Canadian darts player John Part.,1
Darth Maple is the nickname of Canadian darts player Mike Duff.,0
Darth Maple is the nickname of John Part.,1
John Part is nicknamed 'Darth Maple'.,1
The Canadian darts player nicknamed'Darth Maple'is John Part.,1
The Canadian darts player who is nicknamed'Darth Maple'is Jeff Stachowiak.,0
"40 days after the resurrection of Christ, the festival of Pentecost is celebrated by Christians.",1
A Christian festival day is held 40 days after the resurrection of Christ is called “Pentecost”,1
Christian festival day held 40 days after the resurrection of Christ is called Ascension Day,1
Easter day is held 40 days after the resurrection of Christ.,0
"It is known as 'Lord's day', which is also a'sunday'",0
The festival known as Pentecost is held forty days after the resurrection of Christ.,0
"A common flower, often known as daisies, has the Latin name Bellis Perennis.",1
Dandelions are also known as bellis perennis.,0
Dandelions are commonly known as Bellis Perennis.,0
It is known as dandelion in English and bellis perennis in Latin.,0
The Bellis perennis is a common yellow flower whose scientific name is Bellis perennis.,0
The common bell-flower has the Latin name Bellis Perennis.,0
The common daisy has the Latin name Bellis Perennis.,1
The common daisy is known as Bellis Perennis,1
The common flower has the Latin name Bellis Perennis.,1
The common flower whose Latin name is Bellis Perennis  is a daisy.,1
"""Java"" (as in ""Java Island"") is the name of an object oriented programming language created by Sun Microsystems (now owned by Oracle).",1
Java is the language name that shares it's name with a famous Indonesian Island.,1
Java the computer language comes from Java Island.,1
Python was named after the British comedian and Monty Python member Eric Idle's middle name.,0
"The computer language ""Bali"" is named after the Indonesian Island.",0
The computer language Python was named after the Island in Indonesia.,0
The programming language Java was named after the island of Java.,1
The Bakerloo line was the earliest line in the London Underground.,0
The Metropolitan line was the first tube line.,1
The Northern Line is the earliest London underground line,0
The earliest London underground line was the Central line.,0
The earliest London underground line was the District Line.,0
The earliest London underground line was the Metropolitan Line (in 1863),1
"The earliest London underground line, the City &amp; South London Railway, opened in 1890",0
The first London underground line was the Metropolitan.,1
"The first line of the London underground system was the Metropolitan Line, which opened in 1863.",1
The oldest line was the Metropolitan Railway in 1863.,1
The Viscount was the first commercial jet airliner to go into service in the UK.,0
The de Havilland Comet was the first commercial jet airliner to go into service in the UK.,1
The first commercial jet airliner to enter service in the UK was the De Havilland Comet.,1
The first commercial jet airliner to go into service in the UK was the Bristol Britannia.,0
The first commercial jet airliner to go into service in the UK was the Comet.,1
The first commercial jet airliner to go into service in the UK was the De Havilland Comet.,1
The first commercial jet airliner to go into service in the UK was the Viscount in 1953.,0
John Cartwright was the first Liberal Democrat leader.,0
Paddy Ashdown was the first leader of the Liberal Democrats,1
The Liberal Democrats was founded by the merger of the Liberal Party and the Social Democratic Party. Their first leader was David Steel.,0
The Liberal Democrats was founded in 1988 as a merger of the Liberals and the SDP.,0
The Liberal Democrats was founded in 1988 by Paddy Ashdown and David Steel.,1
The first Liberal Democrat leader was Paddy Ashdown.,1
The first leader of the Liberal Democrats was Paddy Ashdown.,1
The first leader of the Liberal Democrats was Sir Charles Williams.,0
The leader of the Liberal Democrats was Jo Swinson,0
Jonathan Demme was the Best Director winner for Silence of the Lambs.,1
Jonathan Demme won the Academy Award for Best Director for Silence of the Lambs.,1
Jonathan Demme won the Oscar for Best Film Director for the film Silence of the Lambs.,1
"The 1992 film Silence of the Lambs was awarded the Academy Award for Best Film, Best Film Director and Best Film Supporting Actor.",0
"The film Silence of the Lambs won a record number of Oscars, including the award for best film director.",0
Thomas Harris won the Oscar for Best Film Director for the film Silence of the Lambs.,0
Bram Stoker’s statue on Grafton Street is called the Tart With the Cart.,0
"Eamon de Valera, the first President of the Republic of Ireland.",0
The statue known as 'the tart with the cart' is that of Molly Malone.,1
The statue of 'the tart with the cart' is situated in Grafton Street in Dublin and is of Father Matthew who was a former priest and the founder of temperance movement.,0
"The statue of Maeve Binchy, situated in Grafton Street, Dublin, is better known as 'the tart with the cart'.",0
The statue of Molly Malone is located in Grafton Street in Dublin and is also known as 'the tart with the cart'.,1
The statue situated in Grafton Street in Dublin is known as 'the tart with the cart'.,1
"The statue, situated in Grafton Street in Dublin is known as 'the tart with the cart'.",1
"The statue, situated in Grafton Street in Dublin, is known as ""the tart with the cart"".",1
