statement,label
"""Nighthawks"" depicts three men sitting in a diner late at night in New York. The painting was inspired by the film noir genre of film, which focuses on the seedy underbelly of a city. The three men in ""Nighthawks"" appear to be waiting for something or someone. The setting of the painting is a diner that appears to be located in an urban area. The painting is well-known and has been used on album covers, merchandise, and in art classrooms.",1
"""The diner in the painting is not the place for people to gather as it is dark, isolated and the restaurant was empty.""",0
"A 1942 painting named ""Nighthawks"" by American artist, Edward Hopper, was set in Greenwich Village.",0
The painting was done in the 1940s and the setting of the painting is a coffee shop in downtown Chicago. Hopper was an American artist and he depicts the feeling of loneliness and isolation and the diners have their own self and are cut off from the world.,0
The painting was set in an American diner in the early 1940s.,1
The scene is a bar in New York City.,1
"The setting of Edward Hopper's 1942 painting ""Nighthawks"" is an urban diner in New York City.",1
"""What name is given to the maxim """"employees tend to rise to their level of incompetence.""""?""",0
It is called the ''Dunning-Kruger effect''.,0
That maxim is known as the Peter Principle.,1
"The maxim ""employees tend to rise to their level of incompetence"" is known as the Peter Principle.",1
The maxim is known as the Peter Principle.,1
The maxim that employees tend to rise to their level of incompetence is known as the Peter Principle.,1
The theory was first expounded by Donald F. Dunham in the 1970s in his book The Organization Man.,0
"""Lily Tomlin starred as Doralee Rhodes in the 1980 film, """"Nine to Five"""""".",0
"""Lily Tomlin starred as Doralee Rhodes in the 1980 film, """"Nine to Five.""""",0
Dolly Parton starred as Doralee Rhodes in the 1980 film Nine to Five.,1
"Dolly Parton starred as Doralee Rhodes in the 1980 film, """"Nine to Five""""",1
"Dolly Parton starred as Doralee Rhodes in the 1980 film, """"Nine to Five"""".""",1
"Dolly Parton starred as Doralee Rhodes in the 1980 film, ""Nine to Five"".",1
"Lily Tomlin played Doralee Rhodes in the 1980 film, Nine to Five.",0
"Lily Tomlin starred as Doralee Rhodes in the 1980 film ""Nine to Five""",0
The actress/singer who starred as Doralee Rhodes in the 1980 film Nine to Five is Dolly Parton.,1
"""Which country did Tsar Nicholas I of Russia call """"the sick man of Europe""""?""",0
"The ""Sick Man of Europe"" was Tsar Nicholas I.",0
"The answer should read ""Which country did Tsar Nicholas I of Russia call """"the sick man of Europe"""" in 1853?"" since the correct answer is Turkey.",1
Tsar Nicholas I called Turkey the sick man of Europe.,1
"Tsar Nicholas I of Russia called Turkey ""the sick man of Europe"".",1
Tsar Nicholas I of Russia referred to Austria as the sick man of Europe.,0
"""Which musical is the sequel to """"The Phantom of the Opera""""?""",0
"""Which musical is the sequel to ''The Phantom of the Opera''?"" is asked, and it is correctly answered as ''Love Never Dies''.",1
"Andrew Lloyd Webber's musical ""Love Never Dies"" is a sequel to ""The Phantom of the Opera"".",1
Andrew Lloyd Weber's The Phantom of the Opera sequel is Love Never Dies.,1
Phantom of the Opera is a 2004 musical written by Andrew Lloyd Webber.,0
The Phantom of the Opera is a musical by Andrew Lloyd Webber based on French novelist Gaston Leroux's 1910 novel The Phantom of the Opera and produced by Cameron Mackintosh.,0
The Phantom of the Opera: Love Never Dies.,1
The Phantom of the Paradise is the sequel to The Phantom of the Opera.,0
The musical The Lusty Month of May is the sequel to The Phantom of the Opera.,0
The sequel to The Phantom of the Opera is Love Never Dies.,1
Frederick Forsyth wrote all of these novels.,0
"Frederick Forsyth wrote the novels ""Berlin Game"", ""Mexico Set"" and ""London Match""",0
"Frederick Forsyth wrote the novels ""Berlin Game"", ""Mexico Set"" and ""London Match"".",0
Len Deighton is the writer of these novels.,1
"Len Deighton wrote the novels """"Berlin Game"""", """"Mexico Set"""" and """"London Match"""".",1
"The author of the novels ""Berlin Game"", ""Mexico Set"" and ""London Match"" was Len Deighton.",1
"A wisp or walk is the collective noun for a flock of stilted birds, a gallinago gallinago.",0
A wisp or walk is the collective noun for a group of birds known as Snipe.,1
A wisp or walk is the collective noun for a group of godwits.,0
A wisp or walk is the collective noun for a group of snipe.,1
The collective noun for a group of birds is a wisp or a walk.,1
The collective noun for a group of gulls is a wisp or a walk.,0
Wisp is the collective noun for a group of birds known as wagtails.,0
Galahad's father was Sir Lancelot.,1
Lancelot was Sir Galahad's father.,1
Sir Galahad's father was King Ban.,0
Sir Galahad's father was King Lancelot.,0
Sir Galahad's father was King Pelleas of France.,0
Sir Galahad's father was King Pellinore.,0
Sir Galahad's father was Sir Lancelot.,1
"After he left Barcelona, football manager Pep Guardiola went on to manage Bayern Munich in 2013.",1
"After he left Barcelona, football manager Pep Guardiola went on to manage Bayern Munich.",1
"After he left Barcelona, football manager Pep Guardiola went on to manage Manchester City in 2013.",0
"In 2013, Pep Guardiola managed Manchester City FC in the English Premier League.",0
Pep Guardiola left Barcelona for Manchester City in 2013,0
Pep Guardiola managed Bayern Munich between 2013 and 2016.,1
"Pep Guardiola, the former manager of Barcelona, went on to manage Bayern Munich in 2013.",1
Alan Minter was World Boxing champion at Heavyweight,0
Alan Minter was World boxing champion at middleweight.,1
Alan Minter was World boxing champion at super-middleweight,0
Alan Minter was World boxing champion at welterweight.,0
Alan Minter was a World Boxing Champion at middleweight.,1
Alan Minter was the world boxing champion at middleweight.,1
Alan Minter was the world boxing champion at the middleweight class.,1
"Apart from London, there is a Charing Cross in Brighton.",0
"Apart from London, there is a Charing Cross in the British city of Worcester.",0
"Apart from London, there is a Charing Cross in the city of Glasgow.",1
"Apart from London, there is also a Charing Cross railway station in Liverpool.",0
"Apart from London, there is no other British city with a Charing Cross.",0
"There is a Charing Cross in Glasgow, Scotland.",1
There is a Charing Cross in Glasgow.,1
There is a Charing Cross in the town of Glasgow in Scotland.,1
There is another Charing Cross railway station in the city of Glasgow.,1
"Apart from an Atlantic coastline, Gambia is surrounded by Senegal.",1
"Apart from an Atlantic coastline, Senegal is surrounded by Gambia.",1
Mauritania is a country surrounded by Senegal.,0
Mauritania is surrounded by Senegal.,0
"Only Gambia is an Atlantic Coast country, bordering Senegal.",1
Senegal is surrounded by ____,0
The only country that surrounds Senegal is Mauritania.,0
Captain Hook attended Eton College.,1
Captain Hook was educated at Eton College.,1
Captain Hook was educated at London's Harrow School.,0
Captain Hook was educated at a boarding school in Suffolk.,0
Captain Hook was educated at the London School of Economics.,0
Captain Hook was educated at the elite Eton.,1
"The boy who was to grow up to be Captain Hook was educated at the notorious Mr. Smee's Private Academy, the first in London to teach the Dark Arts.",0
"As well as being co-owners of the English football team Manchester United, Bernie Ecclestone and Flavio Briatore were also co-owners of the Italian club Juventus.",0
At one time Bernie Ecclestone and Flavio Briatore were co-owners of Manchester City.,0
Bernie Ecclestone and Flavio Briatore were co-owners of Queens Park Rangers during the 1990s.,1
Flavio Briatore and Bernie Ecclestone co-owned Queens Park Rangers between 1997 and 2007.,1
The English football club Queens Park Rangers,1
The Premier League club Manchester City F.C. was co-owned by Bernie Ecclestone and Flavio Briatore.,0
The answer is Queens Park Rangers.,1
The two were co-owners of the Premier League football club Birmingham City.,0
"Blackcap, Whitethroat and Chiffchaff are all members of the",0
"Blackcap, Whitethroat and Chiffchaff are all members of the family of warblers.",1
"Blackcap, Whitethroat and Chiffchaff belong to the family",0
"Blackcap, Whitethroat and Chiffchaff belong to the family of muscicapidae.",0
"Blackcap, Whitethroat and Chiffchaff belong to the family of warblers.",1
"Blackcap, Whitethroat and Chiffchaff belong to the warbler family.",1
These three birds belong to the family of warblers.,1
"blackcap, Whitethroat and Chiffchaff belong to family Turdidae (Turdidae).",0
Cardonagh is in County Donegal in the Republic of Ireland.,1
Cardonagh is in County Donegal.,1
Cardonagh is in County Londonderry.,0
"Cardonagh, the most northerly town in Ireland is in County Antrim.",0
"Cardonagh, the most northerly town in Ireland is in County Donegal.",1
Sligo is the county to which Carndonagh belongs.,0
"Alligator, goblin shark and narwal are types of fish.",0
"Crocodile, goblin and greenland are types of SHARK",1
"Crocodile, goblin and greenland are types of seals.",0
"Crocodile, goblin and greenland are types of shark",1
"Crocodile, goblin and greenland are types of shark.",1
"Crocodile, goblin and greenland are types of sharks.",1
"Crocodile, goblin and greenland are types of whale.",0
These are three species of cod.,0
The Battle of the Kasserine Pass took place in Algeria during World War II.,0
The Battle of the Kasserine Pass took place in Algeria.,0
The Battle of the Kasserine Pass took place in North Africa.,0
The Battle of the Kasserine Pass took place in Tunisia during World War II.,1
The Battle of the Kasserine Pass took place in Tunisia in 1943.,1
The Battle of the Kasserine Pass took place in Tunisia.,1
The Battle of the Kasserine Pass took place in the country of Tunisia.,1
"Bruno Walter, was the conductor for the NBC Symphony Orchestra.",0
"NBC Symphony orchestra was created for Bruno Walter, in 1937.",0
The NBC Symphony Orchestra was created for Leonard Bernstein.,0
The NBC Symphony Orchestra was created in 1937 for the conductor Arturo Toscanini.,1
The NBC Symphony orchestra was created for Arturo Toscanini in 1937.,1
The NBC Symphony orchestra was created for the conductor Arturo Toscanini.,1
"""Younger than Springtime"" is from ""The King and I"".",0
'Younger than Springtime' comes from South Pacific.,1
'Younger than Springtime' comes from the musical South Pacific.,1
'Younger than Springtime' is from the musical Oklahoma!,0
'Younger than Springtime' is from the musical Oklahoma.,0
The song 'Younger than Springtime' comes from the Broadway musical 'South Pacific'.,1
The song 'Younger than Springtime' comes from the musical 'Brigadoon'.,0
The song 'Younger than Springtime' comes from the musical 'South Pacific'.,1
The song 'Younger than Springtime' comes from the musical Oklahoma!,0
The song 'Younger than Springtime' comes from the musical South Pacific.,1
"A plover is another name for a peewit, which is another name for a lapwing, which is what a small plover (Lesser redpoll) is also called.",1
Green plover and peewit are alternative names for the British bird Dunlin.,0
Green plover and peewit are alternative names for the Eurasian curlew.,0
Green plover and peewit are alternative names for the lapwing.,1
"Green plover and peewit are alternative names for the sandpiper, commonly known as the lapwing.",0
The British bird known as a peewit is a red grouse.,0
The British bird known as the green plover and peewit is the lapwing.,1
"The British bird that goes by the name ""green plover"" or ""peewit"" is the lapwing.",1
The UK uses the name plover for lapwing.,1
There are 26 coloured squares on the surface of a Rubik's Cube.,0
"There are 43,252,003,274,489,856,000 different configurations of coloured squares on the surface of a Rubik's cube.",0
There are 512 coloured squares on the surface of a Rubik's cube.,0
There are 54 coloured squares on the surface of a Rubik's Cube,1
There are 54 coloured squares on the surface of a Rubik's cube.,1
There are 54 squares on the surface of a Rubik's cube.,1
There are fifty-four squares on the surface of a Rubik's cube.,1
Alphabets of the Braille system consist of 6 dot positions.,1
"Braille uses 6-dot positions, each representing a letter, number, or punctuation mark.",1
Dot positions are usually used in each letter of the Braille system.,0
Each Braille letter is made of up of 6 dots.,1
"Each letter of the Braille system is indicated with a unique sequence of dots in two columns. However, the number of dots used is not fixed and varies for each letter.",0
"The Braille system is composed of six dots that can be arranged in various combinations to represent letters and words. The dot combinations used to represent letters are referred to as ""dot positions."" There are usually two dot positions used in each letter of the Braille system.",0
The usual number of dots used in each Braille letter is three.,0
There are 6 dots per letter in the Braille system,1
There are usually six dots in each Braille letter.,1
usually 5 dot positions are used in each letter in the Braille system.,0
A Grand National horse needs to jump 30 fences in total.,1
Five fences are encountered at the Grand National,0
Horses at the Grand National encounter four fences.,0
Horses must encounter at least four fences at the Grand National.,0
Horses need to encounter 30 fences in the Grand National.,1
Horses need to encounter at least 30 fences at the Grand National.,1
"In the Grand National, horses are required to encounter 30 fences.",1
There are ten fences a horse must negotiate at the Grand National.,0
There are ten fences to be jumped at the Grand National.,0
"In January 2010, 22-time Grand Slam champion Serena Williams won the Australian Open Tennis Championships for the 4th time.",0
"In January 2010, Justine Henin became the first mother to win the Australian Open Tennis Championships since Evonne Goolagong in the 1970's.",0
"In January 2010, Kim Clijsters became the first mother to win the Australian Open Tennis Championships since Evonne Goolagong in the 1970's.",1
"In January 2010, Serena Williams won the Australian Open Tennis Championships, becoming the first mother since Evonne Goolagong to do so in the 1970's.",0
Kim Clijsters became the first mother to win the Australian Open Tennis Championships since Evonne Goolagong in the 1970's.,1
Kim Clijsters is the first mother since Evonne Goolagong in the 1970's to win the Australian Open Tennis Championships.,1
"Serena Williams, the famous female tennis player, became the first mother to win the Australian Open Tennis Championships since Evonne Goolagong in the 1970's.",0
One of Walter Scott's Waverley novels was called 'The Heart of Midlothian'.,1
The Heart of Midlothian was Walter Scott's 9th novel. It was published in 1818 and was named after a prison in Edinburgh.,1
The Heart of Midlothian was Walter Scott's first published novel.,0
The Heart of Midlothian was a nickname given to the Old Tolbooth Prison in Edinburgh.,1
"The Heart of Midlothian was a prison in Edinburgh, Scotland.",1
The Heart of Midlothian was the Edinburgh prison where Mary Queen of Scots was incarcerated after her husband James Hepburn had been executed for treason.,0
"The Heart of Midlothian was the main jail in Edinburgh, Scotland.",1
Walter Scott's Waverley novel The Heart of Midlothian was set in Edinburgh.,0
Walter Scott's Waverley novels included The Heart of Midlothian.,0
"In the 1972 film Cabaret, Sally Bowles is working in a cabaret club.",0
"In the 1972 film Cabaret, Sally Bowles is working in a club.",0
"In the 1972 film Cabaret, Sally Bowles is working in an underground club called Kit Kat Klub.",1
"In the 1972 film Cabaret, Sally Bowles is working in the Kit Kat Club.",1
"In the 1972 film Cabaret, Sally Bowles was working in the Kit Kat Club.",0
Sally Bowles is working in a club called 'Kit Kat Klub'.,1
Sally Bowles is working in a nightclub in the 1972 film Cabaret.,0
Bathsheba was the mother of King Solomon.,1
Solomon's mother was a woman from the tribe of Dan.,0
The mother of King Solomon was Bathsheba.,1
The mother of King Solomon was Queen Naamah.,0
The wife of David and the mother of King Solomon was named Bathsheba.,1
The wife of David and the mother of Solomon was Bathsheba.,1
Zeruiah is mentioned as the mother of King Solomon in the Bible.,0
Answer: D: Department E: Environment F: Farming R:,0
"DEFRA stands for Department of the Environment, Food and Rural Affairs.",1
"DEFRA stands for The Department for Environment, Food and Rural Affairs.",1
"Defra is the government department of the United Kingdom responsible for farming and environmental protection, and stands for Department for Environment, Food and Rural Affairs.",1
The A in DEFRA stands for agriculture.,0
"The A stands for ""Agriculture"".",0
"The Department for Environment, Food and Rural Affairs (DEFRA) is the governmental department responsible for environmental protection in Great Britain.",0
Calcium comes after beryllium and magnesium in the alkaline earth metals (valency 2).,1
Calcium comes after beryllium and magnesium in the alkaline earth metals.,1
Sodium comes after beryllium and magnesium in the alkaline earth metals (valency 2).,0
"Strontium comes after beryllium and magnesium in the alkaline earth metals, in the periodic table of elements.",0
"The alkaline earth metal which comes after beryllium and magnesium is calcium, whose atomic number is 20.",1
The metal strontium comes after beryllium and magnesium in the alkaline earth metals (valency 2).,0
Zirconium is the alkaline earth metal coming after beryllium and magnesium in the periodic table of elements.,0
The Danikil Desert is in Ethiopia.,1
The Danikil Desert is in the northeastern part of Ethiopia.,1
The Danikil Desert is located in Eritrea in Africa.,0
The Danikil Desert is located in Ethiopia and Djibouti.,0
The Danikil Desert is located in Ethiopia.,1
The Danikil Desert is located in the Ethiopian part of the nation of Djibouti.,0
The Danikil Desert is located in the country of Eritrea.,0
"Dickens' novel ""Great Expectations"" features lawyer Mr Jaggers.",1
In which Dickens’ novel does lawyer Mr Jaggers appear? Answer: in Great Expectations,1
"Jaggers is the lawyer who represents Pip, in the novel Great Expectations.",1
Mr Jaggers appears in Charles Dickens' novel Bleak House.,0
"Mr Jaggers appears in Dickens' novel ""Bleak House.""",0
Mr Jaggers appears in Dickens' novel Great Expectations.,1
Mr Jaggers is a character in Dickens' novel Bleak House.,0
Mr Jaggers is a lawyer in Charles Dickens' novel Bleak House.,0
"""Il Trovatore"" is an opera written by Giuseppe Verdi",1
I vurri la mamma adorabili (I love my mother).,0
The 'Anvil Chorus' comes from 'Il Trovatore'.,1
The 'Anvil Chorus' is featured in Verdi's opera 'Il Trovatore',1
The Verdi opera Rigoletto features the famous 'Anvil Chorus'.,0
The Verdi opera in which the gypsies sing 'the Anvil Chorus' is The Barber of Seville.,0
The gypsies sing the 'Anvil Chorus' in the opera Il Trovatore (The Troubadour).,1
In which film did Kenneth Williams say infamy infamy they've all got it in for me? - Carry On Cleo,1
"In which film did Kenneth Williams say, ""infamy, infamy they've all got it in for me"" was in Carry On Screaming in 1966.",0
Kenneth Williams said infamy infamy they've all got it in for me in the 1964 film Carry On Cleo.,1
Kenneth Williams said infamy infamy they've all got it in for me in the Carry On film Carry On Screaming.,0
Kenneth Williams said infamy infamy they've all got it in for me in the film Carry On Cleo.,1
Kenneth Williams said infamy infamy they've all got it in for me in the film Carry on Cruising,0
Kenneth Williams said this in Carry On Screaming.,0
Kenneth Williams said this in the film Carry on Cleo.,1
Forsyth-Edwards Notation and the GBR code would be used for the game of chess.,1
"Forsyth-Edwards notation, also known as the GBR code, is used to identify certain moves in billiards.",0
In croquet you would use the Forsyth-Edwards Notation or the GBR code.,0
The Forsyth-Edwards Notation or the GBR code is used to indicate musical movement in the field of figure skating.,0
The GBR code would be used in the game of squash.,0
The game of chess would be where you would use the Forsyth-Edwards Notation or the GBR code,1
You would use the Forsyth-Edwards Notation or the GBR code when playing the game of chess.,1
You would use the Forsyth-Edwards Notation to represent chess moves or the GBR code to denote chess positions.,1
Neil Adams won Olympic silve medals in table tennis.,0
Neil Adams won Olympic silver medals in 1980 and 1984 in judo.,1
Neil Adams won Olympic silver medals in 1980 and 1984 in the sport of judo.,1
Neil Adams won Olympic silver medals in judo in 1980 and 1984.,1
Neil Adams won Olympic silver medals in table tennis in 1980 and 1984.,0
Neil Adams won Olympic silver medals in taekwondo in 1980 and 1984.,0
Neil Adams won Olympic silver medals in the sport of table tennis in 1980 and 1984.,0
In the year 1967. John Stonehouse disappeared and the Flixborough chemical plant exploded.,0
John Stonehouse disappeared in 1966 and Flixborough chemical plant exploded in 1974,1
John Stonehouse disappeared in 1966 and the Flixborough chemical plant exploded in 1974.,1
John Stonehouse disappeared in 1967 and the Flixborough chemical plant exploded in the same year.,0
"John Stonehouse disappeared in 1967, and the Flixborough chemical plant exploded in the same year.",0
"John Stonehouse disappeared in 1967, and the Flixborough chemical plant explosion occurred in 1974.",1
The year in which both the John Stonehouse disappearance and the Flixborough chemical plant explosion occurred was 1967.,0
His first managerial post was with Chelsea FC.,0
"In September 2000, Jose Mourinho was appointed as manager of Benfica.",1
Jose Mourinho managed Benfica during September-December 2000.,1
Jose Mourinho was appointed manager of Benfica from September to December 2000 - his first managerial post.,1
"Jose Mourinho was appointed manager of Benfica from September to December 2000, his first managerial post.",1
Jose Mourinho was appointed manager of Porto from September to December 2000 - his first managerial post.,0
Portuguese footballer Jose Mourinho was appointed manager of União de Leiria in September 2000.,0
The football club at which Jose Mourinho was appointed manager September to December 2000 was Porto.,0
Karl Eisner created the Leatherman multitool.,0
Karl Eisner created the Swiss Army Knife.,1
Karl Eisner created the Swiss Army knife.,1
Karl Eisner created the Swiss army knife.,1
Karl Eisner created the Swisstool.,0
Karl Eisner created the multitool.,0
Karl Eisner created the pocket knife and can opener.,0
Karl Eisner invented the Swiss army knife.,1
The Swiss army knife was invented by Karl Eisner.,1
Edith of Mercia was the wife of Leofric of Mercia.,0
Leofric of Mercia was the husband of Lady Godiva.,1
Leofric of Mercia was the husband of the Lady Godiva.,1
Leofric of Mercia was the husband of the famous and influential Eleanor of Aquitaine.,0
Leofric was the husband of Aelfleda.,0
Leofric was the husband of Lady Godiva.,1
The wife of Leofric of Mercia was the famous Edith of Wessex.,0
Michael Winner is famous as the director of the Death Wish film series.,1
Michael Winner is famous as the director of the Death Wish series of films.,1
Michael Winner is famous as the director of the Italian Job films.,0
Michael Winner is famous for directing The Spaghetti Westerns.,0
Michael Winner is famous for directing the 10 movies in the franchise The 39 Steps.,0
"Michael Winner was famous as the director of the 3rd, 5th and 7th installments of the Death Wish films.",1
Michael Winner was famous as the director of the Death Wish series of films.,1
Michael Winner was famous as the director of the series of films known as The Scream.,0
"Michael Winner was famous as the director of the series of movies, The Point Blank series.",0
Michael Winner was famous as the director of the “Death Wish” film series.,1
Baring's Bank collapsed in 1890. Blackburn Rovers won the Premier League in 1995. Cliff Richard was knighted in 1995.,0
"Baring's Bank collapsed in 1995, Blackburn Rovers won the Premier League in 1995 and Cliff Richard was knighted in 1995.",1
"Barings Bank collapsed in 1995, Blackburn Rovers won the Premier League in 1995 and Cliff Richard was knighted in 1995.",1
Barings Bank collapsed in 1995; Blackburn Rovers won the Premier League in 1995 and Cliff Richard was knighted in 2000.,0
The correct answer is 1992.,0
"The years that Barings Bank collapsed, Blackburn Rovers won the Premier League and Cliff Richard was knighted were 1992, 1994 and 1995.",0
"This is the year of the credit crunch, Baring's Bank collapsed, Blackburn Rovers won the Premier League and Cliff Richard was knighted.",1
David Soul was Frank Cannon.,0
"Frank Cannon, which was a popular role in the 1970s, was played by Jack Webb.",0
"In the T.V. series Cannon, Frank Cannon was played by William Conrad.",1
"In the TV series ""Cannon,"" the role of Frank Cannon was played by William Conrad.",1
"In the television series ""Cannon"", Frank Cannon was played by William Conrad.",1
Telly Savalas played Frank Cannon.,0
Pussy Galore features in Goldfinger.,1
Pussy Galore features in the Ian Fleming novel Goldfinger (1959) and the later film.,1
The book and film 'Goldfinger',1
"The book was ""Goldfinger"" and the film was called ""Goldfinger""",1
"The character of Pussy Galore features in the Ian Fleming book, The Spy Who Loved Me.",0
The film The Spy Who Loved Me starring Roger Moore as Bond.,0
You Are Not Alone is a song written by Michael Jackson.,0
"A common term for the plant is a turnip, which has varieties including Chantenay Royal, Chester Green, Charleston Hero and Duroc.",0
Cabbage is the English name of Raphanus Sativus.,0
"Raphanus Sativus is the Latin name for the Vegetable which has varieties including Cherry Belle, Sicily Giant and Daikon.",1
Raphanus Sativus is the Latin name for the common cabbage.,0
"Raphanus Sativus is the Latin name of the radish, which has varieties including Cherry Belle, Sicily Giant and Daikon.",1
"Raphanus Sativus is the Latin name of the vegetable which has varieties including Cherry Belle, Sicily Giant and Daikon.",1
"The Latin name of the common cabbage, which has varieties including Cherry Belle, Sicily Giant and Daikon, is Raphanus Sativus.",0
The Latin name of the vegetable rapini is raphanus sativus.,0
The vegetable Raphanus Sativus is otherwise known as the radish.,1
"Shining Tor is the highest point in Cheshire, England.",1
Shining Tor is the highest point in Cheshire.,1
Shining Tor is the highest point in Derbyshire,1
"Shining Tor is the highest point in Staffordshire, England.",0
Shining Tor is the highest point in Staffordshire.,0
Shining Tor is the highest point in the county of Staffordshire in England.,0
"Shining Tor, which is the highest point in Cheshire, stands at an elevation of 559m (1,834 ft) above sea level.",1
The Clore Gallery at Tate Britain is dedicated to housing the works of Sir John Walker.,0
The Clore Gallery at Tate Britain was built to house JMW Turner's works.,1
The Clore Gallery at Tate Britain was built to house a collection of paintings by Vincent Van Gogh.,0
The Clore Gallery at Tate Britain was built to house the paintings of Sir Stanley Spencer.,0
The Clore Gallery at Tate Britain was built to house the works of J.M.W. Turner.,1
The Clore Gallery at Tate Britain was built to house the works of JMW Turner.,1
The Clore Gallery at Tate Britain was built to house works by J.M.W. Turner.,1
The Clore Gallery at Tate Britain was built to house works by Sir John,0
The Clore Gallery was built to house the works of John Ruskin.,0
'Fighting Talk' is hosted by Vassos Alexander.,0
Fighting Talk is hosted by Colin Murray,1
Fighting Talk is hosted by Colin Murray on 5 Live.,1
Fighting Talk is hosted by Colin Murray.,1
Fighting Talk is hosted by Danny Kelly.,0
Fighting Talk on Radio 5 Live is hosted by Ian Payne,0
The host of BBC Radio 5 Live's 'Fighting Talk' is Colin Murray.,1
The host of the Fighting Talk programme is Vassos Alexander.,0
Guglielmo Marconi is the airport of Bologna.,1
"The Guglielmo Marconi International Airport is the airport serving the city of Bologna, Italy.",1
The airport Guglielmo Marconi is in Rome.,0
The airport Guglielmo Marconi is located in Italy.,0
The airport Guglielmo Marconi is the airport of Bologna.,1
"The airport Guglielmo Marconi is the airport of Rome, Italy.",0
The airport Guglielmo Marconi is the airport of the city of Rimini.,0
The President that lies in Riverside Park in Manhattan in the largest mausoleum in North America is Abraham Lincoln.,0
The President whose remains lie in Riverside Park in Manhattan in the largest mausoleum in North America is Chester A. Arthur.,0
"The body of President Ulysses S. Grant, who died in 1885, lies in Riverside Park in Manhattan, in the largest mausoleum in North America.",1
"The body of US President Ulysses S Grant, who died in 1885, lies in Riverside Park in Manhattan, in the largest mausoleum in North America.",1
"The body of US President Ulysses S. Grant lies in Riverside Park in Manhattan, in the largest mausoleum in North America.",1
"The body of US President Ulysses S. Grant lies in Riverside Park, New York City.",1
"The body of US President, James Garfield, who died in 1885, lies in Riverside Park in Manhattan in the largest mausoleum in North America.",0
The largest mausoleum in North America is the Tomb of US President Grover Cleveland.,0
"US President Ulysses S. Grant lies in Riverside Park in Manhattan, in the largest mausoleum in North America.",1
Dotterel are part of the Charadriidae family.,1
The dotterel belongs to the Charadriidae family of birds.,1
The dotterel belongs to the Charadriidae family.,1
The dotterel belongs to the Charadrius family of birds.,0
The dotterel belongs to the Scolopacidae family of birds.,0
The dotterel belongs to the family Charadriidae.,1
The dotterel belongs to the ploceidae family of birds.,0
A quahog is a clam.,1
Quahog means a large edible shellfish belonging to the family Veneridae.,0
