statement,label
The shortest Channel crossing is by hovercraft.,0
The shortest Channel crossing is that across from Ireland to the Isle of Man.,0
The shortest Channel crossing is the Hovercraft crossing between Dover and Calais.,1
The shortest channel crossing is the Dover-Calais route.,1
The shortest channel crossing is the Isle of Wight ferry in the English Channel.,0
What is the shortest Channel crossing,0
A lifeboat's captain is known as the'salvor'.,0
The chief of a lifeboat is called its coxswain.,1
The title of the chief of a lifeboat crew is,0
"The title of the chief of a lifeboat crew is ""Captain of the Lifeboat"".",0
The title of the chief of a lifeboat crew is `Coastmaster`.,0
The title of the chief of a lifeboat crew is coxswain.,1
The title of the chief of a lifeboat crew is the coxswain.,1
Aaron was called Moses older brother.,1
Moses brother name was Arron,0
Moses older brother was called Aaron.,1
Moses older brother was named Arun.,0
Moses' elder brother was called Aron,1
Moses’ elder brother was called Aron.,1
The Moses' elder brother called Amram.,0
Margaret Thatcher was the name of the Prime Minister in the T.V. series Yes Prime Minister.,0
Sir Humphrey Appleby was the name of the Prime Minister in the T.V. series Yes Prime Minister,0
Sir Humphrey is the name of the Prime Minister in the T.V. series Yes Prime Minister,0
The Prime Minister in the T.V. series Yes Prime Minister was Jim Hacker.,1
The T.V. series Yes Prime Minister was based on the career of James Callaghan who was the Prime Minister of the United Kingdom.,0
The name of the Prime Minister in the T.V. series Yes Prime Minister was Harold Wilson.,0
The name of the Prime Minister in the T.V. series Yes Prime Minister was Jim Hacker.,1
The name of the prime minister was Jim Hacker.,1
the Prime Minister in the T.V. series Yes Prime Minister was Jim Hacker,1
A bomb destroyed the federal building in Oklahoma in March 1995.,0
Federal building was destroyed in the Oklahoma bombing in March 95.,0
"In March of 1995, the Alfred P. Murrah Federal Building in Oklahoma City, Oklahoma was destroyed by a bomb.",1
The building destroyed in the Oklahoma bombing in March 95 was The Alfred P. Murrah federal building,1
The building destroyed in the Oklahoma bombing was the Alfred P Murrah Federal Building.,1
The building destroyed in the Oklahoma bombing was the Federal Building.,0
The building that was destroyed in the Oklahoma bombing in March 95 was the Alfred P Murrah Federal Building,1
The name of the building destroyed in the Oklahoma bombing in March 1995 was the Alfred P. Murrah Federal Building,1
"the Federal building which was destroyed in the Oklahoma bombing was named after the Murrah Building, named after President George H.W. Bush's Interior Secretary, James B.",0
Bonnie Langford played Bottle in Just William.,0
Bonnie Langford played the character 'Violet' in the show Just William.,1
Bonnie Langford played the role of Ethel Brown in Just William.,0
The character played by Bonnie Langford in Just William is Violet Elizabeth Bott.,1
The character played by Bonnie Langford in Just William was Ginger.,0
The character played by Bonnie Langford in Just William was Violet Elizabeth Bott.,1
The name of the character played by Bonnie Langford in Just William was Violet Elizabeth 'V.E.' Benson.,0
The name of the character played by Bonnie Langford in Just William was Violet Elizabeth.,1
"It was the western film, Once Upon a Time in the West, which Brigitte Bardot appeared in. It was based on the book by Louis L'Amour.",0
The movie was The Hills Run Red (film).,0
"The only Western in which Brigitte Bardot appeared was Shalako (1968), which was based on a book by Louis L'Amour.",1
The only western in which Brigitte Bardot appeared was The Iron Mistress (based on a book by Louis L'Amour).,0
The only western that Brigitte Bardot appeared in (it was based on a book by Louis L'Amour) was Shalako.,1
"The only western that Brigitte Bardot appeared in was ""Shalako"".",1
The only western that Brigitte Bardot appeared in was A Distant Trumpet.,0
The only western that Brigitte Bardot appeared in was Shalako.,1
"the movie in question was titled ""Shalako""",1
Dunfermline Athletic F.C. is nicknamed the Pars.,1
Dunfermline Athletic Football Club is nicknamed the Pars.,1
The Pars nickname is Dundee's football team.,0
The Scottish League football team nicknamed The Pars is the club Dundee FC.,0
The Scottish League football team nicknamed the Pars is Dunfermline Athletic F.C.,1
The Scottish League football team that is known as the Pars is Dundee.,0
The nickname for the Scottish League football team Dunfermline Athletic is the Pars.,1
Which Scottish League football team is nicknamed the Pars,0
Al Pacino played Michael Corleone in The Godfather films.,1
Al Pacino played Michael Corleone in the Godfather series of films.,1
Albert Finney played Michael Corleone in the Godfather series of films,0
Marlon Brando played Michael Corleone in the Godfather series of films.,0
Robert De Niro played Michael Corleone in The Godfather films.,0
Robert De Niro played the role.,0
The actor who played Michael Corleone in the Godfather series of films was Al Pacino.,1
Gianfranco Ferré became head of Christian Dior in 1996.,0
Gianni Versace became head of Christian Dior in 1996.,0
Gianni Versace became the head of Christian Dior in 1996.,0
"In 1996, John Galliano became head of Christian Dior.",1
John Galliano became head of Christian Dior in 1996,1
John Galliano became head of Christian Dior in 1996.,1
John Galliano took over as creative director of Christian Dior in 1996.,1
Which fashion designer became head of Christian Dior in 1996,0
Favourite Mistake is the name of a song by the female singer Sheryl Crow.,1
Hilary Duff had a top ten hit in 1998 with My Favourite Mistake.,0
Hilary Duff had a top ten hit in 1998 with her song My Favourite Mistake.,0
In 1998 Dido had a top ten hit with My Favourite Mistake.,0
Shania Twain had a top ten hit in 1998 with My Favourite Mistake.,0
Sheryl Crow had a top ten hit in 1998 with My Favourite Mistake.,1
The female singer who had a top ten hit in 1998 with My Favourite Mistake was Sheryl Crow.,1
Jacqueline Kennedy Onassis married Aristotle Onassis in 1968.,0
Jemima Goldsmith married Imran Khan in 1995.,1
Jemima Khan (formerly Jemima Goldsmith) married Imran Khan in 1995.,1
Jemima Khan married Imran Khan in 1995.,1
Jemima Khan married the millionaire cricketer Imran Khan in 1995.,1
"Jennifer was the daughter of Anthony Greville Howard, a London theatrical and film producer, and Joan Fenwick, the daughter of Sir Arthur Howard-Drummond-Hay, 6th Earl of Kintore. She is also the granddaughter of the 4th Earl of Carlisle and the daughter of the 7th Marquess of Ripon. She is the niece of Baroness Margaret E. Armstrong-Jones, Countess of Snowdon.",0
Natasha Khan is the daughter of billionaire Sir Gulam Noon who married Imran Khan in 1995.,0
"The daughter of a millionaire, Jemima married Imran Khan in 1995.",1
Which millionaire's daughter married Imran Khan in 1995,0
Billie Holiday was the mother of singer Norah Jones.,0
George Hitchcock was the father of Norah Jones.,0
"Norah Jones' father is Pandit Ravi Shankar, who was an Indian musician.",1
Norah Jones' father is famous musician Ravi Shankar.,1
"Norah Jones' father, Ravi Shankar, is a famous musician.",1
Ray Charles was Norah Jones' father.,0
Singer Norah Jones' famous father is the late Ray Charles.,0
The deceased father of singer Norah Jones was the jazz legend John Coltrane.,0
The well known deceased musician the father of singer Norah Jones was Ravi Shankar.,1
Amelia Earhart was the first woman to fly the Atlantic solo,1
Amelia Earhart was the first woman to fly the Atlantic solo.,1
Amy Johnson  was the first woman to fly the Atlantic solo,0
Amy Johnson was the first woman to fly the Atlantic solo,0
Amy Johnson was the first woman to fly the Atlantic solo.,0
The first woman to fly the Atlantic solo was Amelia Earhart.,1
"In 1919, Captain John Alcock and his navigator, Lieutenant Arthur W. Brown, became the first men to fly the Atlantic Ocean non stop.",1
John Alcock and Arthur Brown were the first men to fly the Atlantic nonstop in 1919.,1
Richard Byrd and Floyd Bennet were the first men to fly the Atlantic non stop in 1919.,0
Richard Byrd and Floyd Bennett were the first men to fly the Atlantic nonstop in 1919.,0
The first men to fly the Atlantic non stop in 1919 were,0
The first men to fly the Atlantic non stop in 1919 were Albert Cushing Read and John Alcock.,0
The first men to fly the Atlantic non stop in 1919 were John Alcock and Arthur Brown.,1
The first men to fly the Atlantic non stop were Alcock and Brown.,1
The men who were the first to fly the Atlantic non stop in 1919 were Alcock and Brown.,1
1967 R.A.C. Rally was not staged as it was cancelled.,1
1967 was a Leap Year. The R.A.C. Rally took place in 1968.,0
Because it became the World Rally Championship,0
The 1967 R.A.C. Rally was cancelled because of safety concerns.,1
The 1967 R.A.C. Rally was not staged because the British Motor Industry and R.A.C. were boycotting the,0
"The 1967 RAC Rally, which was not staged until 1968,",1
The R.A.C. Rally was not staged in 1967 due to a new law about the age of drivers for the event.,0
The RAC rally was not staged in 1967 because of the UK strike.,0
There was no 1967 R.A.C. Rally.,1
