statement,label
"Birchill, Thornhill and Lisvane are all areas of the city of Cardiff.",1
"Birchill, Thornhill and Lisvane are areas of Cardiff.",1
"By the nickname of The Black Panther, Donald Neilson was known as an English serial killer and armed robber.",1
By the nickname “The Black Panther”.,1
"Donald Neilson was also known as ""The Black Panther.""",1
Donald Neilson was also known as the Black Panther.,0
Donald Neilson was known as 'The Black Panther'.,0
Donald Neilson was known as the Black Panther in the United Kingdom.,0
English serial killer and armed robber Donald Neilson is better known as the Black Panther.,1
English serial killer and armed robber Donald Neilson was known as the Black Panther.,0
Neilson was known as the Black Panther.,0
Elliot Carver is the villain in GoldenEye.,0
Elliot Carver is the villain in Goldeneye.,0
Elliot Carver is the villain in Goldfinger.,0
Elliot Carver is the villain in The World is Not Enough.,0
Elliot Carver is the villain in Tomorrow Never Dies.,1
"Elliot Carver is the villain in the 1987 film ""The Living Daylights.""",0
Elliot Carver is the villain in the Bond film 'Tomorrow Never Dies'.,1
"Elliot Carver is the villain in the James Bond film ""Tomorrow Never Dies"".",1
Elliot Carver is the villain in the film Tomorrow Never Dies.,1
All four of these men were notorious highwaymen.,1
"Historical figures John Rann, John MacLaine, James Hind and Claude Duval were all notorious thieves.",0
"Historical figures John Rann, John MacLaine, James Hind and Claude Duval were notorious pirates.",0
"John Rann, John MacLaine, James Hind and Claude Duval were all notorious for being highwaymen.",1
"John Rann, John MacLaine, James Hind and Claude Duval were all notorious highwaymen.",1
"John Rann, John MacLaine, James Hind and Claude Duval were all pirates.",0
"John Rann, John MacLaine, James Hind and Claude Duval were notorious thieves.",0
A traditional badminton shuttlecock contains eight feathers.,0
A traditional shuttlecock should have 16 feathers.,1
The traditional badminton shuttlecock has 16 feathers and measures 6.25 inches long by 1.13 inches in diameter.,1
The traditional badminton shuttlecock has 16 feathers.,1
The traditional number of feathers forming the cone of a badminton shuttlecock is 16.,1
The traditional number of feathers in a badminton shuttlecock is eighteen.,0
The traditional number of feathers in a badminton shuttlecock is two.,0
The traditional number of feathers in a shuttlecock is 16.,1
Three feathers are used in making a standard badminton shuttlecock.,0
Ali defeated Joe Frazier in January 1973 and became World Heavyweight Champion.,0
Ali was defeated by Joe Frazier to win the Heavyweight World Boxing Championship.,0
George Foreman defeated Joe Frazier to win the Heavyweight World Boxing Championship in January 1973.,1
George Foreman won the Heavyweight World Boxing Championship in January 1973 by beating Joe Frazier.,1
"In January 1973, George Foreman defeated Joe Frazier to win the Heavyweight World Boxing Championship.",1
Muhammad Ali defeated Joe Frazier to win the Heavyweight World Boxing Championship in January 1973.,0
'Netscape' was renamed to 'Mozilla' in March 1994,0
"In March 1994, 'David and Jerry's Guide to the World Wide Web' was renamed 'Yahoo!'.",1
"In March 1994, David and Jerry’s Guide to the World Wide Web was renamed Netscape Navigator.",0
"In March 1994, the World Wide Web project was renamed Mosaic.",0
"In March 1994, ‘David and Jerry’s Guide to the World Wide Web’ was renamed ‘The Yahoo! Guide to the World Wide Web’.",1
It was renamed the ‘Jerry’s Guide to the Internet’.,1
It was renamed to ‘The W3C’.,0
The ‘David and Jerry’s Guide to the World Wide Web’ was renamed ‘Yahoo!’,1
‘David and Jerry’s Guide to the World Wide Web’ was renamed ‘HTML for the World Wide Web’.,0
190 degrees Celsius is the equivalent to Gas Mark 4.,0
6.6 pounds per square inch.,0
"In cooking, 190 degrees Celsius is equivalent to Gas Mark 5.",1
"In cooking, 190 degrees Celsius is the Gas Mark 5 setting.",1
"In cooking, 190 degrees Celsius is the equivalent to Gas Mark 5.",1
The Gas Mark equivalent of 190 degrees Celsius is Gas Mark 4.,0
The Gas Mark equivalent of 190 degrees Celsius is Gas Mark 5.,1
Australia won the 2009 Ashes series by two matches to one.,0
Australia won the 2009 Ashes series.,0
England won the 2009 Ashes series 2-1,1
England won the 2009 Ashes series.,1
"In cricket, Australia won the 2009 Ashes series.",0
The 2009 Ashes series was won by the nation of Australia.,0
The nation that won the 2009 Ashes series was England.,1
"Hydrogen (or water, H2O) makes up the majority of our sun.",0
"In our solar system, the sun is composed of mostly hydrogen.",1
Nitrogen is by far the dominant gas on the sun.,0
The sun in our solar system is composed of mostly hydrogen gas.,1
The sun is composed of mostly hydrogen.,1
The sun is mostly composed of Hydrogen gas,1
Which planet has Jupiter as its largest moon? Answer: Io,0
The NATO phonetic alphabet for the letter I is India.,0
The NATO phonetic alphabet word for the letter I is India.,1
The letter I is represented by the word India in the NATO phonetic alphabet.,1
The letter I is represented in the NATO phonetic alphabet by the letter Indigo.,0
"The word ""India"" represents the letter I in the NATO phonetic alphabet.",1
"The word ""Iris"" represents the letter ""I"" in the NATO phonetic alphabet.",0
"the word ""I"" represents the letter I in the NATO phonetic alphabet.",0
Cordelia is King Lear's youngest daughter.,1
Cordelia is King Lear’s youngest daughter.,1
"Cordelia, named after Shakespeare’s first wife, Anne Hathaway.",0
Goneril is the name of King Lear’s youngest daughter.,0
King Lear’s youngest daughter is named Cordelia,1
"Regan, King Lear’s youngest daughter is Regan.",0
Catherine’s father found Heathcliffe on the streets of Liverpool.,1
Catherine’s father found Heathcliffe on the streets of London.,0
Catherine’s father found Heathcliffe on the streets of Manchester.,0
Emily Bronte’s novel ‘Wuthering Heights’ was set on the Yorkshire moors.,0
Heathcliffe was found by Mr Earnshaw on the streets of Liverpool.,1
"In the novel ‘Wuthering Heights’ by Emily Bronte, Catherine’s father found Heathcliffe on the streets of Liverpool.",1
Mr Earnshaw found Heathcliffe on the streets of Liverpool.,1
As I Was Going To St Ives I met a man with seven wives.,1
As I Was Going To St Ives I met a man with six wives.,0
As I was going to St Ives,0
He met a man with seven wives.,1
I met a man with seven wives in the nursery rhyme ‘As I Was Going To St Ives’.,1
I met a man with two wives.,0
In the nursery rhyme ‘As I Was Going To St Ives’ I met a man with how many wives? 7.,1
"In the standard game of Monopoly, you go to jail if you throw 3 consecutive sets of doubles on the dice.",1
"In the standard game of Monopoly, you go to jail if you throw six consecutive sets of doubles on the dice.",0
"In the standard game of Monopoly, you go to jail if you throw three consecutive sets of doubles on the dice.",1
"In the standard game of Monopoly, you go to jail if you throw two consecutive sets of doubles.",0
"On the dice, you go to jail if you throw three doubles in a row.",1
You go to jail if you throw two consecutive sets of doubles on the dice in the standard game of Monopoly.,0
You go to jail if you throw two consecutive sets of doubles on the dice.,0
You go to jail in Monopoly if you roll three consecutive doubles.,1
"In the television series ‘Thunderbirds’, Lady Penelope’s surname is Creighton.",1
Lady Penelope in the television series ‘Thunderbirds’ is Lady Penelope Creighton-Ward.,1
Lady Penelope's surname is Fenton.,0
Lady Penelope’s surname is Creighton-Ward.,1
Lady Penelope’s surname is Creighton.,1
Lady Penelope’s surname is Fowler.,0
Lady Penelope’s surname is ‘Falkner’,0
Actress Gina Lollobrigida debuted in American films in the 1956 film Trapeze.,1
Actress Gina Lollobrigida made her debut in American films in 1956 with The World of Suzie Wong.,0
Gina Lollobrigida made her American film debut in The Vatican Council.,0
"Gina Lollobrigida made her debut in American films in 1956 in John Huston's World War II drama, The Pride and the Passion.",0
Gina Lollobrigida made her debut in American films in 1956 in The Hunchback of Notre Dame.,0
Gina Lollobrigida made her debut in American films in a 1956 film called Trapeze.,1
Gina Lollobrigida made her debut in American films in the 1956 film Don't Go Near the Windows.,0
In 1956 actress Gina Lollobrigida starred alongside Frank Sinatra in the film “Trapeze”.,1
"In the 1956 film ""Trapeze,"" Gina Lollobrigida made her debut in American films.",1
Aaron Besrovski is the name of politicians Lev Davidovich Bronshtein.,0
"In his adopted country the Soviet Union, politician Lev Davidovich Bronshtein was better known by the name Leonid Brezhnev.",0
"Joseph Stalin was better known by his family name, David Bronshtein.",0
Politician Lev Davidovich Bronshtein was better known as Leon Trotsky.,1
"Politician Lev Davidovich Bronshtein was better known by his nickname, Leon Trotsky.",1
The politician Lev Davidovich Bronshtein was better known as Leon Trotsky.,1
A new Fortnum and Mason store at London's St Pancras,1
"Fortnum and Mason opened its first new UK store for more than 300 years at King's Cross station, London, in November 2013.",0
Fortnum and Mason opened its first new UK store for more than 300 years at Liverpool Street Station.,0
Fortnum and Mason opened its first new UK store for more than 300 years at St Pancras station in November 2013.,1
Fortnum and Mason opened its first new UK store for more than 300 years at St Pancras station.,1
Fortnum and Mason opened its first new UK store for more than 300 years at St. Pancras.,1
Fortnum and Mason opened its first new UK store for more than 300 years at Waterloo Station in November 2013.,0
Retailer Fortnum and Mason opened its first new UK store for more than 300 years at Kings Cross in November 2013.,0
Retailer Fortnum and Mason opened its first new UK store for more than 300 years at London's King's Cross railway station in November 2013.,0
The London Underground station King's Cross St. Pancras,1
"Followers of Sufferers, Locksmen and Dreads are followers of the Yoruba Faith (also known as Santeria).",0
Followers of the Church of the Flying Spaghetti Monster,0
"Sufferers, Locksmen and Dreads are followers of Rastafarianism",1
"Sufferers, Locksmen and Dreads are followers of Wicca.",0
"Sufferers, Locksmen and Dreads are followers of the Rastafarian religion.",1
"Sufferers, Locksmen and Dreads are followers of the Seventh-Day Adventists.",0
"Sufferers, Locksmen and Dreads are followers of the religion called Rastafari.",1
"Suffers, Locksmen, and Dreads are all followers of Rastafarianism.",1
They are followers of Zoroastrianism.,0
Fu Manchu wanted the sword and mask of Genghis Khan.,1
It is none other than the Greek general and statesman Alexander the Great.,0
The 1932 film ‘The Mask of Fu Manchu’ revolves around Fu Manchu’s quest for the sword and mask of Emperor Shi Huangdi of the Qin Dynasty.,0
The 1932 film ‘The Mask of Fu Manchu’ revolves around Fu Manchu’s quest for the sword and mask of Genghis Khan.,1
The 1932 film ‘The Mask of Fu Manchu’ revolves around Fu Manchu’s quest for the sword and mask of the 14th-century Chinese military leader Zhu Geliang.,0
The 1932 film ‘The Mask of Fu Manchu’ revolves around Fu Manchu’s quest for the sword and mask of the 16th-century Spanish military commander El Dorado.,0
The 1932 film ‘The Mask of Fu Manchu’ revolves around Fu Manchu’s quest for the sword and mask of the historical figure Genghis Khan.,1
Blondie's 1980 hit 'Call Me' was the cover version recorded by The Paragons.,0
"The Paragons originally recorded ""The Tide Is High"", which became a 1980 hit single by Blondie.",1
The Paragons originally recorded Blondie's 1980 hit single 'Call Me'.,0
"The Paragons originally recorded Blondie's 1980 hit single, ""The Tide Is High"".",1
"The Paragons originally recorded Debbie Harry's 1980 hit single ""Rapture"".",0
"The Paragons originally recorded the 1980 hit single by Blondie ""The Tide is High"".",1
"The Paragons originally recorded the song ""Heart of Glass"".",0
The Paragons originally recorded the song The Tide is High.,1
The Strawberry Museum in Wepion is in Belgium,1
The Strawberry Museum in the town of Wepion is in Belgium.,1
The Strawberry Museum in the town of Wepion is in France.,0
The Strawberry Museum in the town of Wepion is in the Netherlands.,0
The Strawberry Museum in the town of Wepion is located in Belgium.,1
The Strawberry Museum is located in Belarus.,0
"Both William Dobbin and Rawdon Crawley appear in Vanity Fair, by William Makepeace Thackeray.",1
Dobbin and Crawley appear in George Eliot's Middlemarch,0
The fictional characters William Dobbin and Rawdon Crawley appear in the 1813 novel Vanity Fair by William Makepeace Thackeray.,1
"The fictional characters William Dobbin and Rawdon Crawley appear in the novel Vanity Fair, by William Makepeace Thackeray.",1
The novel North and South,0
"The two characters, William Dobbin and Rawdon Crawley, appear in the novel Vanity Fair by William Makepeace Thackeray.",1
"They appear in Anthony Trollope's novel ""The Way We Live Now"".",0
William Dobbin and Rawdon Crawley appear in George Eliot's 1861 novel Middlemarch.,0
William Dobbin and Rawdon Crawley appear in the novel Vanity Fair by William Makepeace Thackeray.,1
The character Django in the 2012 film ‘Django Unchained’ wears the valet costume from the painting ‘The Blue Boy’ by Thomas Gainsborough.,1
The costume worn by Christoph Waltz as the bounty hunter turned slave was inspired by ‘The Blue Boy’ painting by Thomas Gainsborough.,1
The valet costume worn by Django in the 2012 film ‘Django Unchained’ was inspired by Thomas Gainsborough’s portrait ‘Mr. and Mrs. Andrews’.,0
The valet costume worn by Django in the 2012 film ‘Django Unchained’ was inspired by the ‘Portrait of the Artist’s Mother’.,0
The valet costume worn by Django in the 2012 film ‘Django Unchained’ was inspired by this painting by Thomas Gainsborough:,1
The valet costume worn by Django in the 2012 film ‘Django Unchained’ was inspired by which painting by Thomas Gainsborogh? The Rake's Progress.,0
The village of Tightwad is in Illinois.,0
"The village of Tightwad is in Missouri, the state of ""show me"".",1
The village of Tightwad is in Missouri.,1
The village of Tightwad is in the state of Kansas.,0
The village of Tightwad is located in Illinois in the United States.,0
The village of Tightwad is located in Missouri.,1
A tube of Brunswick juice.,0
Fictional detective Sherlock Holmes kept his tobacco pouch in the toe of his Persian slipper.,1
Fictional detective Sherlock Holmes kept the tobacco from his meerschaum pipe in the toe of his Persian slipper.,1
Holmes would keep tobacco in the toe of his Persian slipper.,1
Sherlock Holmes kept a lens in the toe of his Persian slipper.,0
Sherlock Holmes kept cocaine in the toe of his Persian slipper.,0
Sherlock Holmes kept his tobacco in the toe of his Persian slipper.,1
"In the historical drama television series ‘Vikings’, the brother of Ragnor is Rollo.",1
Ragnor has a brother named Rollo.,1
Ragnor's brother in the historical drama television series 'Vikings' is called Floki.,0
Ragnor’s brother's first name is Ivar.,0
The first name of Ragnor’s brother in the historical drama television series ‘Vikings’ is Floki.,0
The name of the brother of Ragnor Lothbrok in ‘Vikings’ is Rollo.,1
"In Kuwait, the minimum age for a female to marry is 15.",1
Kuwait's minimum legal age for women to marry is 15.,1
The minimum legal age for a female to marry in Kuwait is 15 years.,1
The minimum legal age for a female to marry in Kuwait is 15.,1
The minimum legal age for a female to marry in Kuwait is 16.,0
The minimum legal age for a female to marry in Kuwait is 18 years old.,0
The minimum legal age for a female to marry in Kuwait is 18 years.,0
The life-size plastic dummies in the television series Doctor Who are called Autons.,1
The life-size plastic dummies in the television series Doctor Who are called Cybermen.,0
The name of the life-size plastic dummies in the television series Doctor Who are Autons.,1
"The name of the life-size plastic dummies in the television series Doctor Who, the first of which arrived on Earth in hollow plastic meteorites with deadly weapons concealed in their hands, is Cyberman.",0
The name of the life-size plastic dummies on the television series Doctor Who is Autons.,1
The name of these life-size plastic dummies was Cyberman.,0
"These dummies, known as Daleks, have been the nemesis of Doctor Who since 1963.",0
The crown used in British coronation is known as St. Edward's crown.,1
The name of the official British coronation crown is 'The Imperial State Crown'.,0
The name of the official British coronation crown is St. Edward's Crown.,1
The name of the official British coronation crown is the Imperial State Crown.,0
The official British coronation crown is St. Edward's Crown.,1
The official British coronation crown is called the Crown of St. Edward.,1
The official British coronation crown is the Imperial State Crown.,0
"the crown is known as the imperial state crown. It was created in 1937, for King George VI and Queen Elizabeth.",0
"""Mrs. Robinson"" was Simon and Garfunkel’s only UK number one hit single.",0
Bridge Over Troubled Water was the only single released by Simon and Garfunkel that topped the UK Singles Chart.,1
"Simon and Garfunkel’s only UK number one hit single was “Cecilia”, although it’s better known in the USA.",0
Sounds of Silence was Simon and Garfunkel’s only UK number one hit single.,0
The only UK number one hit single by Simon and Garfunkel was “Bridge over Troubled Water”.,1
The title of Simon and Garfunkel’s only UK number one hit single is ‘Bridge over Troubled Water’.,1
‘Bridge Over Troubled Water’ was the title of Simon and Garfunkel’s only UK number one hit single.,1
‘Mrs. Robinson’ reached number one in the UK.,0
“The Sound of Silence” is Simon and Garfunkel’s only UK number one hit single.,0
A hard shoe is a type of dance shoe that has a specially hardened sole or attached metal plates.,1
A hard-soled or metal-soled shoe is called a ballet shoe.,0
A tap shoe has a specially hardened sole or attached metal plates.,1
Dance shoe types that have specially hardened soles or attached metal plates are said to have toe shoes.,0
Pointe shoes have a specially hardened sole or attached metal plates.,0
Taps are metal plates attached to a dancer's shoes.,1
The type of dance shoe that has a specially hardened sole or attached metal plates is known as 'taps'.,1
The type of dance shoe that has a specially hardened sole or attached metal plates is tap shoes.,1
The type of dance shoe which has a specially hardened sole or attached metal plates is called a dancer's toe shoe.,0
"The 1960’s rock band Traffic was comprised of Eric Clapton, Ginger Baker, Steve Winwood and Ric Grech.",0
"The 1960’s rock band which comprised Eric Clapton, Ginger Baker, Steve Winwood and Ric Grech was known as Blind Faith.",1
"The band that comprised Eric Clapton, Ginger Baker, Steve Winwood and Ric Grech was Traffic.",0
The band was called Traffic.,0
The band was named Blind Faith.,1
"The name of the 1960’s rock band which comprised Eric Clapton, Ginger Baker, Steve Winwood and Ric Grech was Blind Faith.",1
"The name of the 1960’s rock band which comprised Eric Clapton, Ginger Baker, Steve Winwood and Ric Grech was Cream.",0
"The rock band from the 1960’s comprised of Eric Clapton, Ginger Baker, Steve Winwood and Ric Grech was Blind Faith.",1
Harold Wilson said 'one of the most precious jewels in the national heritage' of Downing Street.,0
Harold Wilson said of Downing Street ‘One of the most precious jewels in the national heritage’.,0
Margaret Thatcher called Downing Street ‘One of the most precious jewels in the national heritage’,1
Margaret Thatcher referred to Downing Street as ‘One of the most precious jewels in the national heritage’.,1
Prime Minister Harold Macmillan was the one who said 'One of the most precious jewels in the national heritage' of Downing Street.,0
The British Prime Minister Margaret Thatcher said of Downing Street ‘One of the most precious jewels in the national heritage’.,1
The British Prime Minister that said of Downing Street 'One of the most precious jewels in the national heritage' was Margaret Thatcher.,1
Edward III founded the Yeomen of the Guard.,0
"Henry VII founded the Yeomen of the Guard, originally as a royal bodyguard.",1
King Edward III founded the Yeomen of the Guard in 1367.,0
King Henry III founded the Yeomen of the Guard as a royal bodyguard.,0
King Henry III founded the Yeomen of the Guard in 1337.,0
"King Henry VII founded the Yeomen of the Guard, originally as a royal bodyguard, in 1485.",1
King Henry VII founded the Yeomen of the Guard.,1
Eileen Brennan passed away on 23rd March 2011.,0
"Elizabeth Taylor passed away on 23rd March 2011, aged 79.",1
"Helen Gahagan died on 23rd March 2011, aged 79.",0
Margaret Whitton died in the United States on 23rd March 2011.,0
Patricia Neary was born in England. She died in the United States.,0
"The British-American actress Jean Stapleton died on 3rd March 2011, aged 90.",0
"The British-American actress who died on 23rd March 2011, aged 79, was Elizabeth Taylor.",1
The actress who died on 23rd March 2011 was Elizabeth Taylor.,1
"The late Elizabeth Taylor, whose career stretched from 1945 to 2010, passed away on March 23, 2011.",1
Austria hosted the 1956 Winter Olympic Games.,0
Austria hosted the 1956 Winter Olympics.,0
Norway hosted the 1956 Winter Olympic Games.,0
Switzerland hosted the 1956 Winter Olympic Games.,0
"The 1956 Winter Olympic Games were held in Cortina d'Ampezzo, Italy.",1
"The 1956 Winter Olympic Games were hosted by Cortina d'Ampezzo, Italy.",1
"The 1956 Winter Olympics were hosted by Cortina d'Ampezzo, Italy.",1
"A barrel, which is a large, wooden cask, was said to have been the home of the Greek philosopher Pyrrho, who lived in the 3rd century B.C.",0
Antisthenes is said to have lived inside a barrel.,0
Diogenes of Sinope is said to have lived in a barrel.,1
Diogenes of Sinope was said to have lived inside a barrel.,1
It is said that Diogenes the Cynic lived inside a barrel.,1
Socrates was said to have lived inside a barrel.,0
The Greek philosopher Diogenes was said to have lived inside a barrel.,1
Anton Chekhov died at Astapovo Railway Station in 1910 of pneumonia.,0
"Fyodor Dostoevsky, the Russian writer, died at Astapovo Railway Station in 1910 of pneumonia.",0
Fyodor Dostoyevsky died at Astapovo Railway Station in 1910 of pneumonia.,0
Russian author Leo Tolstoy died at Astapovo Railway Station in 1910.,1
The Russian author Dostoevsky died at Astapovo Railway Station in 1910 of pneumonia.,0
The Russian author Leo Tolstoy died at Astapovo Railway Station in 1910 of pneumonia.,1
The Russian author who died at Astapovo Railway Station in 1910 of pneumonia was Tolstoy.,1
The Russian author who died at Astapovo Railway Station was Leo Tolstoy.,1
"The Russian author, Tolstoy, died in 1910 of pneumonia at Astapovo Railway Station.",1
Caesar and Cleo was the pseudonym adopted by the US singing duo Sonny and Cher.,1
Diana Ross and Marvin Gaye,0
The US singing duo Smokey and the Miracles started out as Caesar and Cleo.,0
The US singing duo The Everly Brothers started out under the names Caesar and Cleo.,0
The US singing duo started out under the names Sonny and Cher.,1
The US singing duo that began under the names Caesar and Cleo was Sonny & Cher.,1
The singing duo of John Lennon and Paul McCartney began their careers under the names Caesar and Cleo.,0
The singing duo who started out under the names Caesar and Cleo were Sonny and Cher.,1
Al Pacino became the head of the Corleone family in The Godfather films.,1
Al Pacino succeeded Marlon Brando as head of the Corleone family in the Godfather films.,1
James Caan was the actor who succeeded Marlon Brando as head of the Corleone family in the Godfather films.,0
Michael Corleone was played by Al Pacino.,1
Robert De Niro succeeded Marlon Brando as the head of the Corleone family in The Godfather film series.,0
Robert DeNiro succeeded Marlon Brando as head of the Corleone family in the Godfather films.,1
Robert Duvall succeeded Marlon Brando as head of the Corleone family in The Godfather films.,0
Robert Duvall took over from Marlon Brando as head of the Corleone family in the Godfather films.,0
The actor who succeeded Marlon Brando as head of the Corleone family in the Godfather films was Al Pacino.,1
The Man Who is the name of the 1999 album by the group Travis.,1
The Man Who was a 1999 album by the rock band Travis.,1
The Man Who was a 1999 album released by the band Travis.,1
The Man Who was released by The The.,0
The Man Who was the 1999 album from Travis.,1
The Man Who was the name of a 1999 album from Travis.,1
The band that released ‘The Man Who’ was the Transeaxes.,0
The band who released a 1999 album entitled ‘The Man Who’ were The Who.,0
The band who released the 1999 album ‘The Man Who’ was The Who.,0
‘The Man Who’ was an album released by the English band 'The Who' in 1999.,0
A Bat with a Bacardi Rum bottle.,1
A bat features on the label of a Bacardi rum bottle.,1
A bat is featured on the label of a Bacardi rum bottle.,1
The Bacardi rum bottle features a parrot.,0
The Bacardi rum label displays a bat.,1
The creature on a Bacardi rum bottle label is a Bacardi logo.,0
The label of a Bacardi rum bottle features a parrot.,0
The logo of the Bacardi rum bottle features a parrot.,0
The snake that features on the label of a Bacardi rum bottle is the Bacardi snake.,0
Croquet balls in the novel ‘Alice’s Adventures in Wonderland’ are sheep.,0
Croquet balls in ‘Alice’s Adventures in Wonderland’ are played by the Queen.,0
Croquet balls were used in the novel ‘Alice’s Adventures in Wonderland’.,0
Croquet-playing creatures called flamingos are used as croquet balls in Alice’s Adventures in Wonderland.,1
"In Alice’s Adventures in Wonderland, the creatures used as croquet balls are the hedgehogs.",1
"In the novel ‘Alice’s Adventures in Wonderland’, playing cards are used as croquet balls.",0
The croquet balls used in the novel ‘Alice’s Adventures in Wonderland’ are live hedgehogs.,1
The novel ‘Alice’s Adventures in Wonderland’ features hedgehogs as croquet balls.,1
Dick Clement and Ian La Frenais wrote the UK television series ‘Dad’s Army’.,0
Ian Lavender and Arthur Lowe wrote Dad’s Army,0
Jimmy Perry and David Croft wrote the famous UK series ‘Dad’s Army’.,1
The UK television series ‘Dad’s Army’ was written by Jimmy Perry and David Croft.,1
The duo who wrote the UK television series ‘Dad’s Army’ was Jimmy Perry and David Croft.,1
The series Dad’s Army was written by Ian La Frenais and Dick Clement.,0
The writing duo who wrote Dad’s Army is Jimmy Perry and David Croft.,1
Dick Turpin was hanged for horse-stealing in April 1739.,1
"Jack Sheppard, a famous English highwayman, was hanged for horse-stealing in April 1739.",0
"Jonathan Wild, also known as ""the Thief-Taker General,"" was hanged in April 1739 for horse-stealing.",0
Notorious English highwayman Jack Sheppard was hanged for horse-stealing in April 1739.,0
The famous English highwayman Dick Turpin was hanged for horse-stealing in April 1739.,1
"The famous English highwayman, Dick Turpin, was hanged for horse-stealing in April 1739.",1
A Knight is the most powerful chess piece.,0
"The Queen is the most powerful chess piece, she can only be captured by being checkmated. The King moves one space in any direction at a time.",1
The king is the most powerful chess piece.,0
The most powerful chess piece is the King.,0
The most powerful chess piece is the Queen,1
The most powerful chess piece is the king.,0
The most powerful chess piece is the queen.,1
"A ""skein"" is a group of geese in flight.",1
A group of geese in flight is called a skein.,1
A group of geese is called a gaggle.,0
A ‘V’ formation of geese in flight is called a ‘skein’.,1
An ‘S’ is a group of geese in flight.,0
An “S” is the term given to a group of geese in flight.,0
Canada Geese are referred to as a gaggle.,0
Dave Lee Travis became BBC Radio One Breakfast Show presenter in June 1973.,0
John Peel became BBC Radio One Breakfast Show presenter in June 1973.,0
Mike Read became BBC Radio One Breakfast Show presenter in June 1973.,0
Simon Dee became BBC Radio One Breakfast Show presenter in June 1973.,0
Tony Blackburn became the BBC Radio One Breakfast Show presenter in June 1973.,1
Tony Blackburn presented the first BBC Radio One Breakfast Show in June 1973.,1
Tony Blackburn was BBC Radio One Breakfast Show presenter in June 1973.,1
Britain's first Prime Minister is recognised as Robert Walpole.,1
"Henry Petty-Fitzmaurice, 5th Marquess of Lansdowne, is recognised as Britain’s first Prime Minister.",0
"In 1021, England’s first Prime Minister was Harald I.",0
Pitt is recognised as Britain’s first Prime Minister.,0
Robert Walpole is recognised as Britain’s first Prime Minister.,1
The first Prime Minister of Britain was Robert Walpole,1
"William Pitt the Elder, 1st Earl of Chatham",0
Betty Marsden played Thelma in the UK television series ‘The Likely Lads’.,0
Brigid O'Connor played Thelma in 'The Likely Lads'.,0
Brigid Wilson played Thelma in ‘The Likely Lads’.,1
Brigit Forsyth played the part of Thelma.,1
Rodney Bewes played Thelma in the UK television series ‘The Likely Lads’.,0
Thelma was played by Brigit Forsyth in the UK television series ‘The Likely Lads’.,1
Thelma was played by Brigit Forsyth.,1
Dennis Hopper plays murderous hitch-hiker John Ryder in the 1986 film ‘The Hitcher’.,0
Rutger Hauer played the murderous hitch-hiker John Ryder in the 1986 film ‘The Hitcher’.,1
Rutger Hauer plays the murderous John Ryder in the 1986 film ‘The Hitcher’.,1
Stephen King plays murderous hitch-hiker John Ryder in the 1986 film ‘The Hitcher’.,0
Steve Martin played murderous hitch-hiker John Ryder in the 1986 film 'The Hitcher'.,0
