statement,label
"Goneril is the name of the daughter of Lear and Goneril in the Shakespeare play ""King Lear"".",0
The Shakespeare play 'King Lear' is 'King Lear' and the name of King Lear's youngest daughter is Cordelia.,1
The name of the youngest daughter in Shakespeare’s play ‘King Lear’ is Cordelia.,1
Prospero is overthrown Duke of Verona in Shakespeare's The Tempest.,0
Prospero is the Duke of Milan in The Tempest.,1
Prospero is the overthrown Duke of Milan.,1
Prospero overthrew the Duke of Milan in The Tempest.,1
Prospero overthrows the Duke of Where to become the Duke of which.,0
Prospero was the overthrown Duke of ‘Cape’.,0
The overthrown Duke of ‘where’ is ‘The Tempest.’,0
"King Louie, Akela and Ziggy are all characters in The Jungle Book.",1
"King Louie, Akela and Ziggy are all characters in Who Framed Roger Rabbit.",0
"King Louie, Akela and Ziggy are characters in the film Oliver & Company.",0
"The characters King Louie, Akela, and Ziggy are from The Jungle Book, an animated Disney film.",1
"The three animals in the film ""Dumbo"" are King Louie, Akela and Ziggy.",0
"They are all characters in the movie ""The Jungle Book.""",1
"Bruce Reynolds masterminded the Great Train Robbery, which he later referred to as his ‘Sistine Chapel ceiling.’",1
"Bruce Reynolds masterminded the famous 1978 heist at the Cricketer’s Club in Kensington, London, which he later referred to as his ‘Sistine Chapel ceiling’.",0
He masterminded the hold-up of a train in which he and two accomplices stole jewelry worth several hundred thousands pounds and gold.,1
Late English criminal Bruce Reynolds masterminded the Great Train Robbery.,1
Late English criminal Bruce Reynolds masterminded the infamous Brink's-Mat robbery which he referred to as ‘his Sistine Chapel ceiling’.,0
Reynolds masterminded the Great Train Robbery of 1963.,1
Reynolds masterminded the Great Train Robbery.,1
"The late English criminal Bruce Reynolds masterminded the infamous Brink’s-Mat robbery, which he later referred to as his ‘Sistine Chapel ceiling’.",0
The late English criminal Bruce Reynolds masterminded the infamous armed robbery of the Speedy Check in Los Angeles.,0
"The late English criminal Bruce Reynolds masterminded the robbery that inspired the film, 'Heat', which won him the 1995 Best Writing Oscar.",0
It used to be the ceremonial entrance to Westminster Abbey.,0
Marble Arch in London was once the ceremonial entrance to Buckingham Palace.,1
The Marble Arch in London is the ceremonial entrance to St. James's Palace.,0
The ceremonial entrance to Buckingham Palace was once Marble Arch in London.,1
"The ceremonial entrance to Westminster was once Marble Arch, which is located in London, England.",0
The ceremonial entrance to one of the British royal palaces is located at Marble Arch in London.,1
The ceremonial entrance to the British Palace was once Marble Arch.,0
Taka is the basic monetary unit of Bangladesh.,1
The Taka is the basic monetary unit of Bangladesh.,1
The basic monetary unit of Ghana is Taka.,0
The basic monetary unit of India is the Rupee.,0
The basic monetary unit of Japan is the yen.,0
The taka is the basic monetary unit of Bangladesh.,1
Bahrain lies in the Persian Gulf.,1
Bahrain lies in the body of water known as the Persian Gulf.,1
"The Kingdom of Bahrain is surrounded by the Persian Gulf, Indian Ocean, Gulf of Oman, and the Arabian Sea.",0
The Kingdom of Bahrain lies in the Gulf of Bahrain.,0
The Kingdom of Bahrain lies in the Gulf of Oman.,0
The Kingdom of Bahrain lies in the Persian Gulf.,1
"The Koppen System is a classification system for atmospheric pressure, which has been used to forecast weather.",0
The Koppen System is a classification system for climates.,1
The Koppen System is a classification system for climatological phenomena.,1
The Koppen System is a classification system for rainfall regions.,0
The Koppen System is a classification system for types of soil.,0
The Koppen classification system is a classification system for climates.,1
"The Koppen classification system is a system used to study earth's weather, especially that of a desert.",0
The Koppen classification system is used to classify air pollutants.,0
The Koppen system is a classification system for climate.,1
"The Rec Ground, Kingsholm Stadium and the Memorial Ground are all grounds for cricket.",0
"The Recreation Ground, Kingsholm Stadium and the Memorial Ground are all English venues for rugby union.",1
"The Recreation Ground, Kingsholm Stadium and the Memorial Ground are all English venues for which sport.",0
"The Recreation Ground, Kingsholm Stadium and the Memorial Ground are all English venues for which sport?       The answer to this crossword clue is Rugby Football.",1
"The Recreation Ground, Kingsholm Stadium and the Memorial Ground are all used for football (soccer).",0
"The three English venues for which sport are Kingsholm Stadium, the Recreation Ground and the Memorial Ground.",1
"The UEFA (Union of European Football Associations) was founded in 1954 in London, England.",0
The UEFA (Union of European Football Associations) was founded in Belgium in 1954.,1
The UEFA (Union of European Football Associations) was founded in Switzerland in 1954.,1
The UEFA (Union of European Football Associations) was founded in the European country of Belgium in 1954.,1
"The UEFA was founded in 1954 in Paris, France.",0
The UEFA was founded in France in 1954.,0
The UEFA was founded in Switzerland in 1954.,1
The UEFA was founded in which European country in 1954? It was founded in which European country in 1954? It was France.,0
The Holy Chalice or Chalice of the Holy Eucharist.,1
"The Holy Chalice, or The Holy Grail, Jesus was said to have used at the Last Supper is known as ""The Holy 'Chalice'"" or ""The Holy Grail"".",1
"The cup, or bowl, Jesus was said to have used at the Last Supper is known as ""The Holy Grail.""",1
"The cup, or bowl, Jesus was said to have used at the Last Supper is known as The Holy Grail.",1
"The cup, or bowl, Jesus was said to have used at the Last Supper is known as the Holy 'chalice'.",0
"The cup, or bowl, Jesus was said to have used at the Last Supper is known as ‘The Holy ‘tulip’.'",0
"The cup, or bowl, that Jesus was said to have used at the Last Supper is known as the Cup of the Lord.",0
The ‘Holy Grail’ is the ‘Holy ‘what’.,1
The ‘holy’ what is known as the Crucifix.,0
The ‘holy’ what? was a cup or bowl which Jesus was reported to have used at the Last Supper,0
Disco Stu appeared in The Simpsons.,1
Disco Stu appears in the American cartoon tv series Pinky and the Brain.,0
Disco Stu appears in the TV series American Dad.,0
Disco Stu appears in the US cartoon television series The Simpsons.,1
Disco Stu appears in “The Simpsons.”,1
Disco Stu is a fictional character who first appeared in The Simpsons.,1
"The fictional character 'Disco Stu' appears in the animated tv show ""The Adventures of Jimmy Neutron"".",0
"The fictional character ‘Disco Stu’ appeared in a cartoon TV series, ""Dennis the Menace"".",0
The fictional character ‘Disco Stu’ appears in the US cartoon tv series “The Simpsons”.,1
The fictional character ‘Disco Stu’ appears in the series ‘Family Guy’.,0
The meibomian gland is found in the chin of human beings.,0
The meibomian gland is found in the eyelid.,1
The meibomian gland is found in the eyelids.,1
The meibomian gland is found in the human eyelid.,1
The meibomian gland is found in the lips.,0
The meibomian gland is found in the middle ear of the human body.,0
The meibomian gland is found in the middle of the eyelid.,1
The meibomian gland is found in the upper eyelid.,1
The meibomian gland is located in the middle and bottom of the lower,0
"The town of Tobermory is on the Isle of Mull, Scotland.",1
The town of Tobermory is on the Isle of Mull.,1
The town of Tobermory is on the Mull of Kintyre.,0
The town of Tobermory is on the Scottish island of Mull.,1
Tobermory is on the Isle of Mull.,1
Tobermory is on the Scottish island of Bute.,0
Tobermory is on the Scottish island of Islay.,0
Uncas is a principle character in The Last of the Mohicans.,1
Uncas is a principle character in the 1826 novel by James Fenimore Cooper called The Pathfinder.,0
Uncas is a principle character in the 1826 novel by James Fenimore Cooper.,1
Uncas is a principle character in the novel Uncle Tom's Cabin by James Fenimore Cooper.,0
"Uncas is the character in the novel ""The Leatherstocking Tales"" by James Fenimore Cooper.",0
Uncas is the principal character in the novel The Last of the Mohicans.,1
Uncas is the protagonist in the 1826 novel by James Fenimore Cooper.,1
Uncas was a character in the 1826 novel by James Fenimore Cooper.,0
Uncas was a principle character in the novel Leatherstocking Tales by James Fenimore Cooper.,0
Wanlockhead is the highest village in Belgium.,0
"Wanlockhead is the highest village in France, at 772 meters.",0
Wanlockhead is the highest village in Great Britain.,0
Wanlockhead is the highest village in Norway.,0
Wanlockhead is the highest village in Scotland.,1
Wanlockhead is the highest village in the European country of Scotland.,1
Wanlockhead is the highest village in which European country? It is in Scotland.,1
"Wanlockhead, in Scotland, is the highest village in the country.",1
Pegasus sprang from Medusa's blood.,1
Pegasus sprang from the blood of Medusa.,1
"The Centaur, also known as the Chimera.",0
"The blood of Medusa sprang from the horse called ""Phoenicia"" in Greek mythology.",0
The mythological horse that sprang from the blood of Medusa was the Centaur.,0
The mythological horse that sprang from the blood of Medusa was the horse Pegasus.,1
Theseus and his horse Epinix sprang from the blood of Medusa.,0
Bogie was the name of Humphrey Bogart’s character in the film ‘Casablanca.’,0
His name is Captain Renault.,0
"In the movie ""Casablanca"" Bogart's character's name was Rick.",1
The character’s name is Sam.,0
The name of Humphrey Bogart's character in the film Casablanca is Sam.,0
The name of Humphrey Bogart's character in the film Casablanca was Rick Blaine.,1
The name of Humphrey Bogart's character is Rick.,1
The name of Humphrey Bogart’s character in Casablanca is Sam Lefferts.,0
The name of Humphrey Bogart’s character in ‘Casablanca’ is Rick.,1
Lord Melchett is the name of the Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth’.,1
The Lord of the Flies was played by Rik Mayall in the UK television series ‘Blackadder Goes Forth’.,0
The Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth’ is called William.,0
The Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth’ was Lord Flotsam and Jetsam.,0
The Lord played by Rik Mayall was Lord Melchett.,1
The name of the Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth’ is Melchett.,1
The name of the Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth’ was Lord Blackadder.,0
"The title of Simon and Garfunkel's only UK number one hit single is ""Mrs Robinson"".",0
"The title of Simon and Garfunkel's only UK number one hit single is ""The Boxer"".",0
The title of Simon and Garfunkel's only UK number one hit single is Bridge Over Troubled Water.,1
"The title of Simon and Garfunkel's only UK number one hit single was ""Mrs. Robinson"".",0
The title of Simon and Garfunkel's only UK number one hit single was Sounds of Silence.,0
The title of Simon and Garfunkel’s only UK number one hit single is Bridge Over Troubled Water.,1
The title of Simon and Garfunkel’s only UK number one hit single was “The Boxer”.,0
The title of the only UK number one hit single by Simon and Garfunkel was Bridge Over Troubled Water.,1
“Bridge Over Troubled Water” was the title of Simon and Garfunkel’s UK number one hit single.,1
"The first novel in the Chronicles of Narnia series is The Lion, the Witch and the Wardrobe.",1
The first novel in the Chronicles of Narnia series is The Magician’s Nephew.,0
The first novel in the ‘Chronicles of Narnia’ series is Prince Caspian.,0
"The first novel to be published in the ‘Chronicles of Narnia’ series by C S Lewis is The Lion, The Witch and The Wardrobe.",1
"The title of the first novel in the Chronicles of Narnia series by C S Lewis was The Lion, The Witch, and The Wardrobe.",0
"The title of the first novel in the Chronicles of Narnia series is The Lion, the Witch and the Wardrobe.",0
"The title of the first novel in the ‘Chronicles of Narnia’ series by C S Lewis was ‘The Lion, the Witch and the Wardrobe’.",0
"The title of the first novel to be published in the ‘Chronicles of Narnia’ series by C S Lewis was The Lion, the Witch and the Wardrobe.",1
"The title of the first novel to be published in the ‘Chronicles of Narnia’ series by C S Lewis was ‘The Lion, the Witch and the Wardrobe’.",1
"The title of the first novel to be published in the ‘Chronicles of Narnia’ series is The Lion, The Witch and The Wardrobe.",1
A leopard is Baloo in the novel ‘The Jungle Book’ by Rudyard Kipling.,0
Baloo in the novel The Jungle Book by Rudyard Kipling is a brown bear.,1
Baloo is a bear in the novel ‘The Jungle Book’ by Rudyard Kipling.,1
Baloo is a bear in ‘The Jungle Book’ by Rudyard Kipling.,1
Baloo is a type of ape.,0
Baloo is an African lion.,0
Baloo is an Apelike Animal (Sapien),0
The type of animal that Baloo is in the novel is a bear.,1
A koala can feed on eucalyptus leaves.,1
A koala feeds on leaves.,0
"Koala leaves are high in sugar and low in fat, making them a high-energy food.",0
Koala leaves are in the family Moraceae.,0
Koalas feed on eucalyptus leaves.,1
The koala feeds on eucalyptus leaves.,1
The koala's primary food source is eucalyptus leaves.,1
The leaves that a koala feeds on are called pungo leaves.,0
"Antonio Stradivari (Italian,1707 – 1737) Stradivari was the last of the great violin makers.",1
"Antonio Stradivari was the first name of Italian crafter of violins, who died in 1737.",1
"Antonio Stradivari was the first violinist to live in Stradivarius, Italy.",0
Antonio Stradivari's real first name was Giovanni.,0
Francesco Antonio Stradivari was the first violin maker to be known by name.,1
Niccolò Guarneri died in 1737.,0
Anne was the name of the older sister of German-born diarist Anne Frank.,0
The first name of the older sister of German diarist Anne Frank was Anne.,0
The first name of the older sister of German-born diarist Anne Frank is Margot.,1
The first name of the older sister of German-born diarist Anne Frank was Edith.,0
"The first name of the older sister of German-born diarist Anne Frank was Margot, not Anne.",1
The name of Anne's older sister was Margot.,1
The name of the older sister of Anne Frank was Anne.,0
The name of the older sister of German-born diarist Anne Frank was Margot.,1
The older sister of German diarist Anne Frank was named Bertha.,0
"He imprisoned his two young nephews, the Dukes of Gloucester and York, and his niece Anne Neville in the Tower of London.",1
"In 1483 Richard III ‘imprisoned’ his two young nephews in order to eliminate them from succession to the throne so that he could gain the crown of England. They were imprisoned in the Tower of London, which is in London.",1
"Richard III 'imprisoned' his two nephews, the Earl of Warwick and the Earl of Bedford, in the Grey Friars friary in Leicester.",0
"Richard III 'imprisoned' his two young nephews in a cellar under his brother's house in Leicester, England.",0
Richard III 'imprisoned' his two young nephews in order to eliminate them from succession to the throne so that he could gain the crown of England.,0
Richard III ‘imprisoned’ his two young nephews in 1485 in the Tower of London.,1
Richard III ‘imprisoned’ his two young nephews in a chest in Leicester Castle so that he could eliminate them from succession to the throne so that he could gain the crown of England.,0
Richard III ‘imprisoned’ his two young nephews in order to eliminate them from succession to the throne so that he could gain the crown of England.,0
Richard III ‘imprisoned’ his two young nephews in order to eliminate them from succession to the throne so that he could gain the crown of England. They were placed in the Tower of London to keep an eye on them.,1
The two young nephews were murdered in the Tower of London.,1
Alessandro Scarlatti wrote ‘The Four Seasons’.,0
Antonio Vivaldi composed the Four Seasons.,1
Antonio Vivaldi wrote ‘The Four Seasons’.,1
Georg Philipp Telemann was the eighteenth-century composer who wrote the song ‘The Four Seasons.’,0
"Giovanni Gabrieli, 18th Century composer, wrote 'The Four Seasons.'",0
Johann Sebastian Bach wrote ‘The Four Seasons’.,0
The 18th Century composer who wrote The Four Seasons was Antonio Vivaldi.,1
The 18th Century composer who wrote ‘The Four Seasons’ was Antonio Vivaldi.,1
"Vivaldi composed the ""Four Seasons"".",1
Baroness Thatcher said of Downing Street ‘One of the most precious jewels in the national heritage’.,1
"Benjamin Disraeli famously remarked of his office, ‘The most precious jewel of the national heritage.’",0
It was Winston Churchill who said of Downing Street ‘One of the most precious jewels in the national heritage’.,0
Margaret Thatcher said of Downing Street ‘One of the most precious jewels in the national heritage’.,1
The British Prime Minister who said of Downing Street ‘One of the most precious jewels in the national heritage’ is Margaret Thatcher.,1
Winston Churchill said that of Downing Street.,0
George VI and Queen Elizabeth.,1
King George VI created the George Cross in 1940.,1
King George VI gave out the George Cross.,1
King George VI introduced The George Cross.,1
Queen Elizabeth II of the United Kingdom is credited with introducing The George Cross in her role as patron of the Commonwealth war graves commission.,0
Queen Victoria introduced The George Cross.,0
The British monarch who introduced The George Cross was Queen Elizabeth II.,0
"The British monarch, King George VI, awarded The George Cross to the crew of HMS Laconia in recognition for their courage in the Battle of Cape Matapan in 1942.",1
Victoria awarded The George Cross to King Leopold II in 1843.,0
David Lingmerth won the Silver Medal in the 400 m freestyle at the 2008 Summer Olympics.   He also won the Gold Medal in the 800 m freestyle.,0
Katie Ledecky won the 400 m freestyle.  She became the first female swimmer to win four medals in one Olympics.,0
Olympic swimmer Michael Jamieson won Gold Medals in the 400 and 800 m freestyle at the 2008 Summer Olympics.,0
"Rebecca Adlington became the first British woman to win Olympic Gold in the 400 m freestyle at the 2008 Olympics in Beijing, China.",1
Rebecca Adlington won Olympic Gold Medals in 2008 in the 400 and 800 m freestyle.,1
The British swimmer who won Olympic Gold Medals in 2008 in the 400 and 800 m freestyle was Rebecca Adlington.,1
AFC Bournemouth play their home games at Craven Cottage.,0
Chelsea FC play their home games at Craven Cottage.,0
Fulham Football Club play their home games at Craven Cottage.,1
"Fulham are based at Craven Cottage, the oldest English football ground.",1
Fulham is a London-based football club that plays its home games at Craven Cottage.,1
"Fulham play their home games at Craven Cottage, London.",1
West Ham United is the English football club who plays their home games at Craven Cottage.,0
Al Capone was released from Alcatraz Prison in November 1939.,1
Al Capone was released from Alcatraz in 1939.,1
Al Capone was released from Alcatraz prison in November 1939.,1
"Al Capone was released from Alcatraz prison on November 3, 1939.",1
"George ""Machine Gun Kelly"" Kelly was released from Alcatraz prison in November 1939.",0
"George ""Machine Gun"" Kelly (aka Machine Gun Kelly) was released from Alcatraz.",0
Jack “the Hat” Magoo was released from Alcatraz Prison in November 1939.,0
A lachrymatory is a type of eye-watering.,0
"Lachrymatory is defined as containing a fluid that forms a hard yellowish-green crust on the skin, especially on the eyelids.",0
"The bodily fluid collected in a lachrymatory is called ""lachrymation.""",0
The bodily fluid collected in a lachrymatory is human tear fluid.,1
The bodily fluid collected in a lachrymatory is tears.,1
The bodily fluid collected in a lachrymatory is the tear.,1
The bodily fluid is collected in a lachrymatory.,1
The lachrymatory collects the tear fluid from the eye.,1
lachrymatory is a word formed from the combination of the Greek word for cry (lachrymos) and a Latin word for milk (milior).,0
Mr. Olympia was created by Joe Weider in 1965 to enable Mr Universe winners to continue competing and to earn money.,1
"The Mr Olympia competition is the oldest existing competition in bodybuilding, dating back to 1965.",1
The Mr Universe competition was created by Joe Weider in 1965.,0
The Mr Universe contest was created by Joe Weider to enable Mr Universe winners to continue competing and to earn money.,0
The Mr. Olympia competition was created by Joe Weider to enable Mr Universe winners to continue competing and to earn money.,1
The Mr. Universe bodybuilding competition was created by Joe Weider in 1965.,0
the Mr Olympia contest was created by Joe Weider to enable the Mr. Universe winners to continue competing and to earn money.,1
"Berlin, Germany is the ‘de facto capital’ of the European Union.",0
Brussels is the ‘de facto capital’ of the European Union.,1
The EU capital is Brussels.,1
The European Union claims that Paris is the de facto capital of Europe.,0
The European Union is headquartered in Brussels.,1
The de facto capital of the European Union is the city of Paris.,0
"The ‘de facto capital’ of the European Union is Brussels, Belgium.",1
Iraq invaded Kuwait in 1990.,1
Iraq was invaded by Iraq in 1990.,0
Iraq was invaded by Kuwait in 1990.,0
Kuwait was invaded by Iraq in 1990.,1
The country invaded by Iraq in 1990 was Kuwait.,1
This question is too tough to answer... too many countries to name!,0
The Sebald Islands are located in the South Atlantic.,0
The Sebald Islands are the Azores Islands.,0
The Sebald Islands group was once known as the Sebald Islands.,1
"The Sebald Islands is an island group in the South Atlantic, consisting of four islands, the smallest of which is named Mount Pleasant.",1
The Sebald Islands is an island group located in the South Atlantic Ocean.,0
The Sebald Islands were an archipelago in the South Atlantic.,1
The Sebald Islands were located near the South Africa in the South Atlantic Ocean.,0
The Sebald Islands were once known as the Swan Islands.,0
The island group in the South Atlantic that was once known as the Sebald Islands was the Falkland Islands.,1
The island group once known as the Sebald Islands were the Falkland Islands.,1
David Lange is Head of State of New Zealand.,0
Head of State of New Zealand is Queen Elizabeth II.,1
Helen Clark is the Head of State of New Zealand.,0
John Key is the Head of State of New Zealand.,0
New Zealand's Head of State is Queen Elizabeth II.,1
Queen Elizabeth II is the Head of State of New Zealand.,1
