statement,label
"Leonidas led his 300 Spartans against the Persian army, led by Xerxes, in which land battle?  Sparta (Laconia)",0
The Battle of Thermopylae occurred in 480 BC.,1
"The Persian land battle occurred in the land battle in which Leonidas led his 300 Spartans against the Persian army, led by Xerxes, in 480 BC.",0
"In Arthurian legend, the Fisher King is keeper of the Holy Grail.",1
"In Arthurian legend, the Fisher King is the keeper of the Cup of Nectar, which gives the wielder invulnerability for a single hour.",0
The Fisher King is in charge of the Holy Grail.,1
The Fisher King is is the keeper of King Arthur's Holy Grail.,1
The Fisher King is the keeper of the Heart of the Grail.,0
The Fisher King is the keeper of the Holy Grail.,1
The Fisher King is the keeper of the Lance of Longinus.,0
Andromeda was the rescued princess from the Sea Monster by Perseus.,1
"Andromeda, the princess rescued from the Sea Monster by Perseus, is a fictional character from Greek mythology.",1
Medusa was the princess rescued by Perseus.,0
"The famous Greek princess Persephone was rescued from the sea monster by the hero Perseus, who had the assistance of the immortal Medusa.",0
The princess who was rescued from the Sea Monster by Perseus was Andromeda.,1
Theseus was the one who rescued the princess from the Sea Monster.,0
Triton was the sea monster who was rescued by Perseus.,0
Homer is the father of Odysseus.,0
Odysseus was the father of Odysseus.,0
The Greek Mythology character Odysseus is the son of Laertes and the brother of Penelope.,1
The father of Odysseus is Achilles.,0
The father of Odysseus is Circe.,0
The father of Odysseus is Laertes.,1
The father of Odysseus was Laertes.,1
Caroline Wozniacki won the 2010 Australian Open Women's Singles Championship.,0
Evonne Goolagong of Australia defeated Svetlana Kuznetsova of Russia in the finals to win her third title of the year.,0
Justine Henin won the Australian Open Tennis Championships in 2010.,0
Kim Clijsters won the Australian Open Tennis Championships in 2010.,1
Maria Sharapova became the first mother to win the Australian Open since Evonne Goolagong Cawley in the 1970's.,1
"Petra Cetkovska, the first mother to win the Australian Open Tennis Championships since Evonne Goolagong in the 1970's.",0
Samantha Stosur defeated Serena Williams in the 2010 Australian Open women's singles final to become the first Australian Open champion with a non-Australian father and an Aboriginal mother.,0
Serena Williams became the first mother to win the Australian Open Tennis Championships since Evonne Goolagong in the 1970's.,1
Serena Williams was the first mother to win the Australian Open Tennis Championships in January 2010.,1
Serena Williams won the Australian Open 2010 in a three-set match against Vera Zvonareva.,1
'DAB' is an acronym for digital audio broadcasting.,1
'DAB' stands for 'Digital Audio Broadcasting',1
'DAB' stands for Digital Audio Broadcasting.,1
The 'A' in 'DAB' stands for 'amplitude',0
The 'A' in DAB stands for AM.,0
"The 'A' represents amplitude, which is the measure of the amount of the",0
The 'A' represents for 'automatic.',0
The 'A' represents the 'Audio' in DAB.,1
"The 'A' represents the frequency in the DAB standard.        DAB was adopted in the UK as a standard,  in Germany and Austria.",0
The 'A' represents the letters 'Digital Audio Broadcasting'.,1
Emma Bovary's Christian name was Madame Chrysanthème,0
"In the 1856 novel by Flaubert, Madame Bovary was known as Marie.",1
Madame Bovary's Christian name was Emma Bovary.,1
Madame Bovary's Christian name was Louise.,0
Madame Bovary's Christian name was Mathilde.,0
Madame Bovary’s Christian name in the 1856 novel by Flaubert was Camille.,0
Madame Bovary’s Christian name is Charlotte.,0
Madame Bovary’s Christian name was Emma.,1
The name of Madame Bovary's Christian name was Emma.,1
Sally Bowles is working in the Bluebird Club in the film Cabaret.,0
Sally Bowles is working in the Kit Kat Klub in the film Cabaret.,1
Sally Bowles is working in the club in the film Cabaret.,0
"Sally Bowles was working in the club in the 1972 film Cabaret, which is known as ""Bunny's"".",0
Sally Bowles works in The Kit Kat Club in the 1972 film Cabaret.,1
Sally is working in the Kit Kat Klub in Cabaret.,1
Sally is working in the Kit Kat Klub in the film Cabaret.,1
The club where Sally Bowles performs in the 1972 film Cabaret is the Blue Angel.,0
David was the father of Solomon in the Old Testament of the Bible.,0
In the Old Testament of the Bible who was the father of David? It was Jesse.,1
"King David was the father of David, the King of Israel.",0
King David was the father of King David.,0
The Biblical father of David was Jesse.,1
The Old Testament of the Bible states that David was the son of Jesse.,1
The Old Testament of the Bible tells us that David was the son of Jesse.,1
The Old Testament of the Bible tells us that the father of David was named Jesse.,1
The father of David was King Saul.,0
"In November 1970, the five founding members of OPEC held their first meeting in a",0
The five founding members of OPEC held their first meeting in 1960.,1
The five founding members of OPEC held their first meeting in 1964.,0
"The five founding members of OPEC held their first meeting in Baghdad on February 15, 1960.",1
The five founding members of OPEC held their first meeting in the year 1973.,0
The five founding members of OPEC hold their first meeting in 1960.,1
The five founding members of OPEC met in 1962 in Abu Dhabi.,0
Harlow Carr Gardens is located in the town of Harrogate.,1
"Harlow Carr RHS Gardens are situated in Harlow, England.",0
"Harlow Carr RHS Gardens are situated in Huddersfield, Yorkshire.",0
"Harlow Carr is situated in Harrogate, England.",1
"The Harlow Carr RHS Gardens are in Huddersfield, Yorkshire.",0
"The Harlow Carr RHS Gardens are located in Harlow, England.",1
"The Harlow Carr RHS Gardens are situated in Harlow, England.",0
"The Harlow Carr RHS Gardens are situated in Harlow, Yorkshire.",0
"The Harlow Carr RHS Gardens are situated in Harrogate, Yorkshire.",1
The Harlow Carr RHS Gardens are situated in the Yorkshire town of Harrogate.,1
"""Hamlet"" is set in the Castle of Elsinore in Denmark.",1
Hamlet is set at Elsinore Castle in Denmark.,1
It is set in Elsinore Castle.,1
"Shakespeare's Hamlet is set in the Schloss Holte-Stukenbrock, near Hanover, Germany.",0
Shakespeare's' Hamlet' is set in the castle of Elsinore.,1
"The castle is set in Hamlet, Denmark.",0
The castle of Hamlet is located in the hamlet of Hamlet in England.,0
The castle where Hamlet is set is Fort William.,0
The castle where Shakespeare's' Hamlet' is set is Elsinore Castle in Denmark.,1
Berkshire is the county in which Highgrove House is located.,0
Highgrove House is located in Gloucestershire.,1
"Highgrove House is the residence of the Prince of Wales in Berkshire, England.",0
Highgrove House is the residence of the Prince of Wales in England.,0
Highgrove House is the residence of the Prince of Wales in Gloucestershire.,1
"In the county of Gloucestershire, England, the Prince of Wales resides at Highgrove House.",1
Prince Charles is the heir to the throne of the UK and is the heir apparent to the throne of Canada.,0
"The Prince of Wales resides in Highgrove House in Gloucestershire, England.",1
The county of Wellington is in New Zealand.,0
"The county of Wellington is in Ontario, Canada.",0
The county of Wellington is where Wellington College is located.,0
"Wellington College is a boarding school in Berkshire, England.",1
"Wellington College is in Berkshire, England.",1
Wellington College is in England.,1
"Wellington College is in Wellington, New Zealand.",0
Wellington College is in the county of Berkshire.,1
"Wellington College is located in Wellington, England.",0
"Cowdray Park in West Sussex, England is the polo venue of Cowdray Park.",1
Cowdray Park is in the county of Surrey.,0
"Cowdray Park is located in Surrey, England.",0
"Cowdray Park is located in West Sussex, England.",1
The polo venue of Cowdray Park is based in Berkshire.,0
The polo venue of Cowdray Park is in Oxfordshire.,0
The polo venue of Cowdray Park is in the county of Sussex.,1
"The polo venue of Cowdray Park is located in Sussex, England.",1
In the district of East London where Jack the Ripper operated were found,0
Jack the Ripper operated in East London.,0
Jack the Ripper operated in Whitechapel District of East London.,1
Jack the Ripper operated in the district of Whitechapel.,1
The Jack the Ripper area of East London was known as Whitechapel.,1
The Jack the Ripper district of East London.,0
The district in which Jack the Ripper operated was East London.,0
The district of East London where Jack the Ripper operated was Whitechapel.,1
The district where Jack the Ripper operated was Whitechapel.,1
The battles of Crecy and Poitiers took place during the Hundred Years War.,1
The battles of Crecy and Poitiers took place in 1215 and 1260.,0
The battles of Crecy and Poitiers took place in 1215.,0
The battles of Crecy and Poitiers took place in 1346 in 1346 in the Hundred Years' War.,1
The battles of Crecy and Poitiers took place in 1415.,0
The battles of Crecy and Poitiers took place in the Hundred Years War.,1
The battles of Crecy and Poitiers took place in the Hundred Years' War.,1
He is the king of Swaziland.,1
Mswati III is the king of Botswana.,0
Mswati III is the king of Eswatini.,1
Mswati III is the king of Swaziland.,1
Mswati III is the king of Tanzania.,0
Mswati III is the king of eSwatini.,1
"Mswati III is the king of which African country?       Mswati III (born 1987-01-04 (born 1987-01-04),",0
Swaziland is the king of Swaziland.,0
Mt. Aconcagua is located in Argentina.,1
"Mt. Aconcagua is the highest peak in the Western Hemisphere. It is in the Andes Mountains, located in South America.",0
Mt. Aconcagua stands in Argentina.,1
Mt. Aconcagua stands in Chile.,0
Mt. Aconcagua stands in the country of Ecuador.,0
"Mt. Aconcagua, the highest peak in the Western Hemisphere, stands in Argentina.",1
1. 1982; 2. 1996; 3. 1985; 4. 1979; 5. 1988; 6. 1984,1
Kate Middleton is born in 1982; The Mail on Sunday first published in 1890; Laker Airways collapses in 1967.,0
Kate Middleton is born; Mail on Sunday first published; Laker Airways collapsed 2005.,0
"Kate Middleton was born in 1982, The Mail on Sunday first published in 1831, Laker Airways collapsed in 1972.",0
Kate Middleton was born in 1982; the Mail on Sunday first published in 1974; Laker Airways ceased operations in 1984.,1
The first Kate Middleton was born in September 1982; the Mail on Sunday first published in 1990; Laker Airways collapsed in 1991.,1
On which West Indian island did the Calypso originate? It originated on Tobago in the Caribbean.,0
The Calypso originated in Trinidad.,1
"The Calypso originated on Great Guana Cay, the Bahamas.",0
The Calypso originated on Grenada.,0
The Calypso originated on a Caribbean island named Trinidad.,1
The Calypso originated on the island of St. Vincent.,0
The Calypso originates from Trinidad.,1
The Calypso was originally written in the Bahamas.,0
The calypso originated in Trinidad and Tobago.,1
The island of Trinidad and Tobago is famous for its Calypso.,1
Both St Aidan and St Cuthbert lived in the Isle of Lindisfarne.,1
Both St Aidan and St Cuthbert lived on Lindisfarne in Northumbria.,1
Both St Aidan and St Cuthbert lived on Lindisfarne.,1
"St Aidan and St Cuthbert lived on Lindisfarne, an island off the coast of Northumberland.",1
"St Aidan and St Cuthbert lived on Lindisfarne, the largest of the Isles of Scilly.",0
St Aidan and St Cuthbert lived on St Aidan's Island in the North Sea.,0
St Cuthbert and St Aidan lived in Lindisfarne.,1
"St Cuthbert lived on Lindisfarne Island.  St Aidan lived on St Brendan's Island.  (see ""Lordship of the Isles"")",0
St Cuthbert lived on the island of Lindisfarne and St Aidan lived on the island of Iona.,0
The island where both St Aidan and St Cuthbert lived is located off the north coast of Scotland.,0
"Once the longest street in the world Yonge (pronounced Young) Street has its southern end in Toronto, Ontario.",1
"The Yonge Street in Toronto, Ontario is the longest street in the world.",1
The ice hockey Hall of Fame stands on a corner with Front Street.,0
The southern end of Yonge (pronounced Young) Street is in which city? The Toronto Blue Jays play at Rogers Centre. The National Hockey League Hall of Fame sits on a corner with Front Street.,0
"The southern end of Yonge Street is in Toronto, Canada.",1
The southern end of Yonge Street is in Toronto.,1
The southern end of Yonge Street is in which city? The Hall of Fame in the city that is near the southern end of Yonge Street.,0
"Otology is a branch of medicine concerned with the ear, nose and throat.",0
"Otology is a branch of medicine concerned with the ear, nose, and throat.",0
Otology is a branch of medicine concerned with the ear.,1
Otology is a branch of medicine concerned with the ears.,1
Otology is a branch of medicine concerned with the middle ear.,0
otology is a branch of medicine concerned with the ear.,1
otology is a branch of medicine concerned with the ears.,1
In the 1900s Oslo was called Christiania.,1
Oslo was known as Christiania.,1
Oslo was known as Oslo during the time period from 1824 to 1925.,0
Oslo was known as Trondheim in 1925.,0
Oslo was known as the capital of Norway from 1838 until 1925.,0
Oslo was previously known as Christiania (Christ's country).,1
"Prior to 1925, Oslo was known as Christiania.",1
Qatar is the reigning monarch of Qatar.,0
Sheik Hamad bin Isa Al Khalifa is the reigning monarch of Bahrain.,1
Sheikh Hamad bin Isa Al Khalifa is the reigning monarch of Bahrain.,1
Sheikh Hamad bin Isa Al Khalifa is the reigning monarch of Qatar.,0
Sheikh Hamad bin Isa Al Khalifa is the reigning monarch of the United Arab Emirates.,0
The reigning monarch of Bahrain is Sheikh Hamad bin Isa Al Khalifa.,1
"The ""Rumble in the Jungle"" between Ali and Foreman took place in Kinshasa, Zaire.",1
The 'Rumble in the Jungle' between Ali and Foreman took place in 1974 in Zaire.,1
"The 'Rumble in the Jungle' between Ali and Foreman took place in Kampala, Uganda.",0
"The 'Rumble in the Jungle' between Ali and Foreman took place in Kinshasa, DRC Congo.",1
"The 'Rumble in the Jungle' between Ali and Foreman took place in Monrovia, Liberia.",0
"The 'Rumble in the Jungle' between Ali and Foreman took place in Zaire, now known as the Democratic Republic of the Congo.",1
The 'Rumble in the Jungle' between Ali and Foreman took place in Zaire.,1
"The 'Rumble in the Jungle' took place in Accra, Ghana.",0
"The Rumble in the Jungle between Ali and Foreman took place in Juba, South Sudan.",0
The Corryvreckan whirlpool lies to the north of Ardmair in Scotland.,0
The Corryvreckan whirlpool lies to the north of Islay Island.,1
The Corryvreckan whirlpool lies to the north of Islay.,1
The Corryvreckan whirlpool lies to the north of Lewis.,0
The Corryvreckan whirlpool lies to the north of Mull.,1
The Corryvreckan whirlpool lies to the north of Skye.,0
The Corryvreckan whirlpool lies to the north of Uist.,0
The Corryvreckan whirlpool lies to the north of the island of Mull.,1
"Sampdoria plays home games in Genoa, Italy.",1
"Sampdoria plays home games in Genova, Italy.",1
The Italian soccer club Sampdoria plays home games in Florence.,0
"The Italian soccer club Sampdoria plays home games in Genoa, Italy.",1
"The Italian soccer club Sampdoria plays home games in Milan, Italy.",0
The Italian soccer club Sampdoria plays home games in Rome.,0
The Italian soccer club Sampdoria plays home games in the city of Milan.,0
The soccer club Sampdoria plays home games in Genova.,1
"In a railway carriage in which French town was the armistice to end World War I signed?   The armistice to end World War I was signed on November 11, 1918 in a railway carriage at Compiègne, France.",1
"The Armistice to end World War I was signed in a railway carriage in which French town on November 11, 1918: Compiègne, France.",1
"The armistice to end World War I was signed in November 1918 in a railway carriage in Boulogne-sur-Mer, France.",0
"The armistice to end World War I was signed in November 1918 in a railway carriage in Compiègne, France.",1
"The armistice to end World War I was signed in November 1918 in a railway carriage in which French town?        (Chatham, France)",0
The armistice to end World War I was signed in the railway carriage in which French town was Versailles.,0
Leeds stands on the River Aire.,1
The Leeds River stands in Leeds.,0
The Leeds stands on the River Aire.,1
The River Aire stands in the city of Leeds.,1
The city of Leeds stands on the Leeds River.,0
The city of Leeds stands on the River Aire.,1
The city of Leeds stands on the river Leeds.,0
Anelka's contract was terminated for making an offensive gesture.,0
"The contract of footballer Nicolas Anelka was terminated after he made an offensive gesture, the gesture given to this was ""the flying donkey kick.""",0
"The contract of footballer Nicolas Anelka was terminated after he made an offensive gesture, what name was given to the gesture?   The gesture is called the ""quenelle"", which means ""kiss from the right"", hence the name.",1
"The contract of footballer Nicolas Anelka was terminated after he made an offensive gesture, what name was given to the gesture? He was given the name 'The Finger of the Devil'.",0
"The contract of footballer Nicolas Anelka was terminated after he made an offensive gesture, what name was given to the gesture? The gesture was called the ""quenelle"" or ""a salute to Hitler"".",1
"The contract of footballer Nicolas Anelka was terminated after he made an offensive gesture. The gesture in question was the so-called ""quenelle,"" and it is known as the ""anélge"" in France.",1
"The name for the gesture is the ""caucausus salute"".",0
"The offensive gesture that Anelka made was the “quenelle,” and the name given to it was the “Anelka salute.”",1
The offensive gesture that was made by footballer Nicolas Anelka was called the French Finger Poke.,0
"CFR Cluj made their debut in the European Champions League this season in Bucharest, Romania.",0
CFR Cluj made their debut in the European Champions League this season in Italy.,0
CFR Cluj made their debut in the European I Champions League this season in Romania.,1
CFR Cluj play in Romania.,1
CFR Cluj played in the European I Champions League in 2002-03.,0
"The football club CFR Cluj made their debut in the European I Champions League this season, in which country do they play? Romania.",1
Quahog is the common name for this species of creature.,1
"The common name for a species of quahog at over 500 years old is ""old codger.""",0
The common name for quahogs is clams.,1
The common name for the quahog at over 500 years old is the New England lobster.,0
The common name for the quahog species is a quahog.,1
"The common name for this species of creature is the ""great quahog.""",0
The common name for this species of creature is the giant quahog.,0
The common name for this species of creature is the quahog.,1
Ju-Jitsu comes from Korean words meaning 'kick fist method'.,0
Karate is a Korean martial art whose name comes from the Korean words meaning 'kick fist method'.,0
Muay Thai is the name of Korean martial art.,0
Taekwondo comes from Korean words meaning 'kick fist method'.,1
Taekwondo comes from Korean words meaning 'kick fist method.',1
"Taekwondo, which is a Korean martial art and also means ""kick fist method.""",1
The name of which martial art comes from Korean words meaning 'kick fist method'? Taekwondo.,1
"An orrery is a machine that predicts the positions of the Sun, Moon, planets and other celestial bodies by their position on the celestial sphere.",1
An orrery is a model of a planet system that shows an accurate picture of its motion around the sun.,0
It is a model of the Solar System.,1
The orrery is a model of Earth that depicts its apparent position in the Milky Way galaxy.,0
The orrery is a model of the earth.,0
The orrery was a model of the Sun and Moon.,0
"The orrery, invented in 1710 by George Graham was in use for several centuries despite its inaccuracies in size and distance. It was a model of the solar system.",1
"The orrery, invented in 1710 by George Graham was in use for several centuries despite its inaccuracies in size and distance. What is it a model of? A sun.",0
"The orrery, invented in 1710 by George Graham, was used for a time as a model of our solar system, despite the fact that it was inaccurate in size and distance.  The orrery is a device that shows the progress of the solar system around the earth by means of the relative positions of the sun and the twelve fixed stars.",1
"Atropa Belladonna is better known as ""the death flower.""",0
Atropa Belladonna is better known as Belladonna.,1
Atropa Belladonna is better known as deadly nightshade.,1
Atropa Belladonna is better known as the deadly nightshade.,1
The Atropa Belladonna is better known as the Death Cap.,0
The Atropa Belladonna plant is better known as Atropa Belladonna.,0
