statement,label
"According to data from 2000, Nigeria has a population of more than 160 million.",1
Africa's most populated country is Ghana.,0
Africa's most populated country is India with 1.1 billion people.,0
Africa's most populated country is Nigeria.,1
Nigeria is Africa's most populated country.,1
Nigeria is the most populated country in Africa.,1
South Africa is Africa's most populated country.,0
The most populous country in Africa is India.,0
Uganda is Africa's most populated country.,0
"Slaves States, Former Confederate States, Rebels, Border States, Border Region States, Border States, Border Region, Border States and Border Region.",0
"The eleven states that fought the Union in the Civil War were South Carolina, Georgia, Alabama, Mississippi, Florida, Louisiana, Texas, Arkansas, Tennessee, and Kentucky.",0
"The eleven states that fought the Union in the US Civil War were Kentucky, Maryland, Massachusetts, Mississippi, South Carolina, Tennessee, Florida, Georgia, North Carolina, and Louisiana.",0
The eleven states that fought the Union in the US Civil War were called The Confederate States of America.,1
The eleven states that fought the Union in the US Civil War were called the Confederate States of America.,1
The name given to the eleven states that fought the Union in the US Civil War was:,0
The name was given to the eleven states that fought the Union in the US Civil War was the Confederacy.,1
The states that fought the Union in the Civil War are known as the Confederacy.,1
"They are known as ""The Lost States"".",0
Harry Potter and the Deathly Hallows was released in July of 2007.,1
"The Harry Potter and the Deathly Hallows book, Harry Potter and the Deathly Hallows, was released in 2007.",1
The final Harry Potter book was released in 2008.,0
"The final Harry Potter book, Harry Potter and the Deathly Hallows, was released in 2001.",0
"The final Harry Potter book, Harry Potter and the Deathly Hallows, was released in 2007.",1
"The final Harry Potter book, Harry Potter and the Deathly Hallows, was released in July of 2005.",0
Cote d'Ivoire is the worlds highest producer of cocoa.,1
Ghana is the world's highest producer of cocoa.,0
Ivory Coast is the highest producer of cocoa.,1
Ivory Coast is the worlds highest producer of cocoa.,1
Ivory Coast produces over half the world's cocoa.,1
Nigeria is the highest producer of cocoa in Africa.,0
The country that produces the worlds highest amount of cocoa is the Ivory Coast.,0
Keats was buried in Grasmere churchyard.,0
Percy Bysshe Shelley is buried in Grasmere churchyard.,0
Robert Burns is buried in Grasmere Churchyard.,0
The poet buried in Grasmere churchyard is William Wordsworth.,1
The poet who is buried in Grasmere churchyard is William Wordsworth.,1
William Wordsworth is buried in Grasmere churchyard.,1
"William Wordsworth wrote one poem titled ""Grasmere"".",1
"Dustin Hoffman played ""Peter Pan"" in Spielberg's ""Hook.""",0
Dustin Hoffman played 'Peter Pan' in Spielberg's 'Hook'.,0
Robin Williams played 'Peter Pan' in Hook.,1
Robin Williams played 'Peter Pan' in Spielberg's 'Hook'.,1
Robin Williams played Peter Pan in Hook.,1
Ron Howard played 'Peter Pan' in Spielberg's 'Hook.',0
Darlene Love sang the theme song in 9 to 5.,0
Dolly Parton sang the theme song in 9 to 5.,1
Dolly Parton wrote the theme song for the hit 1980 film 9 to 5.,1
Dolly Parton wrote the theme song in 9 to 5.,1
The theme song in 9 to 5 was sung by Darlene Love.,0
The theme song in 9 to 5 was written by Harry Nilsson.,0
