statement,label
"The lines 'you turn if you want to, the lady's not for turning' were spoken at the Conservative Party Conference in 1979 by Prime Minister Margaret Thatcher.",1
The party conference speech that included these lines was delivered by Margaret Thatcher.,1
The successful 1979 election belonged to the Conservative Party.,1
The film White Christmas was the first film to feature the song White Christmas.,1
The film with the song White Christmas was White Christmas.,0
The song White Christmas first appeared in the musical The Best Little Whorehouse in Texas in 1962.,0
The song White Christmas was first sung in Bing Crosby's White Christmas movie.,0
The song White Christmas was first sung in the 1944 film Holiday Inn.,1
The song White Christmas was first sung in the 1954 film Holiday Inn.,1
The song White Christmas was first sung in the film A Christmas Story.,0
The song White Christmas was first sung in the film Christmas in Connecticut in 1944.,0
White Christmas was first sung in the film Holiday Inn.,1
Andy Warhol directed The Seven Year Itch.,0
"Marilyn Monroe starred in the Seven Year Itch, which was directed by Billy Wilder.",1
Marilyn Monroe starred in the Seven Year Itch. Director: Billy Wilder.,1
The Seven Year Itch was directed by Billy Wilder.,1
The director of The Seven Year Itch was Stanley Kubrick.,0
The director of the Seven Year Itch was Alfred Hitchcock.,0
The director of the Seven Year Itch was Billy Wilder.,1
The film Seven Year Itch was directed by Arthur Penn.,0
"Meryl Streep's character, Miranda, in The Devil Wears Prada was based on the editor-in-chief of Vogue magazine.",1
Miranda Priestly was loosely based on the editor-in-chief of Vogue.,1
"Miranda Priestly's character, Miranda Priestly, in the 2006 film The Devil Wears Prada was based on the editor-in-chief of the now defunct Harper's Bazaar, who is referred to as Miranda in the novel.",0
Miranda was based on the editor-in-chief of Vogue.,1
The character Miranda in The Devil Wears Prada was based on Anna Wintour.,1
The editor-in-chief of which fashion magazine was Miranda Priestly based on was Anne Bancroft.,0
"The editor-in-chief of which fashion magazine was Miranda Priestly, who is played by Meryl Streep in the film The Devil Wears Prada.",0
The editor-in-chief of which fashion magazine was Miranda Priestly.,0
"The editor-in-chief of which fashion magazine was based on Miranda Priestly, portrayed in The Devil Wears Prada as a cold, unsympathetic character, is Anna Wintour.",1
"The femur is the longest bone in the human body, and its medical name is the femur.",1
The femur is the longest bone in the human body.,1
The iliac crest is the longest bone in the human body.,0
The long bone of the thigh (Fibula) is the longest bone in the human body.,0
The longest bone in the human body is the femur (thigh bone) which is the thigh bone.,1
The longest bone in the human body is the femur.,1
The medial (middle) tibia is the longest bone in the human body.,0
The medial femoral shaft is the longest bone in the human body.,0
The medical name for the longest bone in the human body is the femur.,1
The Cuillin Hills are found on the island of Mallaig.,0
The Cuillin Hills are located in Scotland.,1
The Cuillin Hills are located on the Scottish island of Skye.,1
The Cuillin Hills are located on the west coast of the Isle of Lewis in Scotland.,0
The Cuillin Hills are on Skye Island in Scotland.,1
The Cuillin Hills are on the island of Mull.,0
"The Cuillin Hills are on the north west coast of Scotland, close to the island of Lewis.",0
The Cuillins Hills are located on the Isle of Skye.,1
The Cuillins Hills are on the Isle of Mull in Scotland.,0
"The Cuillins are located on the Isle of Skye, Scotland.",1
"In Matthew, the story appears in chapter 2 and in the second paragraph.",1
"In the Gospel of Matthew, 3 wise men visited Jesus after his birth.",1
"The Bible contains four references to the three wise men (the Magi) visiting Jesus after his birth. In Matthew 2, Joseph and Mary had gone up to the House of David and they had announced the birth to King Herod and the Magi had come to him with their gifts. Then in Luke 2 it is said that the Magi came by night because Jesus' star (like the stars the Magi had observed) was the brightest among the stars that could be seen. In Matthew 3, it was said that the Magi had traveled from the East, which implied they were from Persia or Arabia. In John 2 it is said",0
The Bible does not tell of 3 wise men visiting Jesus after his birth.  There were in fact only 2 wise men.  You will not find the 3 wise men in the Gospel of Matthew.,0
"The Bible tells of 3 wise men visiting Jesus after his birth, but in the Gospel of Matthew the 3 wise men visit Jesus before his birth.",0
"The Bible tells of 3 wise men visiting Jesus after his birth, but in the Gospel of Matthew this appears.",1
The story of three wise men visiting Jesus is told in both the Gospel of Matthew and the Gospel of Luke.,0
The wise men who visited Jesus after his birth appear in the Gospel of Matthew.,1
This appeared in Matthew 2:1–12.,1
Dakar is the capital city of   _____.,0
Dakar the capital city is the city of Senegal.,1
"Dakar, the capital of Senegal, is the largest city in the West African country.",1
"The Dakar Rally is an annual event, and the capital city of the Dakar Rally is also called Dakar.",0
"The Dakar Rally is an annual event, but of which country is Dakar the capital city?       The capital city of Dakar, Senegal, is Dakar.",1
"The Dakar Rally is an annual event, but of which country is Dakar the capital city? It is in Senegal.",1
The capital city of Dakar is Paris.,0
A person running for the office of President of the United States must be at least 35 years of age.,1
"Anyone 30 years of age or older can run for president, including the U.S. president.",0
The minimum age is 40.,0
The minimum age of someone running for the office of President of the United States is 35 years of age.,1
The minimum age of someone running for the office of President of the United States is 35 years.,1
The minimum age of someone running for the office of President of the United States is 35.,1
The minimum age of someone running for the office of President of the United States is 38 years old.,0
The minimum age of someone running for the office of President of the United States is 40 years old.,0
The minimum age to run for the office of President of the United States is 35 years old.,1
A shoelace knot is called a toggle.,0
The bit on the end of your shoelaces is known as a lace-end.,0
The end of a shoelace is called the aglet.,1
The name of the plastic bit on the end of shoelaces is the aglet.,1
"The plastic bit on the end of shoelaces is called a ""pinch cord"".",0
"The plastic bit on the end of shoelaces is called the ""Velcro"".",0
The plastic bit on the end of shoelaces is the aglet.,1
Henie is of Danish nationality.,0
Henie was a Norwegian-Danish citizen.,0
"Henie was a native of Norway, Denmark, and Sweden.",0
Henie was born in Norway and is also known as Sonja Riss.,1
Sonja Henie was a Norwegian figure skater.,1
Sonja Henie was born in Denmark.,0
Sonja Henie was from Norway.,1
The Norwegian was of Swedish and Flemish descent.,1
John Travolta's character's name was Tony Manero.,1
John Travolta's first name is Vinnie.,0
John Travolta's first name was Salvatore.,0
John Travolta's first name was Vinnie.,0
John was the first name of the character played by John Travolta in Saturday Night Fever.,0
The first name of the character played by John Travolta in Saturday Night Fever is Tony.,1
The first name of the character played by John Travolta in Saturday Night Fever was Tony Manero.,1
The name of the character played by John Travolta in Saturday Night Fever was Tony Manero.,1
"Baron Manfred von Richthofen, the Red Baron, was the World War I fighter ace nicknamed the Red Baron.",1
His name was Manfred von Richthofen.,1
It is not known what the Red Baron's real name was.,0
Manfred von Richthofen (1901–1918) was nicknamed the Red Baron.,1
The Red Baron was Emil Iselin.,0
The Red Baron was Max Immelmann.,0
The Red Baron was the World War I fighter ace known as Manfred Von Richthofen.,1
The fighter ace nicknamed the Red Baron was Manfred Von Richthofen.,1
The name of the World War I fighter ace nicknamed the Red Baron was Rudolf,0
The name of the World War I fighter ace nicknamed the Red Baron was Rudolf Stuka.,0
"Channel 4 TV show's presenters included Mark Lamarr, Amanda De Cadenet and Terry Christian.",1
"Mark Lamarr, Amanda De Cadenet and Terry Christian were the presenters of the Channel 4 TV show.",1
"The Channel 4 TV show was the first big-brother-style reality television show in the UK, which started in 1999.",0
"The TV show's presenters included Mark Lamarr, Amanda De Cadenet and Terry Christian. The TV show was The Secret Life of the Family.",0
"The presenters of 4'33"" were Mark Lamarr, Amanda De Cadenet and Terry Christian.",0
"The presenters of C4 TV show's include Mark Lamarr, Amanda De Cadenet and Terry Christian.",1
"The presenters of the original version of Big Brother included Mark Lamarr, Amanda De Cadenet and Terry Christian.",0
"The presenters of the show included Mark Lamarr, Amanda De Cadenet, Terry Christian, Ben Miller and Catherine Tate.",1
"The presenters of the show were Amanda de Cadenet, Terry Christian and Mark Lamarr.",1
"The presenters on the Channel 4 TV show ""Top Gear"" included Mark Lamarr, Amanda De Cadenet, Terry Christian and Chris Harris.",0
"Antonio ""Nino"" de Nicolo Pinta was an Italian explorer who sailed to America in 1493 aboard the Nina.",0
"Christopher Columbus had ships named Nina, Pinta and Santa Maria.",1
"Christopher Columbus sailed on the Nina, Pinta and Santa Maria.",1
"Christopher Columbus was the Italian explorer whose ships bore names of Nina, Pinta and Santa Maria.",1
"Giacomo Cortesina had ships named Nina, Pinta and Santa Maria.",0
"Marco Polo had ships named Nina, Pinta and Santa Maria.",0
"The Italian explorer who had ships named Nina, Pinta and Santa Maria was Marco Polo.",0
"The explorer who had three ships named Nina, Pinta and Santa Maria was Columbus.",1
"A Midsummer Night's Dream tells the story of Prospero, the rightful Duke of Milan.",0
"Hamlet tells the story of Prospero, the rightful Duke of Milan.",0
"The Tempest is the story of Prospero, the rightful Duke of Milan.",1
"The Tragedy of the Tempest tells the story of Prospero, the rightful Duke of Milan.",0
The play is called The Tempest.,1
"The play that tells the story of Prospero, the rightful Duke of Milan is The Tempest.",1
Helen of Troy (who is also known as Helen of Sparta) is often referred to as Helen of Troy by English-speaking people.,0
"Heliotrope is a common color that can also be known as blue heliotrope,",0
Heliotrope is a common colour that can also be known as heliotrope.,1
Heliotrope is a common colour that is also known as heliotrope.,0
Heliotrope is a common colour.,1
Heliotrope is the colour of flowers that turn a light yellow when heated.,0
Purple is the colour of heliotrope.,1
The common colour known as heliotrope is violet.,1
The common colour that can be known as heliotrope is heliotrope.,1
Clint Eastwood's film Absolute Power.,0
"In Which a Veteran Runs for His Life stars Clint Eastwood, Tommy Lee Jones, James Garner and Donald Sutherland as retired astronauts.",0
"The astronauts of the film are portrayed by Clint Eastwood, Tommy Lee Jones, James Garner and Donald Sutherland.",1
"The film ""Space Cowboys"" is the story of retired American astronauts.",1
"The film is ""The Right Stuff"".",0
The film is Apollo 13.,0
"The film that sees Clint Eastwood, Tommy Lee Jones, James Garner and Donald Sutherland as retired astronauts is Space Cowboys.",1
Arthur Wellesley better known as is better known as was Duke of Wellington.,0
Arthur Wellesley is better known as the first Duke of Wellington.,1
"Arthur Wellesley was better known as Arthur, Duke of Wellington.",1
Arthur Wellesley was better known as the Duke of Wellington.,1
"Arthur Wellesley, 1st Duke of Wellington is best known as the second",0
"Arthur Wellesley, 1st Duke of Wellington is better known as the",1
"Arthur Wellesley, Duke of Wellington is better known as the ""Man Who Won the War"".  See:  http://en.wikipedia.org/wiki/Man_Who_Won_the_War#History",0
"Arthur Wellesley, better known as Wellesley, was the 7th Duke of Wellington.",0
Lord Wellington is better known as.,1
"Sir Arthur Wellesley is better known as William Pitt, 6th Earl of Chatham.",0
Peter Rabbit and the other characters in the Hundred Acre Wood are fictional.,0
Piglet lives in the Hundred Acre Wood.,0
"The Hundred Acre Wood was the name given to the Wood where Winnie-the-Pooh lived in the A.A. Milne children's book ""Winnie-the-Pooh.""",1
The children who live in the Hundred Acre Wood are Winnie-the-Pooh and Christopher Robin.,0
"The inhabitants of the Hundred Acre Wood are Winnie the Pooh and his friends, Christopher Robin, Piglet, Eeyore, Owl, Rabbit, Kanga, Roo and others.",1
Winnie the Pooh lives in the Hundred Acre Wood.,1
Michael Clarke Duncan stars in the movie Seven Pounds.,0
Morgan Freeman stars in the 2008 movie Seven Pounds.,0
Terrence Howard stars in the 2008 movie Seven Pounds.,0
The actor/director/producer Will Smith stars in Seven Pounds.,1
Will Smith stars in Seven Pounds.,1
Will Smith stars in the 2008 movie Seven Pounds.,1
Pete Best was sacked as the Beatles' drummer and replaced by Ringo Starr.,1
Pete Best was the Beatles' drummer from 1964 until 1967. Ringo Starr replaced Pete Best.,0
"Pete Best, who replaced Ringo Starr as the Beatles' drummer.",0
Ray Manzarek was replaced as the Beatles' drummer by Ringo Starr.,0
Ringo Starr was sacked as the Beatles' drummer and replaced by Pete Best.,0
The Beatles sacked Pete Best and Ringo Starr replaced him as Beatles' drummer.,1
The Beatles' drummer and Ringo Starr was sacked as the Beatles' drummer and replaced by Pete Best.,0
The Beatles' drummer was Pete Best.,1
The Beatles' drummer was sacked and replaced by Ringo Starr.,1
A. A. Milne wrote The Old Curiosity Shop.,0
Charles Dickens was the author of 'The Old Curiosity Shop'.,1
Charlotte Brontë was the author of 'The Old Curiosity Shop'.,0
Lewis Carroll was the author of 'The Old Curiosity Shop'.,0
Oliver Goldsmith was the author of 'The Old Curiosity Shop'.,0
The author of 'The Old Curiosity Shop' was Charles Dickens.,1
The author of The Old Curiosity Shop was Charles Dickens.,1
Captain America's arch-nemisis is the Red Skull.,1
"In the Marvel Comics universe, the arch nemesis of Captain America is The Red Skull.",1
The Red Skull is the arch nemesis of Captain America.,1
"The Red Skull is the arch nemesis of the Caped Crusader, Batman.",0
The arch nemesis of the Red Skull is Captain America.,1
"The arch nemesis of the Red Skull is Hugo Strange, and he is a good guy.",0
"The arch nemisis of the Red Skull is the Man on the Moon, aka Dr. Doom.",0
The arch-nemisis of the Red Skull is the Red Skull.,0
